Station,TTArrTime,ArrFlag,Loop,TTDepTime,DepFlag,Secn,TTHaltTime,MinHaltTime,TTRunTime,MinRunTime,TrainID,Priority,SubNetwork
Bravo,2016-04-17 05:08:00,P,0,2016-04-17 05:13:00,P,0,5,5,12,10,10008,1,1|1
Charlie,2016-04-17 05:25:00,P,0,2016-04-17 05:30:00,P,0,5,5,12,10,10008,1,1|1
Delta,2016-04-17 05:42:00,P,0,2016-04-17 05:47:00,P,0,5,5,12,10,10008,1,1|1
Echo,2016-04-17 05:59:00,P,0,2016-04-17 06:04:00,P,0,5,5,12,10,10008,1,1|1
Foxtrot,2016-04-17 06:16:00,P,0,2016-04-17 06:21:00,P,0,5,5,12,10,10008,1,1|1
Golf,2016-04-17 06:33:00,P,0,2016-04-17 06:38:00,P,0,5,5,12,10,10008,1,1|1
Hotel,2016-04-17 06:50:00,P,0,2016-04-17 06:55:00,P,0,5,5,12,10,10008,1,1|1
India,2016-04-17 07:07:00,P,0,2016-04-17 07:12:00,P,0,5,5,12,10,10008,1,1|1
Juliet,2016-04-17 07:24:00,P,0,2016-04-17 07:29:00,P,0,5,5,12,10,10008,1,1|1
Kilo,2016-04-17 07:41:00,P,0,2016-04-17 07:46:00,P,0,5,5,0,0,10008,1,1|1
Kilo,2016-04-16 08:08:00,P,0,2016-04-16 08:13:00,P,0,5,5,12,10,10009,1,1|1
Juliet,2016-04-16 08:25:00,P,0,2016-04-16 08:30:00,P,0,5,5,12,10,10009,1,1|1
India,2016-04-16 08:42:00,P,0,2016-04-16 08:47:00,P,0,5,5,12,10,10009,1,1|1
Hotel,2016-04-16 08:59:00,P,0,2016-04-16 09:04:00,P,0,5,5,12,10,10009,1,1|1
Golf,2016-04-16 09:16:00,P,0,2016-04-16 09:21:00,P,0,5,5,12,10,10009,1,1|1
Foxtrot,2016-04-16 09:33:00,P,0,2016-04-16 09:38:00,P,0,5,5,12,10,10009,1,1|1
Echo,2016-04-16 09:50:00,P,0,2016-04-16 09:55:00,P,0,5,5,12,10,10009,1,1|1
Delta,2016-04-16 10:07:00,P,0,2016-04-16 10:12:00,P,0,5,5,12,10,10009,1,1|1
Charlie,2016-04-16 10:24:00,P,0,2016-04-16 10:29:00,P,0,5,5,12,10,10009,1,1|1
Bravo,2016-04-16 10:41:00,P,0,2016-04-16 10:46:00,P,0,5,5,12,10,10009,1,1|1
Alpha,2016-04-16 10:58:00,P,0,2016-04-16 11:03:00,P,0,5,5,0,0,10009,1,1|1
Alpha,2016-04-16 21:23:00,P,0,2016-04-16 21:28:00,P,0,5,5,12,10,10012,1,1|1
Bravo,2016-04-16 21:40:00,P,0,2016-04-16 21:45:00,P,0,5,5,12,10,10012,1,1|1
Charlie,2016-04-16 21:57:00,P,0,2016-04-16 22:02:00,P,0,5,5,12,10,10012,1,1|1
Delta,2016-04-16 22:14:00,P,0,2016-04-16 22:19:00,P,0,5,5,12,10,10012,1,1|1
Echo,2016-04-16 22:31:00,P,0,2016-04-16 22:36:00,P,0,5,5,12,10,10012,1,1|1
Foxtrot,2016-04-16 22:48:00,P,0,2016-04-16 22:53:00,P,0,5,5,12,10,10012,1,1|1
Golf,2016-04-16 23:05:00,P,0,2016-04-16 23:10:00,P,0,5,5,12,10,10012,1,1|1
Hotel,2016-04-16 23:22:00,P,0,2016-04-16 23:27:00,P,0,5,5,12,10,10012,1,1|1
India,2016-04-16 23:39:00,P,0,2016-04-16 23:44:00,P,0,5,5,12,10,10012,1,1|1
Juliet,2016-04-16 23:56:00,P,0,2016-04-17 00:01:00,P,0,5,5,12,10,10012,1,1|1
Kilo,2016-04-17 00:13:00,P,0,2016-04-17 00:18:00,P,0,5,5,0,0,10012,1,1|1
Kilo,2016-04-17 01:05:00,P,0,2016-04-17 01:10:00,P,0,5,5,12,10,10013,1,1|1
Juliet,2016-04-17 01:22:00,P,0,2016-04-17 01:27:00,P,0,5,5,12,10,10013,1,1|1
India,2016-04-17 01:39:00,P,0,2016-04-17 01:44:00,P,0,5,5,12,10,10013,1,1|1
Hotel,2016-04-17 01:56:00,P,0,2016-04-17 02:01:00,P,0,5,5,12,10,10013,1,1|1
Golf,2016-04-17 02:13:00,P,0,2016-04-17 02:18:00,P,0,5,5,12,10,10013,1,1|1
Foxtrot,2016-04-17 02:30:00,P,0,2016-04-17 02:35:00,P,0,5,5,12,10,10013,1,1|1
Echo,2016-04-17 02:47:00,P,0,2016-04-17 02:52:00,P,0,5,5,12,10,10013,1,1|1
Delta,2016-04-17 03:04:00,P,0,2016-04-17 03:09:00,P,0,5,5,12,10,10013,1,1|1
Charlie,2016-04-17 03:21:00,P,0,2016-04-17 03:26:00,P,0,5,5,12,10,10013,1,1|1
Bravo,2016-04-17 03:38:00,P,0,2016-04-17 03:43:00,P,0,5,5,12,10,10013,1,1|1
Alpha,2016-04-17 03:55:00,P,0,2016-04-17 04:00:00,P,0,5,5,0,0,10013,1,1|1
Alpha,2016-04-16 02:44:00,P,0,2016-04-16 02:49:00,P,0,5,5,12,10,10016,1,1|1
Bravo,2016-04-16 03:01:00,P,0,2016-04-16 03:06:00,P,0,5,5,12,10,10016,1,1|1
Charlie,2016-04-16 03:18:00,P,0,2016-04-16 03:23:00,P,0,5,5,12,10,10016,1,1|1
Delta,2016-04-16 03:35:00,P,0,2016-04-16 03:40:00,P,0,5,5,12,10,10016,1,1|1
Echo,2016-04-16 03:52:00,P,0,2016-04-16 03:57:00,P,0,5,5,12,10,10016,1,1|1
Foxtrot,2016-04-16 04:09:00,P,0,2016-04-16 04:14:00,P,0,5,5,12,10,10016,1,1|1
Golf,2016-04-16 04:26:00,P,0,2016-04-16 04:31:00,P,0,5,5,12,10,10016,1,1|1
Hotel,2016-04-16 04:43:00,P,0,2016-04-16 04:48:00,P,0,5,5,12,10,10016,1,1|1
India,2016-04-16 05:00:00,P,0,2016-04-16 05:05:00,P,0,5,5,12,10,10016,1,1|1
Juliet,2016-04-16 05:17:00,P,0,2016-04-16 05:22:00,P,0,5,5,12,10,10016,1,1|1
Kilo,2016-04-16 05:34:00,P,0,2016-04-16 05:39:00,P,0,5,5,0,0,10016,1,1|1
Kilo,2016-04-17 08:55:00,P,0,2016-04-17 09:00:00,P,0,5,5,12,10,10019,1,1|1
Juliet,2016-04-17 09:12:00,P,0,2016-04-17 09:17:00,P,0,5,5,12,10,10019,1,1|1
India,2016-04-17 09:29:00,P,0,2016-04-17 09:34:00,P,0,5,5,12,10,10019,1,1|1
Hotel,2016-04-17 09:46:00,P,0,2016-04-17 09:51:00,P,0,5,5,12,10,10019,1,1|1
Golf,2016-04-17 10:03:00,P,0,2016-04-17 10:08:00,P,0,5,5,12,10,10019,1,1|1
Foxtrot,2016-04-17 10:20:00,P,0,2016-04-17 10:25:00,P,0,5,5,12,10,10019,1,1|1
Echo,2016-04-17 10:37:00,P,0,2016-04-17 10:42:00,P,0,5,5,12,10,10019,1,1|1
Delta,2016-04-17 10:54:00,P,0,2016-04-17 10:59:00,P,0,5,5,12,10,10019,1,1|1
Charlie,2016-04-17 11:11:00,P,0,2016-04-17 11:16:00,P,0,5,5,12,10,10019,1,1|1
Bravo,2016-04-17 11:28:00,P,0,2016-04-17 11:33:00,P,0,5,5,12,10,10019,1,1|1
Alpha,2016-04-17 11:45:00,P,0,2016-04-17 11:50:00,P,0,5,5,0,0,10019,1,1|1
Alpha,2016-04-16 05:11:00,P,0,2016-04-16 05:16:00,P,0,5,5,12,10,10020,1,1|1
Bravo,2016-04-16 05:28:00,P,0,2016-04-16 05:33:00,P,0,5,5,12,10,10020,1,1|1
Charlie,2016-04-16 05:45:00,P,0,2016-04-16 05:50:00,P,0,5,5,12,10,10020,1,1|1
Delta,2016-04-16 06:02:00,P,0,2016-04-16 06:07:00,P,0,5,5,12,10,10020,1,1|1
Echo,2016-04-16 06:19:00,P,0,2016-04-16 06:24:00,P,0,5,5,12,10,10020,1,1|1
Foxtrot,2016-04-16 06:36:00,P,0,2016-04-16 06:41:00,P,0,5,5,12,10,10020,1,1|1
Golf,2016-04-16 06:53:00,P,0,2016-04-16 06:58:00,P,0,5,5,12,10,10020,1,1|1
Hotel,2016-04-16 07:10:00,P,0,2016-04-16 07:15:00,P,0,5,5,12,10,10020,1,1|1
India,2016-04-16 07:27:00,P,0,2016-04-16 07:32:00,P,0,5,5,12,10,10020,1,1|1
Juliet,2016-04-16 07:44:00,P,0,2016-04-16 07:49:00,P,0,5,5,12,10,10020,1,1|1
Kilo,2016-04-16 08:01:00,P,0,2016-04-16 08:06:00,P,0,5,5,0,0,10020,1,1|1
Kilo,2016-04-17 22:42:00,P,0,2016-04-17 22:47:00,P,0,5,5,12,10,10023,1,1|1
Juliet,2016-04-17 22:59:00,P,0,2016-04-17 23:04:00,P,0,5,5,12,10,10023,1,1|1
India,2016-04-17 23:16:00,P,0,2016-04-17 23:21:00,P,0,5,5,12,10,10023,1,1|1
Hotel,2016-04-17 23:33:00,P,0,2016-04-17 23:38:00,P,0,5,5,12,10,10023,1,1|1
Golf,2016-04-17 23:50:00,P,0,2016-04-17 23:55:00,P,0,5,5,12,10,10023,1,1|1
Foxtrot,2016-04-18 00:07:00,P,0,2016-04-18 00:12:00,P,0,5,5,12,10,10023,1,1|1
Echo,2016-04-18 00:24:00,P,0,2016-04-18 00:29:00,P,0,5,5,12,10,10023,1,1|1
Delta,2016-04-18 00:41:00,P,0,2016-04-18 00:46:00,P,0,5,5,12,10,10023,1,1|1
Charlie,2016-04-18 00:58:00,P,0,2016-04-18 01:03:00,P,0,5,5,12,10,10023,1,1|1
Bravo,2016-04-18 01:15:00,P,0,2016-04-18 01:20:00,P,0,5,5,12,10,10023,1,1|1
Alpha,2016-04-18 01:32:00,P,0,2016-04-18 01:37:00,P,0,5,5,0,0,10023,1,1|1
Kilo,2016-04-17 22:55:00,P,0,2016-04-17 23:00:00,P,0,5,5,12,10,10025,1,1|1
Juliet,2016-04-17 23:12:00,P,0,2016-04-17 23:17:00,P,0,5,5,12,10,10025,1,1|1
India,2016-04-17 23:29:00,P,0,2016-04-17 23:34:00,P,0,5,5,12,10,10025,1,1|1
Hotel,2016-04-17 23:46:00,P,0,2016-04-17 23:51:00,P,0,5,5,12,10,10025,1,1|1
Golf,2016-04-18 00:03:00,P,0,2016-04-18 00:08:00,P,0,5,5,12,10,10025,1,1|1
Foxtrot,2016-04-18 00:20:00,P,0,2016-04-18 00:25:00,P,0,5,5,12,10,10025,1,1|1
Echo,2016-04-18 00:37:00,P,0,2016-04-18 00:42:00,P,0,5,5,12,10,10025,1,1|1
Delta,2016-04-18 00:54:00,P,0,2016-04-18 00:59:00,P,0,5,5,12,10,10025,1,1|1
Charlie,2016-04-18 01:11:00,P,0,2016-04-18 01:16:00,P,0,5,5,12,10,10025,1,1|1
Bravo,2016-04-18 01:28:00,P,0,2016-04-18 01:33:00,P,0,5,5,12,10,10025,1,1|1
Alpha,2016-04-18 01:45:00,P,0,2016-04-18 01:50:00,P,0,5,5,0,0,10025,1,1|1
Kilo,2016-04-16 04:58:00,P,0,2016-04-16 05:03:00,P,0,5,5,12,10,10027,1,1|1
Juliet,2016-04-16 05:15:00,P,0,2016-04-16 05:20:00,P,0,5,5,12,10,10027,1,1|1
India,2016-04-16 05:32:00,P,0,2016-04-16 05:37:00,P,0,5,5,12,10,10027,1,1|1
Hotel,2016-04-16 05:49:00,P,0,2016-04-16 05:54:00,P,0,5,5,12,10,10027,1,1|1
Golf,2016-04-16 06:06:00,P,0,2016-04-16 06:11:00,P,0,5,5,12,10,10027,1,1|1
Foxtrot,2016-04-16 06:23:00,P,0,2016-04-16 06:28:00,P,0,5,5,12,10,10027,1,1|1
Echo,2016-04-16 06:40:00,P,0,2016-04-16 06:45:00,P,0,5,5,12,10,10027,1,1|1
Delta,2016-04-16 06:57:00,P,0,2016-04-16 07:02:00,P,0,5,5,12,10,10027,1,1|1
Charlie,2016-04-16 07:14:00,P,0,2016-04-16 07:19:00,P,0,5,5,12,10,10027,1,1|1
Bravo,2016-04-16 07:31:00,P,0,2016-04-16 07:36:00,P,0,5,5,12,10,10027,1,1|1
Alpha,2016-04-16 07:48:00,P,0,2016-04-16 07:53:00,P,0,5,5,0,0,10027,1,1|1
Kilo,2016-04-17 10:59:00,P,0,2016-04-17 11:04:00,P,0,5,5,12,10,10029,1,1|1
Juliet,2016-04-17 11:16:00,P,0,2016-04-17 11:21:00,P,0,5,5,12,10,10029,1,1|1
India,2016-04-17 11:33:00,P,0,2016-04-17 11:38:00,P,0,5,5,12,10,10029,1,1|1
Hotel,2016-04-17 11:50:00,P,0,2016-04-17 11:55:00,P,0,5,5,12,10,10029,1,1|1
Golf,2016-04-17 12:07:00,P,0,2016-04-17 12:12:00,P,0,5,5,12,10,10029,1,1|1
Foxtrot,2016-04-17 12:24:00,P,0,2016-04-17 12:29:00,P,0,5,5,12,10,10029,1,1|1
Echo,2016-04-17 12:41:00,P,0,2016-04-17 12:46:00,P,0,5,5,12,10,10029,1,1|1
Delta,2016-04-17 12:58:00,P,0,2016-04-17 13:03:00,P,0,5,5,12,10,10029,1,1|1
Charlie,2016-04-17 13:15:00,P,0,2016-04-17 13:20:00,P,0,5,5,12,10,10029,1,1|1
Bravo,2016-04-17 13:32:00,P,0,2016-04-17 13:37:00,P,0,5,5,12,10,10029,1,1|1
Alpha,2016-04-17 13:49:00,P,0,2016-04-17 13:54:00,P,0,5,5,0,0,10029,1,1|1
Alpha,2016-04-17 10:48:00,P,0,2016-04-17 10:53:00,P,0,5,5,12,10,10030,1,1|1
Bravo,2016-04-17 11:05:00,P,0,2016-04-17 11:10:00,P,0,5,5,12,10,10030,1,1|1
Charlie,2016-04-17 11:22:00,P,0,2016-04-17 11:27:00,P,0,5,5,12,10,10030,1,1|1
Delta,2016-04-17 11:39:00,P,0,2016-04-17 11:44:00,P,0,5,5,12,10,10030,1,1|1
Echo,2016-04-17 11:56:00,P,0,2016-04-17 12:01:00,P,0,5,5,12,10,10030,1,1|1
Foxtrot,2016-04-17 12:13:00,P,0,2016-04-17 12:18:00,P,0,5,5,12,10,10030,1,1|1
Golf,2016-04-17 12:30:00,P,0,2016-04-17 12:35:00,P,0,5,5,12,10,10030,1,1|1
Hotel,2016-04-17 12:47:00,P,0,2016-04-17 12:52:00,P,0,5,5,12,10,10030,1,1|1
India,2016-04-17 13:04:00,P,0,2016-04-17 13:09:00,P,0,5,5,12,10,10030,1,1|1
Juliet,2016-04-17 13:21:00,P,0,2016-04-17 13:26:00,P,0,5,5,12,10,10030,1,1|1
Kilo,2016-04-17 13:38:00,P,0,2016-04-17 13:43:00,P,0,5,5,0,0,10030,1,1|1
Kilo,2016-04-16 22:39:00,P,0,2016-04-16 22:44:00,P,0,5,5,12,10,10031,1,1|1
Juliet,2016-04-16 22:56:00,P,0,2016-04-16 23:01:00,P,0,5,5,12,10,10031,1,1|1
India,2016-04-16 23:13:00,P,0,2016-04-16 23:18:00,P,0,5,5,12,10,10031,1,1|1
Hotel,2016-04-16 23:30:00,P,0,2016-04-16 23:35:00,P,0,5,5,12,10,10031,1,1|1
Golf,2016-04-16 23:47:00,P,0,2016-04-16 23:52:00,P,0,5,5,12,10,10031,1,1|1
Foxtrot,2016-04-17 00:04:00,P,0,2016-04-17 00:09:00,P,0,5,5,12,10,10031,1,1|1
Echo,2016-04-17 00:21:00,P,0,2016-04-17 00:26:00,P,0,5,5,12,10,10031,1,1|1
Delta,2016-04-17 00:38:00,P,0,2016-04-17 00:43:00,P,0,5,5,12,10,10031,1,1|1
Charlie,2016-04-17 00:55:00,P,0,2016-04-17 01:00:00,P,0,5,5,12,10,10031,1,1|1
Bravo,2016-04-17 01:12:00,P,0,2016-04-17 01:17:00,P,0,5,5,12,10,10031,1,1|1
Alpha,2016-04-17 01:29:00,P,0,2016-04-17 01:34:00,P,0,5,5,0,0,10031,1,1|1
Alpha,2016-04-16 19:38:00,P,0,2016-04-16 19:43:00,P,0,5,5,18,15,20002,2,1|1
Bravo,2016-04-16 20:01:00,P,0,2016-04-16 20:06:00,P,0,5,5,18,15,20002,2,1|1
Charlie,2016-04-16 20:24:00,P,0,2016-04-16 20:29:00,P,0,5,5,18,15,20002,2,1|1
Delta,2016-04-16 20:47:00,P,0,2016-04-16 20:52:00,P,0,5,5,18,15,20002,2,1|1
Echo,2016-04-16 21:10:00,P,0,2016-04-16 21:15:00,P,0,5,5,18,15,20002,2,1|1
Foxtrot,2016-04-16 21:33:00,P,0,2016-04-16 21:38:00,P,0,5,5,18,15,20002,2,1|1
Golf,2016-04-16 21:56:00,P,0,2016-04-16 22:01:00,P,0,5,5,18,15,20002,2,1|1
Hotel,2016-04-16 22:19:00,P,0,2016-04-16 22:24:00,P,0,5,5,18,15,20002,2,1|1
India,2016-04-16 22:42:00,P,0,2016-04-16 22:47:00,P,0,5,5,18,15,20002,2,1|1
Juliet,2016-04-16 23:05:00,P,0,2016-04-16 23:10:00,P,0,5,5,18,15,20002,2,1|1
Kilo,2016-04-16 23:28:00,P,0,2016-04-16 23:33:00,P,0,5,5,0,0,20002,2,1|1
Alpha,2016-04-16 07:11:00,P,0,2016-04-16 07:16:00,P,0,5,5,18,15,20006,2,1|1
Bravo,2016-04-16 07:34:00,P,0,2016-04-16 07:39:00,P,0,5,5,18,15,20006,2,1|1
Charlie,2016-04-16 07:57:00,P,0,2016-04-16 08:02:00,P,0,5,5,18,15,20006,2,1|1
Delta,2016-04-16 08:20:00,P,0,2016-04-16 08:25:00,P,0,5,5,18,15,20006,2,1|1
Echo,2016-04-16 08:43:00,P,0,2016-04-16 08:48:00,P,0,5,5,18,15,20006,2,1|1
Foxtrot,2016-04-16 09:06:00,P,0,2016-04-16 09:11:00,P,0,5,5,18,15,20006,2,1|1
Golf,2016-04-16 09:29:00,P,0,2016-04-16 09:34:00,P,0,5,5,18,15,20006,2,1|1
Hotel,2016-04-16 09:52:00,P,0,2016-04-16 09:57:00,P,0,5,5,18,15,20006,2,1|1
India,2016-04-16 10:15:00,P,0,2016-04-16 10:20:00,P,0,5,5,18,15,20006,2,1|1
Juliet,2016-04-16 10:38:00,P,0,2016-04-16 10:43:00,P,0,5,5,18,15,20006,2,1|1
Kilo,2016-04-16 11:01:00,P,0,2016-04-16 11:06:00,P,0,5,5,0,0,20006,2,1|1
Kilo,2016-04-17 03:42:00,P,0,2016-04-17 03:47:00,P,0,5,5,18,15,20007,2,1|1
Juliet,2016-04-17 04:05:00,P,0,2016-04-17 04:10:00,P,0,5,5,18,15,20007,2,1|1
India,2016-04-17 04:28:00,P,0,2016-04-17 04:33:00,P,0,5,5,18,15,20007,2,1|1
Hotel,2016-04-17 04:51:00,P,0,2016-04-17 04:56:00,P,0,5,5,18,15,20007,2,1|1
Golf,2016-04-17 05:14:00,P,0,2016-04-17 05:19:00,P,0,5,5,18,15,20007,2,1|1
Foxtrot,2016-04-17 05:37:00,P,0,2016-04-17 05:42:00,P,0,5,5,18,15,20007,2,1|1
Echo,2016-04-17 06:00:00,P,0,2016-04-17 06:05:00,P,0,5,5,18,15,20007,2,1|1
Delta,2016-04-17 06:23:00,P,0,2016-04-17 06:28:00,P,0,5,5,18,15,20007,2,1|1
Charlie,2016-04-17 06:46:00,P,0,2016-04-17 06:51:00,P,0,5,5,18,15,20007,2,1|1
Bravo,2016-04-17 07:09:00,P,0,2016-04-17 07:14:00,P,0,5,5,18,15,20007,2,1|1
Alpha,2016-04-17 07:32:00,P,0,2016-04-17 07:37:00,P,0,5,5,0,0,20007,2,1|1
Kilo,2016-04-16 15:16:00,P,0,2016-04-16 15:21:00,P,0,5,5,18,15,20009,2,1|1
Juliet,2016-04-16 15:39:00,P,0,2016-04-16 15:44:00,P,0,5,5,18,15,20009,2,1|1
India,2016-04-16 16:02:00,P,0,2016-04-16 16:07:00,P,0,5,5,18,15,20009,2,1|1
Hotel,2016-04-16 16:25:00,P,0,2016-04-16 16:30:00,P,0,5,5,18,15,20009,2,1|1
Golf,2016-04-16 16:48:00,P,0,2016-04-16 16:53:00,P,0,5,5,18,15,20009,2,1|1
Foxtrot,2016-04-16 17:11:00,P,0,2016-04-16 17:16:00,P,0,5,5,18,15,20009,2,1|1
Echo,2016-04-16 17:34:00,P,0,2016-04-16 17:39:00,P,0,5,5,18,15,20009,2,1|1
Delta,2016-04-16 17:57:00,P,0,2016-04-16 18:02:00,P,0,5,5,18,15,20009,2,1|1
Charlie,2016-04-16 18:20:00,P,0,2016-04-16 18:25:00,P,0,5,5,18,15,20009,2,1|1
Bravo,2016-04-16 18:43:00,P,0,2016-04-16 18:48:00,P,0,5,5,18,15,20009,2,1|1
Alpha,2016-04-16 19:06:00,P,0,2016-04-16 19:11:00,P,0,5,5,0,0,20009,2,1|1
Alpha,2016-04-16 08:55:00,P,0,2016-04-16 09:00:00,P,0,5,5,18,15,20012,2,1|1
Bravo,2016-04-16 09:18:00,P,0,2016-04-16 09:23:00,P,0,5,5,18,15,20012,2,1|1
Charlie,2016-04-16 09:41:00,P,0,2016-04-16 09:46:00,P,0,5,5,18,15,20012,2,1|1
Delta,2016-04-16 10:04:00,P,0,2016-04-16 10:09:00,P,0,5,5,18,15,20012,2,1|1
Echo,2016-04-16 10:27:00,P,0,2016-04-16 10:32:00,P,0,5,5,18,15,20012,2,1|1
Foxtrot,2016-04-16 10:50:00,P,0,2016-04-16 10:55:00,P,0,5,5,18,15,20012,2,1|1
Golf,2016-04-16 11:13:00,P,0,2016-04-16 11:18:00,P,0,5,5,18,15,20012,2,1|1
Hotel,2016-04-16 11:36:00,P,0,2016-04-16 11:41:00,P,0,5,5,18,15,20012,2,1|1
India,2016-04-16 11:59:00,P,0,2016-04-16 12:04:00,P,0,5,5,18,15,20012,2,1|1
Juliet,2016-04-16 12:22:00,P,0,2016-04-16 12:27:00,P,0,5,5,18,15,20012,2,1|1
Kilo,2016-04-16 12:45:00,P,0,2016-04-16 12:50:00,P,0,5,5,0,0,20012,2,1|1
Kilo,2016-04-17 07:56:00,P,0,2016-04-17 08:01:00,P,0,5,5,18,15,20013,2,1|1
Juliet,2016-04-17 08:19:00,P,0,2016-04-17 08:24:00,P,0,5,5,18,15,20013,2,1|1
India,2016-04-17 08:42:00,P,0,2016-04-17 08:47:00,P,0,5,5,18,15,20013,2,1|1
Hotel,2016-04-17 09:05:00,P,0,2016-04-17 09:10:00,P,0,5,5,18,15,20013,2,1|1
Golf,2016-04-17 09:28:00,P,0,2016-04-17 09:33:00,P,0,5,5,18,15,20013,2,1|1
Foxtrot,2016-04-17 09:51:00,P,0,2016-04-17 09:56:00,P,0,5,5,18,15,20013,2,1|1
Echo,2016-04-17 10:14:00,P,0,2016-04-17 10:19:00,P,0,5,5,18,15,20013,2,1|1
Delta,2016-04-17 10:37:00,P,0,2016-04-17 10:42:00,P,0,5,5,18,15,20013,2,1|1
Charlie,2016-04-17 11:00:00,P,0,2016-04-17 11:05:00,P,0,5,5,18,15,20013,2,1|1
Bravo,2016-04-17 11:23:00,P,0,2016-04-17 11:28:00,P,0,5,5,18,15,20013,2,1|1
Alpha,2016-04-17 11:46:00,P,0,2016-04-17 11:51:00,P,0,5,5,0,0,20013,2,1|1
Alpha,2016-04-16 17:36:00,P,0,2016-04-16 17:41:00,P,0,5,5,18,15,20014,2,1|1
Bravo,2016-04-16 17:59:00,P,0,2016-04-16 18:04:00,P,0,5,5,18,15,20014,2,1|1
Charlie,2016-04-16 18:22:00,P,0,2016-04-16 18:27:00,P,0,5,5,18,15,20014,2,1|1
Delta,2016-04-16 18:45:00,P,0,2016-04-16 18:50:00,P,0,5,5,18,15,20014,2,1|1
Echo,2016-04-16 19:08:00,P,0,2016-04-16 19:13:00,P,0,5,5,18,15,20014,2,1|1
Foxtrot,2016-04-16 19:31:00,P,0,2016-04-16 19:36:00,P,0,5,5,18,15,20014,2,1|1
Golf,2016-04-16 19:54:00,P,0,2016-04-16 19:59:00,P,0,5,5,18,15,20014,2,1|1
Hotel,2016-04-16 20:17:00,P,0,2016-04-16 20:22:00,P,0,5,5,18,15,20014,2,1|1
India,2016-04-16 20:40:00,P,0,2016-04-16 20:45:00,P,0,5,5,18,15,20014,2,1|1
Juliet,2016-04-16 21:03:00,P,0,2016-04-16 21:08:00,P,0,5,5,18,15,20014,2,1|1
Kilo,2016-04-16 21:26:00,P,0,2016-04-16 21:31:00,P,0,5,5,0,0,20014,2,1|1
Kilo,2016-04-17 11:28:00,P,0,2016-04-17 11:33:00,P,0,5,5,18,15,20015,2,1|1
Juliet,2016-04-17 11:51:00,P,0,2016-04-17 11:56:00,P,0,5,5,18,15,20015,2,1|1
India,2016-04-17 12:14:00,P,0,2016-04-17 12:19:00,P,0,5,5,18,15,20015,2,1|1
Hotel,2016-04-17 12:37:00,P,0,2016-04-17 12:42:00,P,0,5,5,18,15,20015,2,1|1
Golf,2016-04-17 13:00:00,P,0,2016-04-17 13:05:00,P,0,5,5,18,15,20015,2,1|1
Foxtrot,2016-04-17 13:23:00,P,0,2016-04-17 13:28:00,P,0,5,5,18,15,20015,2,1|1
