Station,TTArrTime,ArrFlag,Loop,TTDepTime,DepFlag,Secn,TTHaltTime,MinHaltTime,TTRunTime,MinRunTime,TrainID,Priority,SubNetwork
Foxtrot,2016-04-16 04:30:00,P,0,2016-04-16 04:35:00,P,0,5,5,12,10,10016,1,1|1
Golf,2016-04-16 04:47:00,P,0,2016-04-16 04:52:00,P,0,5,5,12,10,10016,1,1|1
Hotel,2016-04-16 05:04:00,P,0,2016-04-16 05:09:00,P,0,5,5,12,10,10016,1,1|1
India,2016-04-16 05:21:00,P,0,2016-04-16 05:26:00,P,0,5,5,12,10,10016,1,1|1
Juliet,2016-04-16 05:38:00,P,0,2016-04-16 05:43:00,P,0,5,5,12,10,10016,1,1|1
Kilo,2016-04-16 05:55:00,P,0,2016-04-16 06:00:00,P,0,5,5,0,0,10016,1,1|1
Kilo,2016-04-17 09:50:00,P,0,2016-04-17 09:55:00,P,0,5,5,12,10,10019,1,1|1
Juliet,2016-04-17 10:07:00,P,0,2016-04-17 10:12:00,P,0,5,5,12,10,10019,1,1|1
India,2016-04-17 10:24:00,P,0,2016-04-17 10:29:00,P,0,5,5,12,10,10019,1,1|1
Hotel,2016-04-17 10:41:00,P,0,2016-04-17 10:46:00,P,0,5,5,12,10,10019,1,1|1
Golf,2016-04-17 10:58:00,P,0,2016-04-17 11:03:00,P,0,5,5,12,10,10019,1,1|1
Foxtrot,2016-04-17 11:15:00,P,0,2016-04-17 11:20:00,P,0,5,5,12,10,10019,1,1|1
Echo,2016-04-17 11:32:00,P,0,2016-04-17 11:37:00,P,0,5,5,12,10,10019,1,1|1
Delta,2016-04-17 11:49:00,P,0,2016-04-17 11:54:00,P,0,5,5,12,10,10019,1,1|1
Charlie,2016-04-17 12:06:00,P,0,2016-04-17 12:11:00,P,0,5,5,12,10,10019,1,1|1
Bravo,2016-04-17 12:23:00,P,0,2016-04-17 12:28:00,P,0,5,5,12,10,10019,1,1|1
Alpha,2016-04-17 12:40:00,P,0,2016-04-17 12:45:00,P,0,5,5,0,0,10019,1,1|1
Alpha,2016-04-16 04:50:00,P,0,2016-04-16 04:55:00,P,0,5,5,12,10,10020,1,1|1
Bravo,2016-04-16 05:07:00,P,0,2016-04-16 05:12:00,P,0,5,5,12,10,10020,1,1|1
Charlie,2016-04-16 05:24:00,P,0,2016-04-16 05:29:00,P,0,5,5,12,10,10020,1,1|1
Delta,2016-04-16 05:41:00,P,0,2016-04-16 05:46:00,P,0,5,5,12,10,10020,1,1|1
Echo,2016-04-16 05:58:00,P,0,2016-04-16 06:03:00,P,0,5,5,12,10,10020,1,1|1
Foxtrot,2016-04-16 06:15:00,P,0,2016-04-16 06:20:00,P,0,5,5,12,10,10020,1,1|1
Golf,2016-04-16 06:32:00,P,0,2016-04-16 06:37:00,P,0,5,5,12,10,10020,1,1|1
Hotel,2016-04-16 06:49:00,P,0,2016-04-16 06:54:00,P,0,5,5,12,10,10020,1,1|1
India,2016-04-16 07:06:00,P,0,2016-04-16 07:11:00,P,0,5,5,12,10,10020,1,1|1
Juliet,2016-04-16 07:23:00,P,0,2016-04-16 07:28:00,P,0,5,5,12,10,10020,1,1|1
Kilo,2016-04-16 07:40:00,P,0,2016-04-16 07:45:00,P,0,5,5,0,0,10020,1,1|1
Kilo,2016-04-17 22:14:00,P,0,2016-04-17 22:19:00,P,0,5,5,12,10,10023,1,1|1
Juliet,2016-04-17 22:31:00,P,0,2016-04-17 22:36:00,P,0,5,5,12,10,10023,1,1|1
India,2016-04-17 22:48:00,P,0,2016-04-17 22:53:00,P,0,5,5,12,10,10023,1,1|1
Hotel,2016-04-17 23:05:00,P,0,2016-04-17 23:10:00,P,0,5,5,12,10,10023,1,1|1
Golf,2016-04-17 23:22:00,P,0,2016-04-17 23:27:00,P,0,5,5,12,10,10023,1,1|1
Foxtrot,2016-04-17 23:39:00,P,0,2016-04-17 23:44:00,P,0,5,5,12,10,10023,1,1|1
Echo,2016-04-17 23:56:00,P,0,2016-04-18 00:01:00,P,0,5,5,12,10,10023,1,1|1
Delta,2016-04-18 00:13:00,P,0,2016-04-18 00:18:00,P,0,5,5,12,10,10023,1,1|1
Charlie,2016-04-18 00:30:00,P,0,2016-04-18 00:35:00,P,0,5,5,12,10,10023,1,1|1
Bravo,2016-04-18 00:47:00,P,0,2016-04-18 00:52:00,P,0,5,5,12,10,10023,1,1|1
Alpha,2016-04-18 01:04:00,P,0,2016-04-18 01:09:00,P,0,5,5,0,0,10023,1,1|1
Kilo,2016-04-17 23:10:00,P,0,2016-04-17 23:15:00,P,0,5,5,12,10,10025,1,1|1
Juliet,2016-04-17 23:27:00,P,0,2016-04-17 23:32:00,P,0,5,5,12,10,10025,1,1|1
India,2016-04-17 23:44:00,P,0,2016-04-17 23:49:00,P,0,5,5,12,10,10025,1,1|1
Hotel,2016-04-18 00:01:00,P,0,2016-04-18 00:06:00,P,0,5,5,12,10,10025,1,1|1
Golf,2016-04-18 00:18:00,P,0,2016-04-18 00:23:00,P,0,5,5,12,10,10025,1,1|1
Foxtrot,2016-04-18 00:35:00,P,0,2016-04-18 00:40:00,P,0,5,5,12,10,10025,1,1|1
Echo,2016-04-18 00:52:00,P,0,2016-04-18 00:57:00,P,0,5,5,12,10,10025,1,1|1
Delta,2016-04-18 01:09:00,P,0,2016-04-18 01:14:00,P,0,5,5,12,10,10025,1,1|1
Charlie,2016-04-18 01:26:00,P,0,2016-04-18 01:31:00,P,0,5,5,12,10,10025,1,1|1
Bravo,2016-04-18 01:43:00,P,0,2016-04-18 01:48:00,P,0,5,5,12,10,10025,1,1|1
Alpha,2016-04-18 02:00:00,P,0,2016-04-18 02:05:00,P,0,5,5,0,0,10025,1,1|1
Kilo,2016-04-16 05:00:00,P,0,2016-04-16 05:05:00,P,0,5,5,12,10,10027,1,1|1
Juliet,2016-04-16 05:17:00,P,0,2016-04-16 05:22:00,P,0,5,5,12,10,10027,1,1|1
India,2016-04-16 05:34:00,P,0,2016-04-16 05:39:00,P,0,5,5,12,10,10027,1,1|1
Hotel,2016-04-16 05:51:00,P,0,2016-04-16 05:56:00,P,0,5,5,12,10,10027,1,1|1
Golf,2016-04-16 06:08:00,P,0,2016-04-16 06:13:00,P,0,5,5,12,10,10027,1,1|1
Foxtrot,2016-04-16 06:25:00,P,0,2016-04-16 06:30:00,P,0,5,5,12,10,10027,1,1|1
Echo,2016-04-16 06:42:00,P,0,2016-04-16 06:47:00,P,0,5,5,12,10,10027,1,1|1
Delta,2016-04-16 06:59:00,P,0,2016-04-16 07:04:00,P,0,5,5,12,10,10027,1,1|1
Charlie,2016-04-16 07:16:00,P,0,2016-04-16 07:21:00,P,0,5,5,12,10,10027,1,1|1
Bravo,2016-04-16 07:33:00,P,0,2016-04-16 07:38:00,P,0,5,5,12,10,10027,1,1|1
Alpha,2016-04-16 07:50:00,P,0,2016-04-16 07:55:00,P,0,5,5,0,0,10027,1,1|1
Kilo,2016-04-17 10:15:00,P,0,2016-04-17 10:20:00,P,0,5,5,12,10,10029,1,1|1
Juliet,2016-04-17 10:32:00,P,0,2016-04-17 10:37:00,P,0,5,5,12,10,10029,1,1|1
India,2016-04-17 10:49:00,P,0,2016-04-17 10:54:00,P,0,5,5,12,10,10029,1,1|1
Hotel,2016-04-17 11:06:00,P,0,2016-04-17 11:11:00,P,0,5,5,12,10,10029,1,1|1
Golf,2016-04-17 11:23:00,P,0,2016-04-17 11:28:00,P,0,5,5,12,10,10029,1,1|1
Foxtrot,2016-04-17 11:40:00,P,0,2016-04-17 11:45:00,P,0,5,5,12,10,10029,1,1|1
Echo,2016-04-17 11:57:00,P,0,2016-04-17 12:02:00,P,0,5,5,12,10,10029,1,1|1
Delta,2016-04-17 12:14:00,P,0,2016-04-17 12:19:00,P,0,5,5,12,10,10029,1,1|1
Charlie,2016-04-17 12:31:00,P,0,2016-04-17 12:36:00,P,0,5,5,12,10,10029,1,1|1
Bravo,2016-04-17 12:48:00,P,0,2016-04-17 12:53:00,P,0,5,5,12,10,10029,1,1|1
Alpha,2016-04-17 13:05:00,P,0,2016-04-17 13:10:00,P,0,5,5,0,0,10029,1,1|1
Alpha,2016-04-17 10:43:00,P,0,2016-04-17 10:48:00,P,0,5,5,12,10,10030,1,1|1
Bravo,2016-04-17 11:00:00,P,0,2016-04-17 11:05:00,P,0,5,5,12,10,10030,1,1|1
Charlie,2016-04-17 11:17:00,P,0,2016-04-17 11:22:00,P,0,5,5,12,10,10030,1,1|1
Delta,2016-04-17 11:34:00,P,0,2016-04-17 11:39:00,P,0,5,5,12,10,10030,1,1|1
Echo,2016-04-17 11:51:00,P,0,2016-04-17 11:56:00,P,0,5,5,12,10,10030,1,1|1
Foxtrot,2016-04-17 12:08:00,P,0,2016-04-17 12:13:00,P,0,5,5,12,10,10030,1,1|1
Golf,2016-04-17 12:25:00,P,0,2016-04-17 12:30:00,P,0,5,5,12,10,10030,1,1|1
Hotel,2016-04-17 12:42:00,P,0,2016-04-17 12:47:00,P,0,5,5,12,10,10030,1,1|1
India,2016-04-17 12:59:00,P,0,2016-04-17 13:04:00,P,0,5,5,12,10,10030,1,1|1
Juliet,2016-04-17 13:16:00,P,0,2016-04-17 13:21:00,P,0,5,5,12,10,10030,1,1|1
Kilo,2016-04-17 13:33:00,P,0,2016-04-17 13:38:00,P,0,5,5,0,0,10030,1,1|1
Kilo,2016-04-16 22:10:00,P,0,2016-04-16 22:15:00,P,0,5,5,12,10,10031,1,1|1
Juliet,2016-04-16 22:27:00,P,0,2016-04-16 22:32:00,P,0,5,5,12,10,10031,1,1|1
India,2016-04-16 22:44:00,P,0,2016-04-16 22:49:00,P,0,5,5,12,10,10031,1,1|1
Hotel,2016-04-16 23:01:00,P,0,2016-04-16 23:06:00,P,0,5,5,12,10,10031,1,1|1
Golf,2016-04-16 23:18:00,P,0,2016-04-16 23:23:00,P,0,5,5,12,10,10031,1,1|1
Foxtrot,2016-04-16 23:35:00,P,0,2016-04-16 23:40:00,P,0,5,5,12,10,10031,1,1|1
Echo,2016-04-16 23:52:00,P,0,2016-04-16 23:57:00,P,0,5,5,12,10,10031,1,1|1
Delta,2016-04-17 00:09:00,P,0,2016-04-17 00:14:00,P,0,5,5,12,10,10031,1,1|1
Charlie,2016-04-17 00:26:00,P,0,2016-04-17 00:31:00,P,0,5,5,12,10,10031,1,1|1
Bravo,2016-04-17 00:43:00,P,0,2016-04-17 00:48:00,P,0,5,5,12,10,10031,1,1|1
Alpha,2016-04-17 01:00:00,P,0,2016-04-17 01:05:00,P,0,5,5,0,0,10031,1,1|1
Alpha,2016-04-16 19:40:00,P,0,2016-04-16 19:45:00,P,0,5,5,18,15,20002,2,1|1
Bravo,2016-04-16 20:03:00,P,0,2016-04-16 20:08:00,P,0,5,5,18,15,20002,2,1|1
Charlie,2016-04-16 20:26:00,P,0,2016-04-16 20:31:00,P,0,5,5,18,15,20002,2,1|1
Delta,2016-04-16 20:49:00,P,0,2016-04-16 20:54:00,P,0,5,5,18,15,20002,2,1|1
Echo,2016-04-16 21:12:00,P,0,2016-04-16 21:17:00,P,0,5,5,18,15,20002,2,1|1
Foxtrot,2016-04-16 21:35:00,P,0,2016-04-16 21:40:00,P,0,5,5,18,15,20002,2,1|1
Golf,2016-04-16 21:58:00,P,0,2016-04-16 22:03:00,P,0,5,5,18,15,20002,2,1|1
Hotel,2016-04-16 22:21:00,P,0,2016-04-16 22:26:00,P,0,5,5,18,15,20002,2,1|1
India,2016-04-16 22:44:00,P,0,2016-04-16 22:49:00,P,0,5,5,18,15,20002,2,1|1
Juliet,2016-04-16 23:07:00,P,0,2016-04-16 23:12:00,P,0,5,5,18,15,20002,2,1|1
Kilo,2016-04-16 23:30:00,P,0,2016-04-16 23:35:00,P,0,5,5,0,0,20002,2,1|1
Alpha,2016-04-16 06:53:00,P,0,2016-04-16 06:58:00,P,0,5,5,18,15,20006,2,1|1
Bravo,2016-04-16 07:16:00,P,0,2016-04-16 07:21:00,P,0,5,5,18,15,20006,2,1|1
Charlie,2016-04-16 07:39:00,P,0,2016-04-16 07:44:00,P,0,5,5,18,15,20006,2,1|1
Delta,2016-04-16 08:02:00,P,0,2016-04-16 08:07:00,P,0,5,5,18,15,20006,2,1|1
Echo,2016-04-16 08:25:00,P,0,2016-04-16 08:30:00,P,0,5,5,18,15,20006,2,1|1
Foxtrot,2016-04-16 08:48:00,P,0,2016-04-16 08:53:00,P,0,5,5,18,15,20006,2,1|1
Golf,2016-04-16 09:11:00,P,0,2016-04-16 09:16:00,P,0,5,5,18,15,20006,2,1|1
Hotel,2016-04-16 09:34:00,P,0,2016-04-16 09:39:00,P,0,5,5,18,15,20006,2,1|1
India,2016-04-16 09:57:00,P,0,2016-04-16 10:02:00,P,0,5,5,18,15,20006,2,1|1
Juliet,2016-04-16 10:20:00,P,0,2016-04-16 10:25:00,P,0,5,5,18,15,20006,2,1|1
Kilo,2016-04-16 10:43:00,P,0,2016-04-16 10:48:00,P,0,5,5,0,0,20006,2,1|1
Kilo,2016-04-17 03:19:00,P,0,2016-04-17 03:24:00,P,0,5,5,18,15,20007,2,1|1
Juliet,2016-04-17 03:42:00,P,0,2016-04-17 03:47:00,P,0,5,5,18,15,20007,2,1|1
India,2016-04-17 04:05:00,P,0,2016-04-17 04:10:00,P,0,5,5,18,15,20007,2,1|1
Hotel,2016-04-17 04:28:00,P,0,2016-04-17 04:33:00,P,0,5,5,18,15,20007,2,1|1
Golf,2016-04-17 04:51:00,P,0,2016-04-17 04:56:00,P,0,5,5,18,15,20007,2,1|1
Foxtrot,2016-04-17 05:14:00,P,0,2016-04-17 05:19:00,P,0,5,5,18,15,20007,2,1|1
Echo,2016-04-17 05:37:00,P,0,2016-04-17 05:42:00,P,0,5,5,18,15,20007,2,1|1
Delta,2016-04-17 06:00:00,P,0,2016-04-17 06:05:00,P,0,5,5,18,15,20007,2,1|1
Charlie,2016-04-17 06:23:00,P,0,2016-04-17 06:28:00,P,0,5,5,18,15,20007,2,1|1
Bravo,2016-04-17 06:46:00,P,0,2016-04-17 06:51:00,P,0,5,5,18,15,20007,2,1|1
Alpha,2016-04-17 07:09:00,P,0,2016-04-17 07:14:00,P,0,5,5,0,0,20007,2,1|1
Kilo,2016-04-16 15:37:00,P,0,2016-04-16 15:42:00,P,0,5,5,18,15,20009,2,1|1
Juliet,2016-04-16 16:00:00,P,0,2016-04-16 16:05:00,P,0,5,5,18,15,20009,2,1|1
India,2016-04-16 16:23:00,P,0,2016-04-16 16:28:00,P,0,5,5,18,15,20009,2,1|1
Hotel,2016-04-16 16:46:00,P,0,2016-04-16 16:51:00,P,0,5,5,18,15,20009,2,1|1
Golf,2016-04-16 17:09:00,P,0,2016-04-16 17:14:00,P,0,5,5,18,15,20009,2,1|1
Foxtrot,2016-04-16 17:32:00,P,0,2016-04-16 17:37:00,P,0,5,5,18,15,20009,2,1|1
Echo,2016-04-16 17:55:00,P,0,2016-04-16 18:00:00,P,0,5,5,18,15,20009,2,1|1
Delta,2016-04-16 18:18:00,P,0,2016-04-16 18:23:00,P,0,5,5,18,15,20009,2,1|1
Charlie,2016-04-16 18:41:00,P,0,2016-04-16 18:46:00,P,0,5,5,18,15,20009,2,1|1
Bravo,2016-04-16 19:04:00,P,0,2016-04-16 19:09:00,P,0,5,5,18,15,20009,2,1|1
Alpha,2016-04-16 19:27:00,P,0,2016-04-16 19:32:00,P,0,5,5,0,0,20009,2,1|1
Alpha,2016-04-16 08:32:00,P,0,2016-04-16 08:37:00,P,0,5,5,18,15,20012,2,1|1
Bravo,2016-04-16 08:55:00,P,0,2016-04-16 09:00:00,P,0,5,5,18,15,20012,2,1|1
Charlie,2016-04-16 09:18:00,P,0,2016-04-16 09:23:00,P,0,5,5,18,15,20012,2,1|1
Delta,2016-04-16 09:41:00,P,0,2016-04-16 09:46:00,P,0,5,5,18,15,20012,2,1|1
Echo,2016-04-16 10:04:00,P,0,2016-04-16 10:09:00,P,0,5,5,18,15,20012,2,1|1
Foxtrot,2016-04-16 10:27:00,P,0,2016-04-16 10:32:00,P,0,5,5,18,15,20012,2,1|1
Golf,2016-04-16 10:50:00,P,0,2016-04-16 10:55:00,P,0,5,5,18,15,20012,2,1|1
Hotel,2016-04-16 11:13:00,P,0,2016-04-16 11:18:00,P,0,5,5,18,15,20012,2,1|1
India,2016-04-16 11:36:00,P,0,2016-04-16 11:41:00,P,0,5,5,18,15,20012,2,1|1
Juliet,2016-04-16 11:59:00,P,0,2016-04-16 12:04:00,P,0,5,5,18,15,20012,2,1|1
Kilo,2016-04-16 12:22:00,P,0,2016-04-16 12:27:00,P,0,5,5,0,0,20012,2,1|1
Kilo,2016-04-17 07:44:00,P,0,2016-04-17 07:49:00,P,0,5,5,18,15,20013,2,1|1
Juliet,2016-04-17 08:07:00,P,0,2016-04-17 08:12:00,P,0,5,5,18,15,20013,2,1|1
India,2016-04-17 08:30:00,P,0,2016-04-17 08:35:00,P,0,5,5,18,15,20013,2,1|1
Hotel,2016-04-17 08:53:00,P,0,2016-04-17 08:58:00,P,0,5,5,18,15,20013,2,1|1
Golf,2016-04-17 09:16:00,P,0,2016-04-17 09:21:00,P,0,5,5,18,15,20013,2,1|1
Foxtrot,2016-04-17 09:39:00,P,0,2016-04-17 09:44:00,P,0,5,5,18,15,20013,2,1|1
Echo,2016-04-17 10:02:00,P,0,2016-04-17 10:07:00,P,0,5,5,18,15,20013,2,1|1
Delta,2016-04-17 10:25:00,P,0,2016-04-17 10:30:00,P,0,5,5,18,15,20013,2,1|1
Charlie,2016-04-17 10:48:00,P,0,2016-04-17 10:53:00,P,0,5,5,18,15,20013,2,1|1
Bravo,2016-04-17 11:11:00,P,0,2016-04-17 11:16:00,P,0,5,5,18,15,20013,2,1|1
Alpha,2016-04-17 11:34:00,P,0,2016-04-17 11:39:00,P,0,5,5,0,0,20013,2,1|1
Alpha,2016-04-16 17:05:00,P,0,2016-04-16 17:10:00,P,0,5,5,18,15,20014,2,1|1
Bravo,2016-04-16 17:28:00,P,0,2016-04-16 17:33:00,P,0,5,5,18,15,20014,2,1|1
Charlie,2016-04-16 17:51:00,P,0,2016-04-16 17:56:00,P,0,5,5,18,15,20014,2,1|1
Delta,2016-04-16 18:14:00,P,0,2016-04-16 18:19:00,P,0,5,5,18,15,20014,2,1|1
Echo,2016-04-16 18:37:00,P,0,2016-04-16 18:42:00,P,0,5,5,18,15,20014,2,1|1
Foxtrot,2016-04-16 19:00:00,P,0,2016-04-16 19:05:00,P,0,5,5,18,15,20014,2,1|1
Golf,2016-04-16 19:23:00,P,0,2016-04-16 19:28:00,P,0,5,5,18,15,20014,2,1|1
Hotel,2016-04-16 19:46:00,P,0,2016-04-16 19:51:00,P,0,5,5,18,15,20014,2,1|1
India,2016-04-16 20:09:00,P,0,2016-04-16 20:14:00,P,0,5,5,18,15,20014,2,1|1
Juliet,2016-04-16 20:32:00,P,0,2016-04-16 20:37:00,P,0,5,5,18,15,20014,2,1|1
Kilo,2016-04-16 20:55:00,P,0,2016-04-16 21:00:00,P,0,5,5,0,0,20014,2,1|1
Kilo,2016-04-17 11:54:00,P,0,2016-04-17 11:59:00,P,0,5,5,18,15,20015,2,1|1
Juliet,2016-04-17 12:17:00,P,0,2016-04-17 12:22:00,P,0,5,5,18,15,20015,2,1|1
India,2016-04-17 12:40:00,P,0,2016-04-17 12:45:00,P,0,5,5,18,15,20015,2,1|1
Hotel,2016-04-17 13:03:00,P,0,2016-04-17 13:08:00,P,0,5,5,18,15,20015,2,1|1
Golf,2016-04-17 13:26:00,P,0,2016-04-17 13:31:00,P,0,5,5,18,15,20015,2,1|1
Foxtrot,2016-04-17 13:49:00,P,0,2016-04-17 13:54:00,P,0,5,5,18,15,20015,2,1|1
