Station,TTArrTime,ArrFlag,Loop,TTDepTime,DepFlag,Secn,TTHaltTime,MinHaltTime,TTRunTime,MinRunTime,TrainID,Priority,SubNetwork
Juliet,2016-04-17 07:00:00,P,0,2016-04-17 07:05:00,P,0,5,5,12,10,10008,1,1|1
Kilo,2016-04-17 07:17:00,P,0,2016-04-17 07:22:00,P,0,5,5,0,0,10008,1,1|1
Kilo,2016-04-16 07:58:00,P,0,2016-04-16 08:03:00,P,0,5,5,12,10,10009,1,1|1
Juliet,2016-04-16 08:15:00,P,0,2016-04-16 08:20:00,P,0,5,5,12,10,10009,1,1|1
India,2016-04-16 08:32:00,P,0,2016-04-16 08:37:00,P,0,5,5,12,10,10009,1,1|1
Hotel,2016-04-16 08:49:00,P,0,2016-04-16 08:54:00,P,0,5,5,12,10,10009,1,1|1
Golf,2016-04-16 09:06:00,P,0,2016-04-16 09:11:00,P,0,5,5,12,10,10009,1,1|1
Foxtrot,2016-04-16 09:23:00,P,0,2016-04-16 09:28:00,P,0,5,5,12,10,10009,1,1|1
Echo,2016-04-16 09:40:00,P,0,2016-04-16 09:45:00,P,0,5,5,12,10,10009,1,1|1
Delta,2016-04-16 09:57:00,P,0,2016-04-16 10:02:00,P,0,5,5,12,10,10009,1,1|1
Charlie,2016-04-16 10:14:00,P,0,2016-04-16 10:19:00,P,0,5,5,12,10,10009,1,1|1
Bravo,2016-04-16 10:31:00,P,0,2016-04-16 10:36:00,P,0,5,5,12,10,10009,1,1|1
Alpha,2016-04-16 10:48:00,P,0,2016-04-16 10:53:00,P,0,5,5,0,0,10009,1,1|1
Alpha,2016-04-16 20:55:00,P,0,2016-04-16 21:00:00,P,0,5,5,12,10,10012,1,1|1
Bravo,2016-04-16 21:12:00,P,0,2016-04-16 21:17:00,P,0,5,5,12,10,10012,1,1|1
Charlie,2016-04-16 21:29:00,P,0,2016-04-16 21:34:00,P,0,5,5,12,10,10012,1,1|1
Delta,2016-04-16 21:46:00,P,0,2016-04-16 21:51:00,P,0,5,5,12,10,10012,1,1|1
Echo,2016-04-16 22:03:00,P,0,2016-04-16 22:08:00,P,0,5,5,12,10,10012,1,1|1
Foxtrot,2016-04-16 22:20:00,P,0,2016-04-16 22:25:00,P,0,5,5,12,10,10012,1,1|1
Golf,2016-04-16 22:37:00,P,0,2016-04-16 22:42:00,P,0,5,5,12,10,10012,1,1|1
Hotel,2016-04-16 22:54:00,P,0,2016-04-16 22:59:00,P,0,5,5,12,10,10012,1,1|1
India,2016-04-16 23:11:00,P,0,2016-04-16 23:16:00,P,0,5,5,12,10,10012,1,1|1
Juliet,2016-04-16 23:28:00,P,0,2016-04-16 23:33:00,P,0,5,5,12,10,10012,1,1|1
Kilo,2016-04-16 23:45:00,P,0,2016-04-16 23:50:00,P,0,5,5,0,0,10012,1,1|1
Kilo,2016-04-17 01:12:00,P,0,2016-04-17 01:17:00,P,0,5,5,12,10,10013,1,1|1
Juliet,2016-04-17 01:29:00,P,0,2016-04-17 01:34:00,P,0,5,5,12,10,10013,1,1|1
India,2016-04-17 01:46:00,P,0,2016-04-17 01:51:00,P,0,5,5,12,10,10013,1,1|1
Hotel,2016-04-17 02:03:00,P,0,2016-04-17 02:08:00,P,0,5,5,12,10,10013,1,1|1
Golf,2016-04-17 02:20:00,P,0,2016-04-17 02:25:00,P,0,5,5,12,10,10013,1,1|1
Foxtrot,2016-04-17 02:37:00,P,0,2016-04-17 02:42:00,P,0,5,5,12,10,10013,1,1|1
Echo,2016-04-17 02:54:00,P,0,2016-04-17 02:59:00,P,0,5,5,12,10,10013,1,1|1
Delta,2016-04-17 03:11:00,P,0,2016-04-17 03:16:00,P,0,5,5,12,10,10013,1,1|1
Charlie,2016-04-17 03:28:00,P,0,2016-04-17 03:33:00,P,0,5,5,12,10,10013,1,1|1
Bravo,2016-04-17 03:45:00,P,0,2016-04-17 03:50:00,P,0,5,5,12,10,10013,1,1|1
Alpha,2016-04-17 04:02:00,P,0,2016-04-17 04:07:00,P,0,5,5,0,0,10013,1,1|1
Alpha,2016-04-16 02:22:00,P,0,2016-04-16 02:27:00,P,0,5,5,12,10,10016,1,1|1
Bravo,2016-04-16 02:39:00,P,0,2016-04-16 02:44:00,P,0,5,5,12,10,10016,1,1|1
Charlie,2016-04-16 02:56:00,P,0,2016-04-16 03:01:00,P,0,5,5,12,10,10016,1,1|1
Delta,2016-04-16 03:13:00,P,0,2016-04-16 03:18:00,P,0,5,5,12,10,10016,1,1|1
Echo,2016-04-16 03:30:00,P,0,2016-04-16 03:35:00,P,0,5,5,12,10,10016,1,1|1
Foxtrot,2016-04-16 03:47:00,P,0,2016-04-16 03:52:00,P,0,5,5,12,10,10016,1,1|1
Golf,2016-04-16 04:04:00,P,0,2016-04-16 04:09:00,P,0,5,5,12,10,10016,1,1|1
Hotel,2016-04-16 04:21:00,P,0,2016-04-16 04:26:00,P,0,5,5,12,10,10016,1,1|1
India,2016-04-16 04:38:00,P,0,2016-04-16 04:43:00,P,0,5,5,12,10,10016,1,1|1
Juliet,2016-04-16 04:55:00,P,0,2016-04-16 05:00:00,P,0,5,5,12,10,10016,1,1|1
Kilo,2016-04-16 05:12:00,P,0,2016-04-16 05:17:00,P,0,5,5,0,0,10016,1,1|1
Kilo,2016-04-17 09:02:00,P,0,2016-04-17 09:07:00,P,0,5,5,12,10,10019,1,1|1
Juliet,2016-04-17 09:19:00,P,0,2016-04-17 09:24:00,P,0,5,5,12,10,10019,1,1|1
India,2016-04-17 09:36:00,P,0,2016-04-17 09:41:00,P,0,5,5,12,10,10019,1,1|1
Hotel,2016-04-17 09:53:00,P,0,2016-04-17 09:58:00,P,0,5,5,12,10,10019,1,1|1
Golf,2016-04-17 10:10:00,P,0,2016-04-17 10:15:00,P,0,5,5,12,10,10019,1,1|1
Foxtrot,2016-04-17 10:27:00,P,0,2016-04-17 10:32:00,P,0,5,5,12,10,10019,1,1|1
Echo,2016-04-17 10:44:00,P,0,2016-04-17 10:49:00,P,0,5,5,12,10,10019,1,1|1
Delta,2016-04-17 11:01:00,P,0,2016-04-17 11:06:00,P,0,5,5,12,10,10019,1,1|1
Charlie,2016-04-17 11:18:00,P,0,2016-04-17 11:23:00,P,0,5,5,12,10,10019,1,1|1
Bravo,2016-04-17 11:35:00,P,0,2016-04-17 11:40:00,P,0,5,5,12,10,10019,1,1|1
Alpha,2016-04-17 11:52:00,P,0,2016-04-17 11:57:00,P,0,5,5,0,0,10019,1,1|1
Alpha,2016-04-16 04:46:00,P,0,2016-04-16 04:51:00,P,0,5,5,12,10,10020,1,1|1
Bravo,2016-04-16 05:03:00,P,0,2016-04-16 05:08:00,P,0,5,5,12,10,10020,1,1|1
Charlie,2016-04-16 05:20:00,P,0,2016-04-16 05:25:00,P,0,5,5,12,10,10020,1,1|1
Delta,2016-04-16 05:37:00,P,0,2016-04-16 05:42:00,P,0,5,5,12,10,10020,1,1|1
Echo,2016-04-16 05:54:00,P,0,2016-04-16 05:59:00,P,0,5,5,12,10,10020,1,1|1
Foxtrot,2016-04-16 06:11:00,P,0,2016-04-16 06:16:00,P,0,5,5,12,10,10020,1,1|1
Golf,2016-04-16 06:28:00,P,0,2016-04-16 06:33:00,P,0,5,5,12,10,10020,1,1|1
Hotel,2016-04-16 06:45:00,P,0,2016-04-16 06:50:00,P,0,5,5,12,10,10020,1,1|1
India,2016-04-16 07:02:00,P,0,2016-04-16 07:07:00,P,0,5,5,12,10,10020,1,1|1
Juliet,2016-04-16 07:19:00,P,0,2016-04-16 07:24:00,P,0,5,5,12,10,10020,1,1|1
Kilo,2016-04-16 07:36:00,P,0,2016-04-16 07:41:00,P,0,5,5,0,0,10020,1,1|1
Kilo,2016-04-17 21:58:00,P,0,2016-04-17 22:03:00,P,0,5,5,12,10,10023,1,1|1
Juliet,2016-04-17 22:15:00,P,0,2016-04-17 22:20:00,P,0,5,5,12,10,10023,1,1|1
India,2016-04-17 22:32:00,P,0,2016-04-17 22:37:00,P,0,5,5,12,10,10023,1,1|1
Hotel,2016-04-17 22:49:00,P,0,2016-04-17 22:54:00,P,0,5,5,12,10,10023,1,1|1
Golf,2016-04-17 23:06:00,P,0,2016-04-17 23:11:00,P,0,5,5,12,10,10023,1,1|1
Foxtrot,2016-04-17 23:23:00,P,0,2016-04-17 23:28:00,P,0,5,5,12,10,10023,1,1|1
Echo,2016-04-17 23:40:00,P,0,2016-04-17 23:45:00,P,0,5,5,12,10,10023,1,1|1
Delta,2016-04-17 23:57:00,P,0,2016-04-18 00:02:00,P,0,5,5,12,10,10023,1,1|1
Charlie,2016-04-18 00:14:00,P,0,2016-04-18 00:19:00,P,0,5,5,12,10,10023,1,1|1
Bravo,2016-04-18 00:31:00,P,0,2016-04-18 00:36:00,P,0,5,5,12,10,10023,1,1|1
Alpha,2016-04-18 00:48:00,P,0,2016-04-18 00:53:00,P,0,5,5,0,0,10023,1,1|1
Kilo,2016-04-17 22:20:00,P,0,2016-04-17 22:25:00,P,0,5,5,12,10,10025,1,1|1
Juliet,2016-04-17 22:37:00,P,0,2016-04-17 22:42:00,P,0,5,5,12,10,10025,1,1|1
India,2016-04-17 22:54:00,P,0,2016-04-17 22:59:00,P,0,5,5,12,10,10025,1,1|1
Hotel,2016-04-17 23:11:00,P,0,2016-04-17 23:16:00,P,0,5,5,12,10,10025,1,1|1
Golf,2016-04-17 23:28:00,P,0,2016-04-17 23:33:00,P,0,5,5,12,10,10025,1,1|1
Foxtrot,2016-04-17 23:45:00,P,0,2016-04-17 23:50:00,P,0,5,5,12,10,10025,1,1|1
Echo,2016-04-18 00:02:00,P,0,2016-04-18 00:07:00,P,0,5,5,12,10,10025,1,1|1
Delta,2016-04-18 00:19:00,P,0,2016-04-18 00:24:00,P,0,5,5,12,10,10025,1,1|1
Charlie,2016-04-18 00:36:00,P,0,2016-04-18 00:41:00,P,0,5,5,12,10,10025,1,1|1
Bravo,2016-04-18 00:53:00,P,0,2016-04-18 00:58:00,P,0,5,5,12,10,10025,1,1|1
Alpha,2016-04-18 01:10:00,P,0,2016-04-18 01:15:00,P,0,5,5,0,0,10025,1,1|1
Kilo,2016-04-16 04:24:00,P,0,2016-04-16 04:29:00,P,0,5,5,12,10,10027,1,1|1
Juliet,2016-04-16 04:41:00,P,0,2016-04-16 04:46:00,P,0,5,5,12,10,10027,1,1|1
India,2016-04-16 04:58:00,P,0,2016-04-16 05:03:00,P,0,5,5,12,10,10027,1,1|1
Hotel,2016-04-16 05:15:00,P,0,2016-04-16 05:20:00,P,0,5,5,12,10,10027,1,1|1
Golf,2016-04-16 05:32:00,P,0,2016-04-16 05:37:00,P,0,5,5,12,10,10027,1,1|1
Foxtrot,2016-04-16 05:49:00,P,0,2016-04-16 05:54:00,P,0,5,5,12,10,10027,1,1|1
Echo,2016-04-16 06:06:00,P,0,2016-04-16 06:11:00,P,0,5,5,12,10,10027,1,1|1
Delta,2016-04-16 06:23:00,P,0,2016-04-16 06:28:00,P,0,5,5,12,10,10027,1,1|1
Charlie,2016-04-16 06:40:00,P,0,2016-04-16 06:45:00,P,0,5,5,12,10,10027,1,1|1
Bravo,2016-04-16 06:57:00,P,0,2016-04-16 07:02:00,P,0,5,5,12,10,10027,1,1|1
Alpha,2016-04-16 07:14:00,P,0,2016-04-16 07:19:00,P,0,5,5,0,0,10027,1,1|1
Kilo,2016-04-17 10:16:00,P,0,2016-04-17 10:21:00,P,0,5,5,12,10,10029,1,1|1
Juliet,2016-04-17 10:33:00,P,0,2016-04-17 10:38:00,P,0,5,5,12,10,10029,1,1|1
India,2016-04-17 10:50:00,P,0,2016-04-17 10:55:00,P,0,5,5,12,10,10029,1,1|1
Hotel,2016-04-17 11:07:00,P,0,2016-04-17 11:12:00,P,0,5,5,12,10,10029,1,1|1
Golf,2016-04-17 11:24:00,P,0,2016-04-17 11:29:00,P,0,5,5,12,10,10029,1,1|1
Foxtrot,2016-04-17 11:41:00,P,0,2016-04-17 11:46:00,P,0,5,5,12,10,10029,1,1|1
Echo,2016-04-17 11:58:00,P,0,2016-04-17 12:03:00,P,0,5,5,12,10,10029,1,1|1
Delta,2016-04-17 12:15:00,P,0,2016-04-17 12:20:00,P,0,5,5,12,10,10029,1,1|1
Charlie,2016-04-17 12:32:00,P,0,2016-04-17 12:37:00,P,0,5,5,12,10,10029,1,1|1
Bravo,2016-04-17 12:49:00,P,0,2016-04-17 12:54:00,P,0,5,5,12,10,10029,1,1|1
Alpha,2016-04-17 13:06:00,P,0,2016-04-17 13:11:00,P,0,5,5,0,0,10029,1,1|1
Alpha,2016-04-17 10:36:00,P,0,2016-04-17 10:41:00,P,0,5,5,12,10,10030,1,1|1
Bravo,2016-04-17 10:53:00,P,0,2016-04-17 10:58:00,P,0,5,5,12,10,10030,1,1|1
Charlie,2016-04-17 11:10:00,P,0,2016-04-17 11:15:00,P,0,5,5,12,10,10030,1,1|1
Delta,2016-04-17 11:27:00,P,0,2016-04-17 11:32:00,P,0,5,5,12,10,10030,1,1|1
Echo,2016-04-17 11:44:00,P,0,2016-04-17 11:49:00,P,0,5,5,12,10,10030,1,1|1
Foxtrot,2016-04-17 12:01:00,P,0,2016-04-17 12:06:00,P,0,5,5,12,10,10030,1,1|1
Golf,2016-04-17 12:18:00,P,0,2016-04-17 12:23:00,P,0,5,5,12,10,10030,1,1|1
Hotel,2016-04-17 12:35:00,P,0,2016-04-17 12:40:00,P,0,5,5,12,10,10030,1,1|1
India,2016-04-17 12:52:00,P,0,2016-04-17 12:57:00,P,0,5,5,12,10,10030,1,1|1
Juliet,2016-04-17 13:09:00,P,0,2016-04-17 13:14:00,P,0,5,5,12,10,10030,1,1|1
Kilo,2016-04-17 13:26:00,P,0,2016-04-17 13:31:00,P,0,5,5,0,0,10030,1,1|1
Kilo,2016-04-16 22:02:00,P,0,2016-04-16 22:07:00,P,0,5,5,12,10,10031,1,1|1
Juliet,2016-04-16 22:19:00,P,0,2016-04-16 22:24:00,P,0,5,5,12,10,10031,1,1|1
India,2016-04-16 22:36:00,P,0,2016-04-16 22:41:00,P,0,5,5,12,10,10031,1,1|1
Hotel,2016-04-16 22:53:00,P,0,2016-04-16 22:58:00,P,0,5,5,12,10,10031,1,1|1
Golf,2016-04-16 23:10:00,P,0,2016-04-16 23:15:00,P,0,5,5,12,10,10031,1,1|1
Foxtrot,2016-04-16 23:27:00,P,0,2016-04-16 23:32:00,P,0,5,5,12,10,10031,1,1|1
Echo,2016-04-16 23:44:00,P,0,2016-04-16 23:49:00,P,0,5,5,12,10,10031,1,1|1
Delta,2016-04-17 00:01:00,P,0,2016-04-17 00:06:00,P,0,5,5,12,10,10031,1,1|1
Charlie,2016-04-17 00:18:00,P,0,2016-04-17 00:23:00,P,0,5,5,12,10,10031,1,1|1
Bravo,2016-04-17 00:35:00,P,0,2016-04-17 00:40:00,P,0,5,5,12,10,10031,1,1|1
Alpha,2016-04-17 00:52:00,P,0,2016-04-17 00:57:00,P,0,5,5,0,0,10031,1,1|1
Alpha,2016-04-16 19:22:00,P,0,2016-04-16 19:27:00,P,0,5,5,18,15,20002,2,1|1
Bravo,2016-04-16 19:45:00,P,0,2016-04-16 19:50:00,P,0,5,5,18,15,20002,2,1|1
Charlie,2016-04-16 20:08:00,P,0,2016-04-16 20:13:00,P,0,5,5,18,15,20002,2,1|1
Delta,2016-04-16 20:31:00,P,0,2016-04-16 20:36:00,P,0,5,5,18,15,20002,2,1|1
Echo,2016-04-16 20:54:00,P,0,2016-04-16 20:59:00,P,0,5,5,18,15,20002,2,1|1
Foxtrot,2016-04-16 21:17:00,P,0,2016-04-16 21:22:00,P,0,5,5,18,15,20002,2,1|1
Golf,2016-04-16 21:40:00,P,0,2016-04-16 21:45:00,P,0,5,5,18,15,20002,2,1|1
Hotel,2016-04-16 22:03:00,P,0,2016-04-16 22:08:00,P,0,5,5,18,15,20002,2,1|1
India,2016-04-16 22:26:00,P,0,2016-04-16 22:31:00,P,0,5,5,18,15,20002,2,1|1
Juliet,2016-04-16 22:49:00,P,0,2016-04-16 22:54:00,P,0,5,5,18,15,20002,2,1|1
Kilo,2016-04-16 23:12:00,P,0,2016-04-16 23:17:00,P,0,5,5,0,0,20002,2,1|1
Alpha,2016-04-16 06:49:00,P,0,2016-04-16 06:54:00,P,0,5,5,18,15,20006,2,1|1
Bravo,2016-04-16 07:12:00,P,0,2016-04-16 07:17:00,P,0,5,5,18,15,20006,2,1|1
Charlie,2016-04-16 07:35:00,P,0,2016-04-16 07:40:00,P,0,5,5,18,15,20006,2,1|1
Delta,2016-04-16 07:58:00,P,0,2016-04-16 08:03:00,P,0,5,5,18,15,20006,2,1|1
Echo,2016-04-16 08:21:00,P,0,2016-04-16 08:26:00,P,0,5,5,18,15,20006,2,1|1
Foxtrot,2016-04-16 08:44:00,P,0,2016-04-16 08:49:00,P,0,5,5,18,15,20006,2,1|1
Golf,2016-04-16 09:07:00,P,0,2016-04-16 09:12:00,P,0,5,5,18,15,20006,2,1|1
Hotel,2016-04-16 09:30:00,P,0,2016-04-16 09:35:00,P,0,5,5,18,15,20006,2,1|1
India,2016-04-16 09:53:00,P,0,2016-04-16 09:58:00,P,0,5,5,18,15,20006,2,1|1
Juliet,2016-04-16 10:16:00,P,0,2016-04-16 10:21:00,P,0,5,5,18,15,20006,2,1|1
Kilo,2016-04-16 10:39:00,P,0,2016-04-16 10:44:00,P,0,5,5,0,0,20006,2,1|1
Kilo,2016-04-17 03:25:00,P,0,2016-04-17 03:30:00,P,0,5,5,18,15,20007,2,1|1
Juliet,2016-04-17 03:48:00,P,0,2016-04-17 03:53:00,P,0,5,5,18,15,20007,2,1|1
India,2016-04-17 04:11:00,P,0,2016-04-17 04:16:00,P,0,5,5,18,15,20007,2,1|1
Hotel,2016-04-17 04:34:00,P,0,2016-04-17 04:39:00,P,0,5,5,18,15,20007,2,1|1
Golf,2016-04-17 04:57:00,P,0,2016-04-17 05:02:00,P,0,5,5,18,15,20007,2,1|1
Foxtrot,2016-04-17 05:20:00,P,0,2016-04-17 05:25:00,P,0,5,5,18,15,20007,2,1|1
Echo,2016-04-17 05:43:00,P,0,2016-04-17 05:48:00,P,0,5,5,18,15,20007,2,1|1
Delta,2016-04-17 06:06:00,P,0,2016-04-17 06:11:00,P,0,5,5,18,15,20007,2,1|1
Charlie,2016-04-17 06:29:00,P,0,2016-04-17 06:34:00,P,0,5,5,18,15,20007,2,1|1
Bravo,2016-04-17 06:52:00,P,0,2016-04-17 06:57:00,P,0,5,5,18,15,20007,2,1|1
Alpha,2016-04-17 07:15:00,P,0,2016-04-17 07:20:00,P,0,5,5,0,0,20007,2,1|1
Kilo,2016-04-16 14:52:00,P,0,2016-04-16 14:57:00,P,0,5,5,18,15,20009,2,1|1
Juliet,2016-04-16 15:15:00,P,0,2016-04-16 15:20:00,P,0,5,5,18,15,20009,2,1|1
India,2016-04-16 15:38:00,P,0,2016-04-16 15:43:00,P,0,5,5,18,15,20009,2,1|1
Hotel,2016-04-16 16:01:00,P,0,2016-04-16 16:06:00,P,0,5,5,18,15,20009,2,1|1
Golf,2016-04-16 16:24:00,P,0,2016-04-16 16:29:00,P,0,5,5,18,15,20009,2,1|1
Foxtrot,2016-04-16 16:47:00,P,0,2016-04-16 16:52:00,P,0,5,5,18,15,20009,2,1|1
Echo,2016-04-16 17:10:00,P,0,2016-04-16 17:15:00,P,0,5,5,18,15,20009,2,1|1
Delta,2016-04-16 17:33:00,P,0,2016-04-16 17:38:00,P,0,5,5,18,15,20009,2,1|1
Charlie,2016-04-16 17:56:00,P,0,2016-04-16 18:01:00,P,0,5,5,18,15,20009,2,1|1
Bravo,2016-04-16 18:19:00,P,0,2016-04-16 18:24:00,P,0,5,5,18,15,20009,2,1|1
Alpha,2016-04-16 18:42:00,P,0,2016-04-16 18:47:00,P,0,5,5,0,0,20009,2,1|1
Alpha,2016-04-16 08:38:00,P,0,2016-04-16 08:43:00,P,0,5,5,18,15,20012,2,1|1
Bravo,2016-04-16 09:01:00,P,0,2016-04-16 09:06:00,P,0,5,5,18,15,20012,2,1|1
Charlie,2016-04-16 09:24:00,P,0,2016-04-16 09:29:00,P,0,5,5,18,15,20012,2,1|1
Delta,2016-04-16 09:47:00,P,0,2016-04-16 09:52:00,P,0,5,5,18,15,20012,2,1|1
Echo,2016-04-16 10:10:00,P,0,2016-04-16 10:15:00,P,0,5,5,18,15,20012,2,1|1
Foxtrot,2016-04-16 10:33:00,P,0,2016-04-16 10:38:00,P,0,5,5,18,15,20012,2,1|1
Golf,2016-04-16 10:56:00,P,0,2016-04-16 11:01:00,P,0,5,5,18,15,20012,2,1|1
Hotel,2016-04-16 11:19:00,P,0,2016-04-16 11:24:00,P,0,5,5,18,15,20012,2,1|1
India,2016-04-16 11:42:00,P,0,2016-04-16 11:47:00,P,0,5,5,18,15,20012,2,1|1
Juliet,2016-04-16 12:05:00,P,0,2016-04-16 12:10:00,P,0,5,5,18,15,20012,2,1|1
Kilo,2016-04-16 12:28:00,P,0,2016-04-16 12:33:00,P,0,5,5,0,0,20012,2,1|1
Kilo,2016-04-17 07:34:00,P,0,2016-04-17 07:39:00,P,0,5,5,18,15,20013,2,1|1
Juliet,2016-04-17 07:57:00,P,0,2016-04-17 08:02:00,P,0,5,5,18,15,20013,2,1|1
India,2016-04-17 08:20:00,P,0,2016-04-17 08:25:00,P,0,5,5,18,15,20013,2,1|1
Hotel,2016-04-17 08:43:00,P,0,2016-04-17 08:48:00,P,0,5,5,18,15,20013,2,1|1
Golf,2016-04-17 09:06:00,P,0,2016-04-17 09:11:00,P,0,5,5,18,15,20013,2,1|1
Foxtrot,2016-04-17 09:29:00,P,0,2016-04-17 09:34:00,P,0,5,5,18,15,20013,2,1|1
Echo,2016-04-17 09:52:00,P,0,2016-04-17 09:57:00,P,0,5,5,18,15,20013,2,1|1
Delta,2016-04-17 10:15:00,P,0,2016-04-17 10:20:00,P,0,5,5,18,15,20013,2,1|1
Charlie,2016-04-17 10:38:00,P,0,2016-04-17 10:43:00,P,0,5,5,18,15,20013,2,1|1
Bravo,2016-04-17 11:01:00,P,0,2016-04-17 11:06:00,P,0,5,5,18,15,20013,2,1|1
Alpha,2016-04-17 11:24:00,P,0,2016-04-17 11:29:00,P,0,5,5,0,0,20013,2,1|1
Alpha,2016-04-16 16:42:00,P,0,2016-04-16 16:47:00,P,0,5,5,18,15,20014,2,1|1
Bravo,2016-04-16 17:05:00,P,0,2016-04-16 17:10:00,P,0,5,5,18,15,20014,2,1|1
Charlie,2016-04-16 17:28:00,P,0,2016-04-16 17:33:00,P,0,5,5,18,15,20014,2,1|1
Delta,2016-04-16 17:51:00,P,0,2016-04-16 17:56:00,P,0,5,5,18,15,20014,2,1|1
Echo,2016-04-16 18:14:00,P,0,2016-04-16 18:19:00,P,0,5,5,18,15,20014,2,1|1
Foxtrot,2016-04-16 18:37:00,P,0,2016-04-16 18:42:00,P,0,5,5,18,15,20014,2,1|1
Golf,2016-04-16 19:00:00,P,0,2016-04-16 19:05:00,P,0,5,5,18,15,20014,2,1|1
Hotel,2016-04-16 19:23:00,P,0,2016-04-16 19:28:00,P,0,5,5,18,15,20014,2,1|1
India,2016-04-16 19:46:00,P,0,2016-04-16 19:51:00,P,0,5,5,18,15,20014,2,1|1
Juliet,2016-04-16 20:09:00,P,0,2016-04-16 20:14:00,P,0,5,5,18,15,20014,2,1|1
Kilo,2016-04-16 20:32:00,P,0,2016-04-16 20:37:00,P,0,5,5,0,0,20014,2,1|1
Kilo,2016-04-17 10:55:00,P,0,2016-04-17 11:00:00,P,0,5,5,18,15,20015,2,1|1
Juliet,2016-04-17 11:18:00,P,0,2016-04-17 11:23:00,P,0,5,5,18,15,20015,2,1|1
India,2016-04-17 11:41:00,P,0,2016-04-17 11:46:00,P,0,5,5,18,15,20015,2,1|1
Hotel,2016-04-17 12:04:00,P,0,2016-04-17 12:09:00,P,0,5,5,18,15,20015,2,1|1
Golf,2016-04-17 12:27:00,P,0,2016-04-17 12:32:00,P,0,5,5,18,15,20015,2,1|1
Foxtrot,2016-04-17 12:50:00,P,0,2016-04-17 12:55:00,P,0,5,5,18,15,20015,2,1|1
