Station,TTArrTime,ArrFlag,Loop,TTDepTime,DepFlag,Secn,TTHaltTime,MinHaltTime,TTRunTime,MinRunTime,TrainID,Priority,SubNetwork
Delta,2016-04-17 03:11:00,P,0,2016-04-17 03:16:00,P,0,5,5,12,10,10013,1,1|1
Charlie,2016-04-17 03:28:00,P,0,2016-04-17 03:33:00,P,0,5,5,12,10,10013,1,1|1
Bravo,2016-04-17 03:45:00,P,0,2016-04-17 03:50:00,P,0,5,5,12,10,10013,1,1|1
Alpha,2016-04-17 04:02:00,P,0,2016-04-17 04:07:00,P,0,5,5,0,0,10013,1,1|1
Alpha,2016-04-16 02:47:00,P,0,2016-04-16 02:52:00,P,0,5,5,12,10,10016,1,1|1
Bravo,2016-04-16 03:04:00,P,0,2016-04-16 03:09:00,P,0,5,5,12,10,10016,1,1|1
Charlie,2016-04-16 03:21:00,P,0,2016-04-16 03:26:00,P,0,5,5,12,10,10016,1,1|1
Delta,2016-04-16 03:38:00,P,0,2016-04-16 03:43:00,P,0,5,5,12,10,10016,1,1|1
Echo,2016-04-16 03:55:00,P,0,2016-04-16 04:00:00,P,0,5,5,12,10,10016,1,1|1
Foxtrot,2016-04-16 04:12:00,P,0,2016-04-16 04:17:00,P,0,5,5,12,10,10016,1,1|1
Golf,2016-04-16 04:29:00,P,0,2016-04-16 04:34:00,P,0,5,5,12,10,10016,1,1|1
Hotel,2016-04-16 04:46:00,P,0,2016-04-16 04:51:00,P,0,5,5,12,10,10016,1,1|1
India,2016-04-16 05:03:00,P,0,2016-04-16 05:08:00,P,0,5,5,12,10,10016,1,1|1
Juliet,2016-04-16 05:20:00,P,0,2016-04-16 05:25:00,P,0,5,5,12,10,10016,1,1|1
Kilo,2016-04-16 05:37:00,P,0,2016-04-16 05:42:00,P,0,5,5,0,0,10016,1,1|1
Kilo,2016-04-17 08:47:00,P,0,2016-04-17 08:52:00,P,0,5,5,12,10,10019,1,1|1
Juliet,2016-04-17 09:04:00,P,0,2016-04-17 09:09:00,P,0,5,5,12,10,10019,1,1|1
India,2016-04-17 09:21:00,P,0,2016-04-17 09:26:00,P,0,5,5,12,10,10019,1,1|1
Hotel,2016-04-17 09:38:00,P,0,2016-04-17 09:43:00,P,0,5,5,12,10,10019,1,1|1
Golf,2016-04-17 09:55:00,P,0,2016-04-17 10:00:00,P,0,5,5,12,10,10019,1,1|1
Foxtrot,2016-04-17 10:12:00,P,0,2016-04-17 10:17:00,P,0,5,5,12,10,10019,1,1|1
Echo,2016-04-17 10:29:00,P,0,2016-04-17 10:34:00,P,0,5,5,12,10,10019,1,1|1
Delta,2016-04-17 10:46:00,P,0,2016-04-17 10:51:00,P,0,5,5,12,10,10019,1,1|1
Charlie,2016-04-17 11:03:00,P,0,2016-04-17 11:08:00,P,0,5,5,12,10,10019,1,1|1
Bravo,2016-04-17 11:20:00,P,0,2016-04-17 11:25:00,P,0,5,5,12,10,10019,1,1|1
Alpha,2016-04-17 11:37:00,P,0,2016-04-17 11:42:00,P,0,5,5,0,0,10019,1,1|1
Alpha,2016-04-16 04:22:00,P,0,2016-04-16 04:27:00,P,0,5,5,12,10,10020,1,1|1
Bravo,2016-04-16 04:39:00,P,0,2016-04-16 04:44:00,P,0,5,5,12,10,10020,1,1|1
Charlie,2016-04-16 04:56:00,P,0,2016-04-16 05:01:00,P,0,5,5,12,10,10020,1,1|1
Delta,2016-04-16 05:13:00,P,0,2016-04-16 05:18:00,P,0,5,5,12,10,10020,1,1|1
Echo,2016-04-16 05:30:00,P,0,2016-04-16 05:35:00,P,0,5,5,12,10,10020,1,1|1
Foxtrot,2016-04-16 05:47:00,P,0,2016-04-16 05:52:00,P,0,5,5,12,10,10020,1,1|1
Golf,2016-04-16 06:04:00,P,0,2016-04-16 06:09:00,P,0,5,5,12,10,10020,1,1|1
Hotel,2016-04-16 06:21:00,P,0,2016-04-16 06:26:00,P,0,5,5,12,10,10020,1,1|1
India,2016-04-16 06:38:00,P,0,2016-04-16 06:43:00,P,0,5,5,12,10,10020,1,1|1
Juliet,2016-04-16 06:55:00,P,0,2016-04-16 07:00:00,P,0,5,5,12,10,10020,1,1|1
Kilo,2016-04-16 07:12:00,P,0,2016-04-16 07:17:00,P,0,5,5,0,0,10020,1,1|1
Kilo,2016-04-17 22:09:00,P,0,2016-04-17 22:14:00,P,0,5,5,12,10,10023,1,1|1
Juliet,2016-04-17 22:26:00,P,0,2016-04-17 22:31:00,P,0,5,5,12,10,10023,1,1|1
India,2016-04-17 22:43:00,P,0,2016-04-17 22:48:00,P,0,5,5,12,10,10023,1,1|1
Hotel,2016-04-17 23:00:00,P,0,2016-04-17 23:05:00,P,0,5,5,12,10,10023,1,1|1
Golf,2016-04-17 23:17:00,P,0,2016-04-17 23:22:00,P,0,5,5,12,10,10023,1,1|1
Foxtrot,2016-04-17 23:34:00,P,0,2016-04-17 23:39:00,P,0,5,5,12,10,10023,1,1|1
Echo,2016-04-17 23:51:00,P,0,2016-04-17 23:56:00,P,0,5,5,12,10,10023,1,1|1
Delta,2016-04-18 00:08:00,P,0,2016-04-18 00:13:00,P,0,5,5,12,10,10023,1,1|1
Charlie,2016-04-18 00:25:00,P,0,2016-04-18 00:30:00,P,0,5,5,12,10,10023,1,1|1
Bravo,2016-04-18 00:42:00,P,0,2016-04-18 00:47:00,P,0,5,5,12,10,10023,1,1|1
Alpha,2016-04-18 00:59:00,P,0,2016-04-18 01:04:00,P,0,5,5,0,0,10023,1,1|1
Kilo,2016-04-17 22:34:00,P,0,2016-04-17 22:39:00,P,0,5,5,12,10,10025,1,1|1
Juliet,2016-04-17 22:51:00,P,0,2016-04-17 22:56:00,P,0,5,5,12,10,10025,1,1|1
India,2016-04-17 23:08:00,P,0,2016-04-17 23:13:00,P,0,5,5,12,10,10025,1,1|1
Hotel,2016-04-17 23:25:00,P,0,2016-04-17 23:30:00,P,0,5,5,12,10,10025,1,1|1
Golf,2016-04-17 23:42:00,P,0,2016-04-17 23:47:00,P,0,5,5,12,10,10025,1,1|1
Foxtrot,2016-04-17 23:59:00,P,0,2016-04-18 00:04:00,P,0,5,5,12,10,10025,1,1|1
Echo,2016-04-18 00:16:00,P,0,2016-04-18 00:21:00,P,0,5,5,12,10,10025,1,1|1
Delta,2016-04-18 00:33:00,P,0,2016-04-18 00:38:00,P,0,5,5,12,10,10025,1,1|1
Charlie,2016-04-18 00:50:00,P,0,2016-04-18 00:55:00,P,0,5,5,12,10,10025,1,1|1
Bravo,2016-04-18 01:07:00,P,0,2016-04-18 01:12:00,P,0,5,5,12,10,10025,1,1|1
Alpha,2016-04-18 01:24:00,P,0,2016-04-18 01:29:00,P,0,5,5,0,0,10025,1,1|1
Kilo,2016-04-16 03:55:00,P,0,2016-04-16 04:00:00,P,0,5,5,12,10,10027,1,1|1
Juliet,2016-04-16 04:12:00,P,0,2016-04-16 04:17:00,P,0,5,5,12,10,10027,1,1|1
India,2016-04-16 04:29:00,P,0,2016-04-16 04:34:00,P,0,5,5,12,10,10027,1,1|1
Hotel,2016-04-16 04:46:00,P,0,2016-04-16 04:51:00,P,0,5,5,12,10,10027,1,1|1
Golf,2016-04-16 05:03:00,P,0,2016-04-16 05:08:00,P,0,5,5,12,10,10027,1,1|1
Foxtrot,2016-04-16 05:20:00,P,0,2016-04-16 05:25:00,P,0,5,5,12,10,10027,1,1|1
Echo,2016-04-16 05:37:00,P,0,2016-04-16 05:42:00,P,0,5,5,12,10,10027,1,1|1
Delta,2016-04-16 05:54:00,P,0,2016-04-16 05:59:00,P,0,5,5,12,10,10027,1,1|1
Charlie,2016-04-16 06:11:00,P,0,2016-04-16 06:16:00,P,0,5,5,12,10,10027,1,1|1
Bravo,2016-04-16 06:28:00,P,0,2016-04-16 06:33:00,P,0,5,5,12,10,10027,1,1|1
Alpha,2016-04-16 06:45:00,P,0,2016-04-16 06:50:00,P,0,5,5,0,0,10027,1,1|1
Kilo,2016-04-17 10:18:00,P,0,2016-04-17 10:23:00,P,0,5,5,12,10,10029,1,1|1
Juliet,2016-04-17 10:35:00,P,0,2016-04-17 10:40:00,P,0,5,5,12,10,10029,1,1|1
India,2016-04-17 10:52:00,P,0,2016-04-17 10:57:00,P,0,5,5,12,10,10029,1,1|1
Hotel,2016-04-17 11:09:00,P,0,2016-04-17 11:14:00,P,0,5,5,12,10,10029,1,1|1
Golf,2016-04-17 11:26:00,P,0,2016-04-17 11:31:00,P,0,5,5,12,10,10029,1,1|1
Foxtrot,2016-04-17 11:43:00,P,0,2016-04-17 11:48:00,P,0,5,5,12,10,10029,1,1|1
Echo,2016-04-17 12:00:00,P,0,2016-04-17 12:05:00,P,0,5,5,12,10,10029,1,1|1
Delta,2016-04-17 12:17:00,P,0,2016-04-17 12:22:00,P,0,5,5,12,10,10029,1,1|1
Charlie,2016-04-17 12:34:00,P,0,2016-04-17 12:39:00,P,0,5,5,12,10,10029,1,1|1
Bravo,2016-04-17 12:51:00,P,0,2016-04-17 12:56:00,P,0,5,5,12,10,10029,1,1|1
Alpha,2016-04-17 13:08:00,P,0,2016-04-17 13:13:00,P,0,5,5,0,0,10029,1,1|1
Alpha,2016-04-17 10:56:00,P,0,2016-04-17 11:01:00,P,0,5,5,12,10,10030,1,1|1
Bravo,2016-04-17 11:13:00,P,0,2016-04-17 11:18:00,P,0,5,5,12,10,10030,1,1|1
Charlie,2016-04-17 11:30:00,P,0,2016-04-17 11:35:00,P,0,5,5,12,10,10030,1,1|1
Delta,2016-04-17 11:47:00,P,0,2016-04-17 11:52:00,P,0,5,5,12,10,10030,1,1|1
Echo,2016-04-17 12:04:00,P,0,2016-04-17 12:09:00,P,0,5,5,12,10,10030,1,1|1
Foxtrot,2016-04-17 12:21:00,P,0,2016-04-17 12:26:00,P,0,5,5,12,10,10030,1,1|1
Golf,2016-04-17 12:38:00,P,0,2016-04-17 12:43:00,P,0,5,5,12,10,10030,1,1|1
Hotel,2016-04-17 12:55:00,P,0,2016-04-17 13:00:00,P,0,5,5,12,10,10030,1,1|1
India,2016-04-17 13:12:00,P,0,2016-04-17 13:17:00,P,0,5,5,12,10,10030,1,1|1
Juliet,2016-04-17 13:29:00,P,0,2016-04-17 13:34:00,P,0,5,5,12,10,10030,1,1|1
Kilo,2016-04-17 13:46:00,P,0,2016-04-17 13:51:00,P,0,5,5,0,0,10030,1,1|1
Kilo,2016-04-16 22:38:00,P,0,2016-04-16 22:43:00,P,0,5,5,12,10,10031,1,1|1
Juliet,2016-04-16 22:55:00,P,0,2016-04-16 23:00:00,P,0,5,5,12,10,10031,1,1|1
India,2016-04-16 23:12:00,P,0,2016-04-16 23:17:00,P,0,5,5,12,10,10031,1,1|1
Hotel,2016-04-16 23:29:00,P,0,2016-04-16 23:34:00,P,0,5,5,12,10,10031,1,1|1
Golf,2016-04-16 23:46:00,P,0,2016-04-16 23:51:00,P,0,5,5,12,10,10031,1,1|1
Foxtrot,2016-04-17 00:03:00,P,0,2016-04-17 00:08:00,P,0,5,5,12,10,10031,1,1|1
Echo,2016-04-17 00:20:00,P,0,2016-04-17 00:25:00,P,0,5,5,12,10,10031,1,1|1
Delta,2016-04-17 00:37:00,P,0,2016-04-17 00:42:00,P,0,5,5,12,10,10031,1,1|1
Charlie,2016-04-17 00:54:00,P,0,2016-04-17 00:59:00,P,0,5,5,12,10,10031,1,1|1
Bravo,2016-04-17 01:11:00,P,0,2016-04-17 01:16:00,P,0,5,5,12,10,10031,1,1|1
Alpha,2016-04-17 01:28:00,P,0,2016-04-17 01:33:00,P,0,5,5,0,0,10031,1,1|1
Alpha,2016-04-16 19:19:00,P,0,2016-04-16 19:24:00,P,0,5,5,18,15,20002,2,1|1
Bravo,2016-04-16 19:42:00,P,0,2016-04-16 19:47:00,P,0,5,5,18,15,20002,2,1|1
Charlie,2016-04-16 20:05:00,P,0,2016-04-16 20:10:00,P,0,5,5,18,15,20002,2,1|1
Delta,2016-04-16 20:28:00,P,0,2016-04-16 20:33:00,P,0,5,5,18,15,20002,2,1|1
Echo,2016-04-16 20:51:00,P,0,2016-04-16 20:56:00,P,0,5,5,18,15,20002,2,1|1
Foxtrot,2016-04-16 21:14:00,P,0,2016-04-16 21:19:00,P,0,5,5,18,15,20002,2,1|1
Golf,2016-04-16 21:37:00,P,0,2016-04-16 21:42:00,P,0,5,5,18,15,20002,2,1|1
Hotel,2016-04-16 22:00:00,P,0,2016-04-16 22:05:00,P,0,5,5,18,15,20002,2,1|1
India,2016-04-16 22:23:00,P,0,2016-04-16 22:28:00,P,0,5,5,18,15,20002,2,1|1
Juliet,2016-04-16 22:46:00,P,0,2016-04-16 22:51:00,P,0,5,5,18,15,20002,2,1|1
Kilo,2016-04-16 23:09:00,P,0,2016-04-16 23:14:00,P,0,5,5,0,0,20002,2,1|1
Alpha,2016-04-16 06:20:00,P,0,2016-04-16 06:25:00,P,0,5,5,18,15,20006,2,1|1
Bravo,2016-04-16 06:43:00,P,0,2016-04-16 06:48:00,P,0,5,5,18,15,20006,2,1|1
Charlie,2016-04-16 07:06:00,P,0,2016-04-16 07:11:00,P,0,5,5,18,15,20006,2,1|1
Delta,2016-04-16 07:29:00,P,0,2016-04-16 07:34:00,P,0,5,5,18,15,20006,2,1|1
Echo,2016-04-16 07:52:00,P,0,2016-04-16 07:57:00,P,0,5,5,18,15,20006,2,1|1
Foxtrot,2016-04-16 08:15:00,P,0,2016-04-16 08:20:00,P,0,5,5,18,15,20006,2,1|1
Golf,2016-04-16 08:38:00,P,0,2016-04-16 08:43:00,P,0,5,5,18,15,20006,2,1|1
Hotel,2016-04-16 09:01:00,P,0,2016-04-16 09:06:00,P,0,5,5,18,15,20006,2,1|1
India,2016-04-16 09:24:00,P,0,2016-04-16 09:29:00,P,0,5,5,18,15,20006,2,1|1
Juliet,2016-04-16 09:47:00,P,0,2016-04-16 09:52:00,P,0,5,5,18,15,20006,2,1|1
Kilo,2016-04-16 10:10:00,P,0,2016-04-16 10:15:00,P,0,5,5,0,0,20006,2,1|1
Kilo,2016-04-17 02:46:00,P,0,2016-04-17 02:51:00,P,0,5,5,18,15,20007,2,1|1
Juliet,2016-04-17 03:09:00,P,0,2016-04-17 03:14:00,P,0,5,5,18,15,20007,2,1|1
India,2016-04-17 03:32:00,P,0,2016-04-17 03:37:00,P,0,5,5,18,15,20007,2,1|1
Hotel,2016-04-17 03:55:00,P,0,2016-04-17 04:00:00,P,0,5,5,18,15,20007,2,1|1
Golf,2016-04-17 04:18:00,P,0,2016-04-17 04:23:00,P,0,5,5,18,15,20007,2,1|1
Foxtrot,2016-04-17 04:41:00,P,0,2016-04-17 04:46:00,P,0,5,5,18,15,20007,2,1|1
Echo,2016-04-17 05:04:00,P,0,2016-04-17 05:09:00,P,0,5,5,18,15,20007,2,1|1
Delta,2016-04-17 05:27:00,P,0,2016-04-17 05:32:00,P,0,5,5,18,15,20007,2,1|1
Charlie,2016-04-17 05:50:00,P,0,2016-04-17 05:55:00,P,0,5,5,18,15,20007,2,1|1
Bravo,2016-04-17 06:13:00,P,0,2016-04-17 06:18:00,P,0,5,5,18,15,20007,2,1|1
Alpha,2016-04-17 06:36:00,P,0,2016-04-17 06:41:00,P,0,5,5,0,0,20007,2,1|1
Kilo,2016-04-16 15:08:00,P,0,2016-04-16 15:13:00,P,0,5,5,18,15,20009,2,1|1
Juliet,2016-04-16 15:31:00,P,0,2016-04-16 15:36:00,P,0,5,5,18,15,20009,2,1|1
India,2016-04-16 15:54:00,P,0,2016-04-16 15:59:00,P,0,5,5,18,15,20009,2,1|1
Hotel,2016-04-16 16:17:00,P,0,2016-04-16 16:22:00,P,0,5,5,18,15,20009,2,1|1
Golf,2016-04-16 16:40:00,P,0,2016-04-16 16:45:00,P,0,5,5,18,15,20009,2,1|1
Foxtrot,2016-04-16 17:03:00,P,0,2016-04-16 17:08:00,P,0,5,5,18,15,20009,2,1|1
Echo,2016-04-16 17:26:00,P,0,2016-04-16 17:31:00,P,0,5,5,18,15,20009,2,1|1
Delta,2016-04-16 17:49:00,P,0,2016-04-16 17:54:00,P,0,5,5,18,15,20009,2,1|1
Charlie,2016-04-16 18:12:00,P,0,2016-04-16 18:17:00,P,0,5,5,18,15,20009,2,1|1
Bravo,2016-04-16 18:35:00,P,0,2016-04-16 18:40:00,P,0,5,5,18,15,20009,2,1|1
Alpha,2016-04-16 18:58:00,P,0,2016-04-16 19:03:00,P,0,5,5,0,0,20009,2,1|1
Alpha,2016-04-16 09:06:00,P,0,2016-04-16 09:11:00,P,0,5,5,18,15,20012,2,1|1
Bravo,2016-04-16 09:29:00,P,0,2016-04-16 09:34:00,P,0,5,5,18,15,20012,2,1|1
Charlie,2016-04-16 09:52:00,P,0,2016-04-16 09:57:00,P,0,5,5,18,15,20012,2,1|1
Delta,2016-04-16 10:15:00,P,0,2016-04-16 10:20:00,P,0,5,5,18,15,20012,2,1|1
Echo,2016-04-16 10:38:00,P,0,2016-04-16 10:43:00,P,0,5,5,18,15,20012,2,1|1
Foxtrot,2016-04-16 11:01:00,P,0,2016-04-16 11:06:00,P,0,5,5,18,15,20012,2,1|1
Golf,2016-04-16 11:24:00,P,0,2016-04-16 11:29:00,P,0,5,5,18,15,20012,2,1|1
Hotel,2016-04-16 11:47:00,P,0,2016-04-16 11:52:00,P,0,5,5,18,15,20012,2,1|1
India,2016-04-16 12:10:00,P,0,2016-04-16 12:15:00,P,0,5,5,18,15,20012,2,1|1
Juliet,2016-04-16 12:33:00,P,0,2016-04-16 12:38:00,P,0,5,5,18,15,20012,2,1|1
Kilo,2016-04-16 12:56:00,P,0,2016-04-16 13:01:00,P,0,5,5,0,0,20012,2,1|1
Kilo,2016-04-17 08:02:00,P,0,2016-04-17 08:07:00,P,0,5,5,18,15,20013,2,1|1
Juliet,2016-04-17 08:25:00,P,0,2016-04-17 08:30:00,P,0,5,5,18,15,20013,2,1|1
India,2016-04-17 08:48:00,P,0,2016-04-17 08:53:00,P,0,5,5,18,15,20013,2,1|1
Hotel,2016-04-17 09:11:00,P,0,2016-04-17 09:16:00,P,0,5,5,18,15,20013,2,1|1
Golf,2016-04-17 09:34:00,P,0,2016-04-17 09:39:00,P,0,5,5,18,15,20013,2,1|1
Foxtrot,2016-04-17 09:57:00,P,0,2016-04-17 10:02:00,P,0,5,5,18,15,20013,2,1|1
Echo,2016-04-17 10:20:00,P,0,2016-04-17 10:25:00,P,0,5,5,18,15,20013,2,1|1
Delta,2016-04-17 10:43:00,P,0,2016-04-17 10:48:00,P,0,5,5,18,15,20013,2,1|1
Charlie,2016-04-17 11:06:00,P,0,2016-04-17 11:11:00,P,0,5,5,18,15,20013,2,1|1
Bravo,2016-04-17 11:29:00,P,0,2016-04-17 11:34:00,P,0,5,5,18,15,20013,2,1|1
Alpha,2016-04-17 11:52:00,P,0,2016-04-17 11:57:00,P,0,5,5,0,0,20013,2,1|1
Alpha,2016-04-16 16:45:00,P,0,2016-04-16 16:50:00,P,0,5,5,18,15,20014,2,1|1
Bravo,2016-04-16 17:08:00,P,0,2016-04-16 17:13:00,P,0,5,5,18,15,20014,2,1|1
Charlie,2016-04-16 17:31:00,P,0,2016-04-16 17:36:00,P,0,5,5,18,15,20014,2,1|1
Delta,2016-04-16 17:54:00,P,0,2016-04-16 17:59:00,P,0,5,5,18,15,20014,2,1|1
Echo,2016-04-16 18:17:00,P,0,2016-04-16 18:22:00,P,0,5,5,18,15,20014,2,1|1
Foxtrot,2016-04-16 18:40:00,P,0,2016-04-16 18:45:00,P,0,5,5,18,15,20014,2,1|1
Golf,2016-04-16 19:03:00,P,0,2016-04-16 19:08:00,P,0,5,5,18,15,20014,2,1|1
Hotel,2016-04-16 19:26:00,P,0,2016-04-16 19:31:00,P,0,5,5,18,15,20014,2,1|1
India,2016-04-16 19:49:00,P,0,2016-04-16 19:54:00,P,0,5,5,18,15,20014,2,1|1
Juliet,2016-04-16 20:12:00,P,0,2016-04-16 20:17:00,P,0,5,5,18,15,20014,2,1|1
Kilo,2016-04-16 20:35:00,P,0,2016-04-16 20:40:00,P,0,5,5,0,0,20014,2,1|1
Kilo,2016-04-17 10:47:00,P,0,2016-04-17 10:52:00,P,0,5,5,18,15,20015,2,1|1
Juliet,2016-04-17 11:10:00,P,0,2016-04-17 11:15:00,P,0,5,5,18,15,20015,2,1|1
India,2016-04-17 11:33:00,P,0,2016-04-17 11:38:00,P,0,5,5,18,15,20015,2,1|1
Hotel,2016-04-17 11:56:00,P,0,2016-04-17 12:01:00,P,0,5,5,18,15,20015,2,1|1
Golf,2016-04-17 12:19:00,P,0,2016-04-17 12:24:00,P,0,5,5,18,15,20015,2,1|1
Foxtrot,2016-04-17 12:42:00,P,0,2016-04-17 12:47:00,P,0,5,5,18,15,20015,2,1|1
