Station,TTArrTime,ArrFlag,Loop,TTDepTime,DepFlag,Secn,TTHaltTime,MinHaltTime,TTRunTime,MinRunTime,TrainID,Priority,SubNetwork
A,2023-06-11 01:57:40,P,0,2023-06-11 02:04:40,P,0,7,4,4,4,10003,1,1|1
B,2023-06-11 02:11:40,P,0,2023-06-11 02:20:40,P,0,9,4,7,4,10003,1,1|1
C,2023-06-11 02:24:40,P,0,2023-06-11 02:35:40,P,0,11,4,4,4,10003,1,1|1
D,2023-06-11 02:39:40,P,0,2023-06-11 02:49:40,P,0,10,4,4,4,10003,1,1|1
F,2023-06-11 02:56:40,P,0,2023-06-11 03:08:40,P,0,12,4,7,4,10003,1,1|1
G,2023-06-11 03:13:40,P,0,2023-06-11 03:20:40,P,0,7,4,5,4,10003,1,1|1
I,2023-06-11 03:27:40,P,0,2023-06-11 03:34:40,P,0,7,4,7,4,10003,1,1|1
N,2023-06-11 00:15:40,P,0,2023-06-11 00:20:40,P,0,5,4,5,4,10004,1,1|1
M,2023-06-11 00:25:40,P,0,2023-06-11 00:33:40,P,0,8,4,5,4,10004,1,1|1
L,2023-06-11 00:37:40,P,0,2023-06-11 00:47:40,P,0,10,4,4,4,10004,1,1|1
A,2023-06-11 00:52:40,P,0,2023-06-11 00:59:40,P,0,7,4,5,4,10004,1,1|1
B,2023-06-11 01:03:40,P,0,2023-06-11 01:15:40,P,0,12,4,4,4,10004,1,1|1
C,2023-06-11 01:21:40,P,0,2023-06-11 01:28:40,P,0,7,4,6,4,10004,1,1|1
D,2023-06-11 01:35:40,P,0,2023-06-11 01:43:40,P,0,8,4,7,4,10004,1,1|1
E,2023-06-11 01:48:40,P,0,2023-06-11 01:56:40,P,0,8,4,5,4,10004,1,1|1
P,2023-06-11 02:02:40,P,0,2023-06-11 02:10:40,P,0,8,4,6,4,10004,1,1|1
T,2023-06-11 02:17:40,P,0,2023-06-11 02:26:40,P,0,9,4,7,4,10004,1,1|1
Z,2023-06-11 02:32:40,P,0,2023-06-11 02:39:40,P,0,7,4,6,4,10004,1,1|1
I,2023-06-11 02:43:40,P,0,2023-06-11 02:53:40,P,0,10,4,4,4,10004,1,1|1
I,2023-06-11 00:15:40,P,0,2023-06-11 00:20:40,P,0,5,4,5,4,10005,1,1|1
G,2023-06-11 00:24:40,P,0,2023-06-11 00:34:40,P,0,10,4,4,4,10005,1,1|1
F,2023-06-11 00:41:40,P,0,2023-06-11 00:50:40,P,0,9,4,7,4,10005,1,1|1
D,2023-06-11 00:54:40,P,0,2023-06-11 01:01:40,P,0,7,4,4,4,10005,1,1|1
C,2023-06-11 01:06:40,P,0,2023-06-11 01:16:40,P,0,10,4,5,4,10005,1,1|1
B,2023-06-11 01:20:40,P,0,2023-06-11 01:27:40,P,0,7,4,4,4,10005,1,1|1
A,2023-06-11 01:34:40,P,0,2023-06-11 01:42:40,P,0,8,4,7,4,10005,1,1|1
L,2023-06-11 01:49:40,P,0,2023-06-11 01:56:40,P,0,7,4,7,4,10005,1,1|1
M,2023-06-11 02:03:40,P,0,2023-06-11 02:13:40,P,0,10,4,7,4,10005,1,1|1
N,2023-06-11 02:19:40,P,0,2023-06-11 02:25:40,P,0,6,4,6,4,10005,1,1|1
Q,2023-06-11 02:29:40,P,0,2023-06-11 02:38:40,P,0,9,4,4,4,10005,1,1|1
K,2023-06-11 02:43:40,P,0,2023-06-11 02:49:40,P,0,6,4,5,4,10005,1,1|1
J,2023-06-11 02:53:40,P,0,2023-06-11 02:59:40,P,0,6,4,4,4,10005,1,1|1
E,2023-06-11 03:06:40,P,0,2023-06-11 03:14:40,P,0,8,4,7,4,10005,1,1|1
P,2023-06-11 03:20:40,P,0,2023-06-11 03:28:40,P,0,8,4,6,4,10005,1,1|1
T,2023-06-11 03:35:40,P,0,2023-06-11 03:43:40,P,0,8,4,7,4,10005,1,1|1
N,2023-06-11 00:15:40,P,0,2023-06-11 00:20:40,P,0,5,4,5,4,10006,1,1|1
M,2023-06-11 00:24:40,P,0,2023-06-11 00:34:40,P,0,10,4,4,4,10006,1,1|1
L,2023-06-11 00:41:40,P,0,2023-06-11 00:48:40,P,0,7,4,7,4,10006,1,1|1
A,2023-06-11 00:54:40,P,0,2023-06-11 01:02:40,P,0,8,4,6,4,10006,1,1|1
B,2023-06-11 01:09:40,P,0,2023-06-11 01:19:40,P,0,10,4,7,4,10006,1,1|1
C,2023-06-11 01:26:40,P,0,2023-06-11 01:37:40,P,0,11,4,7,4,10006,1,1|1
D,2023-06-11 01:42:40,P,0,2023-06-11 01:48:40,P,0,6,4,5,4,10006,1,1|1
E,2023-06-11 01:52:40,P,0,2023-06-11 02:00:40,P,0,8,4,4,4,10006,1,1|1
P,2023-06-11 02:06:40,P,0,2023-06-11 02:12:40,P,0,6,4,6,4,10006,1,1|1
S,2023-06-11 02:19:40,P,0,2023-06-11 02:28:40,P,0,9,4,7,4,10006,1,1|1
T,2023-06-11 02:34:40,P,0,2023-06-11 02:46:40,P,0,12,4,6,4,10006,1,1|1
T,2023-06-11 00:15:40,P,0,2023-06-11 00:20:40,P,0,5,4,5,4,10007,1,1|1
S,2023-06-11 00:27:40,P,0,2023-06-11 00:34:40,P,0,7,4,7,4,10007,1,1|1
P,2023-06-11 00:38:40,P,0,2023-06-11 00:50:40,P,0,12,4,4,4,10007,1,1|1
J,2023-06-11 00:54:40,P,0,2023-06-11 01:00:40,P,0,6,4,4,4,10007,1,1|1
K,2023-06-11 01:04:40,P,0,2023-06-11 01:15:40,P,0,11,4,4,4,10007,1,1|1
Q,2023-06-11 01:19:40,P,0,2023-06-11 01:29:40,P,0,10,4,4,4,10007,1,1|1
N,2023-06-11 01:36:40,P,0,2023-06-11 01:44:40,P,0,8,4,7,4,10007,1,1|1
O,2023-06-11 01:48:40,P,0,2023-06-11 02:00:40,P,0,12,4,4,4,10007,1,1|1
I,2023-06-11 02:04:40,P,0,2023-06-11 02:11:40,P,0,7,4,4,4,10007,1,1|1
G,2023-06-11 02:17:40,P,0,2023-06-11 02:24:40,P,0,7,4,6,4,10007,1,1|1
F,2023-06-11 02:31:40,P,0,2023-06-11 02:41:40,P,0,10,4,7,4,10007,1,1|1
D,2023-06-11 02:45:40,P,0,2023-06-11 02:51:40,P,0,6,4,4,4,10007,1,1|1
C,2023-06-11 02:56:40,P,0,2023-06-11 03:08:40,P,0,12,4,5,4,10007,1,1|1
B,2023-06-11 03:15:40,P,0,2023-06-11 03:24:40,P,0,9,4,7,4,10007,1,1|1
A,2023-06-11 03:31:40,P,0,2023-06-11 03:43:40,P,0,12,4,7,4,10007,1,1|1
P,2023-06-11 00:15:41,P,0,2023-06-11 00:20:41,P,0,5,4,5,4,10008,1,1|1
T,2023-06-11 00:26:41,P,0,2023-06-11 00:37:41,P,0,11,4,6,4,10008,1,1|1
Z,2023-06-11 00:44:41,P,0,2023-06-11 00:52:41,P,0,8,4,7,4,10008,1,1|1
I,2023-06-11 00:59:41,P,0,2023-06-11 01:11:41,P,0,12,4,7,4,10008,1,1|1
G,2023-06-11 01:16:41,P,0,2023-06-11 01:23:41,P,0,7,4,5,4,10008,1,1|1
F,2023-06-11 01:29:41,P,0,2023-06-11 01:39:41,P,0,10,4,6,4,10008,1,1|1
D,2023-06-11 01:46:41,P,0,2023-06-11 01:57:41,P,0,11,4,7,4,10008,1,1|1
E,2023-06-11 02:02:41,P,0,2023-06-11 02:12:41,P,0,10,4,5,4,10008,1,1|1
J,2023-06-11 02:18:41,P,0,2023-06-11 02:27:41,P,0,9,4,6,4,10008,1,1|1
K,2023-06-11 02:31:41,P,0,2023-06-11 02:39:41,P,0,8,4,4,4,10008,1,1|1
Q,2023-06-11 02:46:41,P,0,2023-06-11 02:53:41,P,0,7,4,7,4,10008,1,1|1
N,2023-06-11 02:57:41,P,0,2023-06-11 03:04:41,P,0,7,4,4,4,10008,1,1|1
M,2023-06-11 03:09:41,P,0,2023-06-11 03:20:41,P,0,11,4,5,4,10008,1,1|1
L,2023-06-11 03:24:41,P,0,2023-06-11 03:32:41,P,0,8,4,4,4,10008,1,1|1
A,2023-06-11 03:37:41,P,0,2023-06-11 03:48:41,P,0,11,4,5,4,10008,1,1|1
T,2023-06-11 00:15:41,P,0,2023-06-11 00:20:41,P,0,5,4,5,4,10009,1,1|1
P,2023-06-11 00:24:41,P,0,2023-06-11 00:34:41,P,0,10,4,4,4,10009,1,1|1
E,2023-06-11 00:40:41,P,0,2023-06-11 00:48:41,P,0,8,4,6,4,10009,1,1|1
J,2023-06-11 00:54:41,P,0,2023-06-11 01:02:41,P,0,8,4,6,4,10009,1,1|1
K,2023-06-11 01:07:41,P,0,2023-06-11 01:14:41,P,0,7,4,5,4,10009,1,1|1
Q,2023-06-11 01:18:41,P,0,2023-06-11 01:24:41,P,0,6,4,4,4,10009,1,1|1
N,2023-06-11 01:29:41,P,0,2023-06-11 01:41:41,P,0,12,4,5,4,10009,1,1|1
O,2023-06-11 01:47:41,P,0,2023-06-11 01:54:41,P,0,7,4,6,4,10009,1,1|1
I,2023-06-11 02:01:41,P,0,2023-06-11 02:11:41,P,0,10,4,7,4,10009,1,1|1
G,2023-06-11 02:15:41,P,0,2023-06-11 02:22:41,P,0,7,4,4,4,10009,1,1|1
F,2023-06-11 02:28:41,P,0,2023-06-11 02:37:41,P,0,9,4,6,4,10009,1,1|1
D,2023-06-11 02:44:41,P,0,2023-06-11 02:55:41,P,0,11,4,7,4,10009,1,1|1
C,2023-06-11 02:59:41,P,0,2023-06-11 03:08:41,P,0,9,4,4,4,10009,1,1|1
B,2023-06-11 03:13:41,P,0,2023-06-11 03:22:41,P,0,9,4,5,4,10009,1,1|1
A,2023-06-11 03:27:41,P,0,2023-06-11 03:33:41,P,0,6,4,5,4,10009,1,1|1
N,2023-06-11 00:15:41,P,0,2023-06-11 00:20:41,P,0,5,4,5,4,100010,1,1|1
O,2023-06-11 00:25:41,P,0,2023-06-11 00:34:41,P,0,9,4,5,4,100010,1,1|1
I,2023-06-11 00:38:41,P,0,2023-06-11 00:48:41,P,0,10,4,4,4,100010,1,1|1
G,2023-06-11 00:52:41,P,0,2023-06-11 01:01:41,P,0,9,4,4,4,100010,1,1|1
F,2023-06-11 01:07:41,P,0,2023-06-11 01:14:41,P,0,7,4,6,4,100010,1,1|1
D,2023-06-11 01:20:41,P,0,2023-06-11 01:30:41,P,0,10,4,6,4,100010,1,1|1
E,2023-06-11 01:34:41,P,0,2023-06-11 01:44:41,P,0,10,4,4,4,100010,1,1|1
J,2023-06-11 01:50:41,P,0,2023-06-11 01:58:41,P,0,8,4,6,4,100010,1,1|1
P,2023-06-11 02:04:41,P,0,2023-06-11 02:11:41,P,0,7,4,6,4,100010,1,1|1
S,2023-06-11 02:18:41,P,0,2023-06-11 02:27:41,P,0,9,4,7,4,100010,1,1|1
T,2023-06-11 02:32:41,P,0,2023-06-11 02:41:41,P,0,9,4,5,4,100010,1,1|1
I,2023-06-11 00:15:41,P,0,2023-06-11 00:20:41,P,0,5,4,5,4,100011,1,1|1
Z,2023-06-11 00:27:41,P,0,2023-06-11 00:34:41,P,0,7,4,7,4,100011,1,1|1
T,2023-06-11 00:39:41,P,0,2023-06-11 00:48:41,P,0,9,4,5,4,100011,1,1|1
P,2023-06-11 00:54:41,P,0,2023-06-11 01:05:41,P,0,11,4,6,4,100011,1,1|1
E,2023-06-11 01:10:41,P,0,2023-06-11 01:20:41,P,0,10,4,5,4,100011,1,1|1
D,2023-06-11 01:24:41,P,0,2023-06-11 01:30:41,P,0,6,4,4,4,100011,1,1|1
C,2023-06-11 01:35:41,P,0,2023-06-11 01:43:41,P,0,8,4,5,4,100011,1,1|1
B,2023-06-11 01:49:41,P,0,2023-06-11 01:58:41,P,0,9,4,6,4,100011,1,1|1
A,2023-06-11 02:05:41,P,0,2023-06-11 02:13:41,P,0,8,4,7,4,100011,1,1|1
L,2023-06-11 02:18:41,P,0,2023-06-11 02:30:41,P,0,12,4,5,4,100011,1,1|1
M,2023-06-11 02:34:41,P,0,2023-06-11 02:46:41,P,0,12,4,4,4,100011,1,1|1
N,2023-06-11 02:53:41,P,0,2023-06-11 03:00:41,P,0,7,4,7,4,100011,1,1|1
A,2023-06-11 00:15:41,P,0,2023-06-11 00:20:41,P,0,5,4,5,4,100012,1,1|1
B,2023-06-11 00:26:41,P,0,2023-06-11 00:34:41,P,0,8,4,6,4,100012,1,1|1
C,2023-06-11 00:39:41,P,0,2023-06-11 00:49:41,P,0,10,4,5,4,100012,1,1|1
D,2023-06-11 00:53:41,P,0,2023-06-11 01:04:41,P,0,11,4,4,4,100012,1,1|1
F,2023-06-11 01:09:41,P,0,2023-06-11 01:21:41,P,0,12,4,5,4,100012,1,1|1
G,2023-06-11 01:28:41,P,0,2023-06-11 01:35:41,P,0,7,4,7,4,100012,1,1|1
I,2023-06-11 01:40:41,P,0,2023-06-11 01:46:41,P,0,6,4,5,4,100012,1,1|1
Z,2023-06-11 01:52:41,P,0,2023-06-11 02:03:41,P,0,11,4,6,4,100012,1,1|1
T,2023-06-11 02:09:41,P,0,2023-06-11 02:20:41,P,0,11,4,6,4,100012,1,1|1
P,2023-06-11 02:25:41,P,0,2023-06-11 02:37:41,P,0,12,4,5,4,100012,1,1|1
J,2023-06-11 02:44:41,P,0,2023-06-11 02:50:41,P,0,6,4,7,4,100012,1,1|1
K,2023-06-11 02:57:41,P,0,2023-06-11 03:05:41,P,0,8,4,7,4,100012,1,1|1
Q,2023-06-11 03:10:41,P,0,2023-06-11 03:22:41,P,0,12,4,5,4,100012,1,1|1
N,2023-06-11 03:27:41,P,0,2023-06-11 03:38:41,P,0,11,4,5,4,100012,1,1|1
T,2023-06-11 00:15:41,P,0,2023-06-11 00:20:41,P,0,5,4,5,4,100013,1,1|1
P,2023-06-11 00:24:41,P,0,2023-06-11 00:35:41,P,0,11,4,4,4,100013,1,1|1
E,2023-06-11 00:42:41,P,0,2023-06-11 00:52:41,P,0,10,4,7,4,100013,1,1|1
J,2023-06-11 00:59:41,P,0,2023-06-11 01:07:41,P,0,8,4,7,4,100013,1,1|1
K,2023-06-11 01:14:41,P,0,2023-06-11 01:24:41,P,0,10,4,7,4,100013,1,1|1
Q,2023-06-11 01:28:41,P,0,2023-06-11 01:36:41,P,0,8,4,4,4,100013,1,1|1
N,2023-06-11 01:41:41,P,0,2023-06-11 01:53:41,P,0,12,4,5,4,100013,1,1|1
M,2023-06-11 01:58:41,P,0,2023-06-11 02:06:41,P,0,8,4,5,4,100013,1,1|1
L,2023-06-11 02:11:41,P,0,2023-06-11 02:20:41,P,0,9,4,5,4,100013,1,1|1
A,2023-06-11 02:26:41,P,0,2023-06-11 02:33:41,P,0,7,4,6,4,100013,1,1|1
B,2023-06-11 02:37:41,P,0,2023-06-11 02:45:41,P,0,8,4,4,4,100013,1,1|1
C,2023-06-11 02:49:41,P,0,2023-06-11 03:00:41,P,0,11,4,4,4,100013,1,1|1
D,2023-06-11 03:04:41,P,0,2023-06-11 03:11:41,P,0,7,4,4,4,100013,1,1|1
F,2023-06-11 03:16:41,P,0,2023-06-11 03:24:41,P,0,8,4,5,4,100013,1,1|1
G,2023-06-11 03:31:41,P,0,2023-06-11 03:37:41,P,0,6,4,7,4,100013,1,1|1
I,2023-06-11 03:42:41,P,0,2023-06-11 03:54:41,P,0,12,4,5,4,100013,1,1|1
I,2023-06-11 00:15:41,P,0,2023-06-11 00:20:41,P,0,5,4,5,4,100014,1,1|1
Z,2023-06-11 00:26:41,P,0,2023-06-11 00:38:41,P,0,12,4,6,4,100014,1,1|1
T,2023-06-11 00:42:41,P,0,2023-06-11 00:54:41,P,0,12,4,4,4,100014,1,1|1
P,2023-06-11 01:01:41,P,0,2023-06-11 01:09:41,P,0,8,4,7,4,100014,1,1|1
E,2023-06-11 01:16:41,P,0,2023-06-11 01:26:41,P,0,10,4,7,4,100014,1,1|1
D,2023-06-11 01:31:41,P,0,2023-06-11 01:41:41,P,0,10,4,5,4,100014,1,1|1
C,2023-06-11 01:48:41,P,0,2023-06-11 01:54:41,P,0,6,4,7,4,100014,1,1|1
B,2023-06-11 02:00:41,P,0,2023-06-11 02:06:41,P,0,6,4,6,4,100014,1,1|1
A,2023-06-11 02:11:41,P,0,2023-06-11 02:20:41,P,0,9,4,5,4,100014,1,1|1
L,2023-06-11 02:26:41,P,0,2023-06-11 02:32:41,P,0,6,4,6,4,100014,1,1|1
M,2023-06-11 02:37:41,P,0,2023-06-11 02:44:41,P,0,7,4,5,4,100014,1,1|1
N,2023-06-11 02:49:41,P,0,2023-06-11 03:01:41,P,0,12,4,5,4,100014,1,1|1
I,2023-06-11 00:15:41,P,0,2023-06-11 00:20:41,P,0,5,4,5,4,100015,1,1|1
G,2023-06-11 00:26:41,P,0,2023-06-11 00:34:41,P,0,8,4,6,4,100015,1,1|1
F,2023-06-11 00:38:41,P,0,2023-06-11 00:44:41,P,0,6,4,4,4,100015,1,1|1
D,2023-06-11 00:48:41,P,0,2023-06-11 01:00:41,P,0,12,4,4,4,100015,1,1|1
E,2023-06-11 01:04:41,P,0,2023-06-11 01:12:41,P,0,8,4,4,4,100015,1,1|1
P,2023-06-11 01:18:41,P,0,2023-06-11 01:30:41,P,0,12,4,6,4,100015,1,1|1
J,2023-06-11 01:34:41,P,0,2023-06-11 01:43:41,P,0,9,4,4,4,100015,1,1|1
K,2023-06-11 01:48:41,P,0,2023-06-11 01:54:41,P,0,6,4,5,4,100015,1,1|1
Q,2023-06-11 02:01:41,P,0,2023-06-11 02:10:41,P,0,9,4,7,4,100015,1,1|1
N,2023-06-11 02:17:41,P,0,2023-06-11 02:29:41,P,0,12,4,7,4,100015,1,1|1
M,2023-06-11 02:34:41,P,0,2023-06-11 02:41:41,P,0,7,4,5,4,100015,1,1|1
L,2023-06-11 02:46:41,P,0,2023-06-11 02:53:41,P,0,7,4,5,4,100015,1,1|1
A,2023-06-11 02:59:41,P,0,2023-06-11 03:05:41,P,0,6,4,6,4,100015,1,1|1
P,2023-06-11 00:15:41,P,0,2023-06-11 00:20:41,P,0,5,4,5,4,100016,1,1|1
S,2023-06-11 00:27:41,P,0,2023-06-11 00:33:41,P,0,6,4,7,4,100016,1,1|1
T,2023-06-11 00:39:41,P,0,2023-06-11 00:45:41,P,0,6,4,6,4,100016,1,1|1
Z,2023-06-11 00:52:41,P,0,2023-06-11 01:00:41,P,0,8,4,7,4,100016,1,1|1
I,2023-06-11 01:04:41,P,0,2023-06-11 01:12:41,P,0,8,4,4,4,100016,1,1|1
G,2023-06-11 01:19:41,P,0,2023-06-11 01:31:41,P,0,12,4,7,4,100016,1,1|1
F,2023-06-11 01:37:41,P,0,2023-06-11 01:49:41,P,0,12,4,6,4,100016,1,1|1
D,2023-06-11 01:56:41,P,0,2023-06-11 02:04:41,P,0,8,4,7,4,100016,1,1|1
C,2023-06-11 02:08:41,P,0,2023-06-11 02:18:41,P,0,10,4,4,4,100016,1,1|1
B,2023-06-11 02:25:41,P,0,2023-06-11 02:35:41,P,0,10,4,7,4,100016,1,1|1
A,2023-06-11 02:42:41,P,0,2023-06-11 02:49:41,P,0,7,4,7,4,100016,1,1|1
L,2023-06-11 02:55:41,P,0,2023-06-11 03:03:41,P,0,8,4,6,4,100016,1,1|1
M,2023-06-11 03:09:41,P,0,2023-06-11 03:15:41,P,0,6,4,6,4,100016,1,1|1
N,2023-06-11 03:19:41,P,0,2023-06-11 03:29:41,P,0,10,4,4,4,100016,1,1|1
N,2023-06-11 00:15:41,P,0,2023-06-11 00:20:41,P,0,5,4,5,4,100017,1,1|1
Q,2023-06-11 00:24:41,P,0,2023-06-11 00:34:41,P,0,10,4,4,4,100017,1,1|1
K,2023-06-11 00:38:41,P,0,2023-06-11 00:50:41,P,0,12,4,4,4,100017,1,1|1
J,2023-06-11 00:56:41,P,0,2023-06-11 01:08:41,P,0,12,4,6,4,100017,1,1|1
E,2023-06-11 01:15:41,P,0,2023-06-11 01:26:41,P,0,11,4,7,4,100017,1,1|1
P,2023-06-11 01:32:41,P,0,2023-06-11 01:41:41,P,0,9,4,6,4,100017,1,1|1
T,2023-06-11 01:45:41,P,0,2023-06-11 01:54:41,P,0,9,4,4,4,100017,1,1|1
Z,2023-06-11 02:01:41,P,0,2023-06-11 02:10:41,P,0,9,4,7,4,100017,1,1|1
I,2023-06-11 02:17:41,P,0,2023-06-11 02:29:41,P,0,12,4,7,4,100017,1,1|1
G,2023-06-11 02:34:41,P,0,2023-06-11 02:46:41,P,0,12,4,5,4,100017,1,1|1
F,2023-06-11 02:52:41,P,0,2023-06-11 02:59:41,P,0,7,4,6,4,100017,1,1|1
D,2023-06-11 03:04:41,P,0,2023-06-11 03:12:41,P,0,8,4,5,4,100017,1,1|1
C,2023-06-11 03:18:41,P,0,2023-06-11 03:30:41,P,0,12,4,6,4,100017,1,1|1
B,2023-06-11 03:34:41,P,0,2023-06-11 03:44:41,P,0,10,4,4,4,100017,1,1|1
A,2023-06-11 03:51:41,P,0,2023-06-11 04:00:41,P,0,9,4,7,4,100017,1,1|1
I,2023-06-11 00:15:41,P,0,2023-06-11 00:20:41,P,0,5,4,5,4,100018,1,1|1
G,2023-06-11 00:27:41,P,0,2023-06-11 00:36:41,P,0,9,4,7,4,100018,1,1|1
F,2023-06-11 00:42:41,P,0,2023-06-11 00:53:41,P,0,11,4,6,4,100018,1,1|1
D,2023-06-11 00:58:41,P,0,2023-06-11 01:07:41,P,0,9,4,5,4,100018,1,1|1
C,2023-06-11 01:11:41,P,0,2023-06-11 01:18:41,P,0,7,4,4,4,100018,1,1|1
B,2023-06-11 01:25:41,P,0,2023-06-11 01:32:41,P,0,7,4,7,4,100018,1,1|1
A,2023-06-11 01:36:41,P,0,2023-06-11 01:47:41,P,0,11,4,4,4,100018,1,1|1
L,2023-06-11 01:54:41,P,0,2023-06-11 02:03:41,P,0,9,4,7,4,100018,1,1|1
M,2023-06-11 02:10:41,P,0,2023-06-11 02:17:41,P,0,7,4,7,4,100018,1,1|1
N,2023-06-11 02:24:41,P,0,2023-06-11 02:36:41,P,0,12,4,7,4,100018,1,1|1
Q,2023-06-11 02:42:41,P,0,2023-06-11 02:54:41,P,0,12,4,6,4,100018,1,1|1
K,2023-06-11 02:59:41,P,0,2023-06-11 03:09:41,P,0,10,4,5,4,100018,1,1|1
J,2023-06-11 03:16:41,P,0,2023-06-11 03:28:41,P,0,12,4,7,4,100018,1,1|1
E,2023-06-11 03:33:41,P,0,2023-06-11 03:44:41,P,0,11,4,5,4,100018,1,1|1
P,2023-06-11 03:50:41,P,0,2023-06-11 04:01:41,P,0,11,4,6,4,100018,1,1|1
S,2023-06-11 04:07:41,P,0,2023-06-11 04:17:41,P,0,10,4,6,4,100018,1,1|1
T,2023-06-11 04:22:41,P,0,2023-06-11 04:31:41,P,0,9,4,5,4,100018,1,1|1
P,2023-06-11 00:15:42,P,0,2023-06-11 00:20:42,P,0,5,4,5,4,100019,1,1|1
S,2023-06-11 00:25:42,P,0,2023-06-11 00:33:42,P,0,8,4,5,4,100019,1,1|1
T,2023-06-11 00:40:42,P,0,2023-06-11 00:50:42,P,0,10,4,7,4,100019,1,1|1
Z,2023-06-11 00:56:42,P,0,2023-06-11 01:08:42,P,0,12,4,6,4,100019,1,1|1
I,2023-06-11 01:15:42,P,0,2023-06-11 01:21:42,P,0,6,4,7,4,100019,1,1|1
G,2023-06-11 01:27:42,P,0,2023-06-11 01:38:42,P,0,11,4,6,4,100019,1,1|1
F,2023-06-11 01:45:42,P,0,2023-06-11 01:53:42,P,0,8,4,7,4,100019,1,1|1
D,2023-06-11 01:58:42,P,0,2023-06-11 02:10:42,P,0,12,4,5,4,100019,1,1|1
E,2023-06-11 02:17:42,P,0,2023-06-11 02:27:42,P,0,10,4,7,4,100019,1,1|1
J,2023-06-11 02:34:42,P,0,2023-06-11 02:40:42,P,0,6,4,7,4,100019,1,1|1
K,2023-06-11 02:46:42,P,0,2023-06-11 02:52:42,P,0,6,4,6,4,100019,1,1|1
Q,2023-06-11 02:57:42,P,0,2023-06-11 03:07:42,P,0,10,4,5,4,100019,1,1|1
