Station,TTArrTime,ArrFlag,Loop,TTDepTime,DepFlag,Secn,TTHaltTime,MinHaltTime,TTRunTime,MinRunTime,TrainID,Priority,SubNetwork
stn01,2016-03-25 18:30:00,P,0,2016-03-25 18:35:00,P,0,5,5,0,0,20009,1,1|1
stn01,2016-03-25 16:50:00,P,0,2016-03-25 16:55:00,P,0,5,5,7,7,20010,1,1|1
stn02,2016-03-25 17:02:00,P,0,2016-03-25 17:02:00,P,0,0,0,3,3,20010,1,1|1
stn03,2016-03-25 17:05:00,P,0,2016-03-25 17:05:00,P,0,0,0,3,3,20010,1,1|1
stn04,2016-03-25 17:08:00,P,0,2016-03-25 17:08:00,P,0,0,0,5,5,20010,1,1|1
stn05,2016-03-25 17:13:00,P,0,2016-03-25 17:13:00,P,0,0,0,5,5,20010,1,1|1
stn06,2016-03-25 17:18:00,P,0,2016-03-25 17:18:00,P,0,0,0,5,5,20010,1,1|1
stn07,2016-03-25 17:23:00,P,0,2016-03-25 17:23:00,P,0,0,0,4,4,20010,1,1|1
stn08,2016-03-25 17:27:00,P,0,2016-03-25 17:27:00,P,0,0,0,5,5,20010,1,1|1
stn09,2016-03-25 17:32:00,P,0,2016-03-25 17:32:00,P,0,0,0,5,5,20010,1,1|1
stn10,2016-03-25 17:37:00,P,0,2016-03-25 17:37:00,P,0,0,0,4,4,20010,1,1|1
stn11,2016-03-25 17:41:00,P,0,2016-03-25 17:41:00,P,0,0,0,4,4,20010,1,1|1
stn12,2016-03-25 17:45:00,P,0,2016-03-25 17:45:00,P,0,0,0,5,5,20010,1,1|1
stn13,2016-03-25 17:50:00,P,0,2016-03-25 17:50:00,P,0,0,0,4,4,20010,1,1|1
stn14,2016-03-25 17:54:00,P,0,2016-03-25 17:54:00,P,0,0,0,5,5,20010,1,1|1
stn15,2016-03-25 17:59:00,P,0,2016-03-25 17:59:00,P,0,0,0,5,5,20010,1,1|1
stn16,2016-03-25 18:04:00,P,0,2016-03-25 18:04:00,P,0,0,0,7,7,20010,1,1|1
stn17,2016-03-25 18:11:00,P,0,2016-03-25 18:13:00,P,0,2,2,7,7,20010,1,1|1
stn18,2016-03-25 18:20:00,P,0,2016-03-25 18:20:00,P,0,0,0,4,4,20010,1,1|1
stn19,2016-03-25 18:24:00,P,0,2016-03-25 18:24:00,P,0,0,0,4,4,20010,1,1|1
stn20,2016-03-25 18:28:00,P,0,2016-03-25 18:28:00,P,0,0,0,5,5,20010,1,1|1
stn21,2016-03-25 18:33:00,P,0,2016-03-25 18:33:00,P,0,0,0,4,4,20010,1,1|1
stn22,2016-03-25 18:37:00,P,0,2016-03-25 18:37:00,P,0,0,0,5,5,20010,1,1|1
stn23,2016-03-25 18:42:00,P,0,2016-03-25 18:42:00,P,0,0,0,5,5,20010,1,1|1
stn24,2016-03-25 18:47:00,P,0,2016-03-25 18:47:00,P,0,0,0,5,5,20010,1,1|1
stn25,2016-03-25 18:52:00,P,0,2016-03-25 18:52:00,P,0,0,0,4,4,20010,1,1|1
stn26,2016-03-25 18:56:00,P,0,2016-03-25 18:56:00,P,0,0,0,24,10,20010,1,1|1
stn27,2016-03-25 19:20:00,P,0,2016-03-25 19:22:00,P,0,2,2,0,0,20010,1,1|1
stn27,2016-03-25 08:49:00,P,0,2016-03-25 08:51:00,P,0,2,2,10,9,20011,1,1|1
stn26,2016-03-25 09:01:00,P,0,2016-03-25 09:01:00,P,0,0,0,4,4,20011,1,1|1
stn25,2016-03-25 09:05:00,P,0,2016-03-25 09:05:00,P,0,0,0,5,5,20011,1,1|1
stn24,2016-03-25 09:10:00,P,0,2016-03-25 09:10:00,P,0,0,0,5,5,20011,1,1|1
stn23,2016-03-25 09:15:00,P,0,2016-03-25 09:15:00,P,0,0,0,5,5,20011,1,1|1
stn22,2016-03-25 09:20:00,P,0,2016-03-25 09:20:00,P,0,0,0,5,5,20011,1,1|1
stn21,2016-03-25 09:25:00,P,0,2016-03-25 09:25:00,P,0,0,0,5,5,20011,1,1|1
stn20,2016-03-25 09:30:00,P,0,2016-03-25 09:30:00,P,0,0,0,5,5,20011,1,1|1
stn19,2016-03-25 09:35:00,P,0,2016-03-25 09:35:00,P,0,0,0,3,3,20011,1,1|1
stn18,2016-03-25 09:38:00,P,0,2016-03-25 09:38:00,P,0,0,0,6,6,20011,1,1|1
stn17,2016-03-25 09:44:00,P,0,2016-03-25 09:46:00,P,0,2,2,8,8,20011,1,1|1
stn16,2016-03-25 09:54:00,P,0,2016-03-25 09:54:00,P,0,0,0,5,5,20011,1,1|1
stn15,2016-03-25 09:59:00,P,0,2016-03-25 09:59:00,P,0,0,0,5,5,20011,1,1|1
stn14,2016-03-25 10:04:00,P,0,2016-03-25 10:04:00,P,0,0,0,5,5,20011,1,1|1
stn13,2016-03-25 10:09:00,P,0,2016-03-25 10:09:00,P,0,0,0,4,4,20011,1,1|1
stn12,2016-03-25 10:13:00,P,0,2016-03-25 10:13:00,P,0,0,0,4,4,20011,1,1|1
stn11,2016-03-25 10:17:00,P,0,2016-03-25 10:17:00,P,0,0,0,4,4,20011,1,1|1
stn10,2016-03-25 10:21:00,P,0,2016-03-25 10:21:00,P,0,0,0,5,5,20011,1,1|1
stn09,2016-03-25 10:26:00,P,0,2016-03-25 10:26:00,P,0,0,0,5,5,20011,1,1|1
stn08,2016-03-25 10:31:00,P,0,2016-03-25 10:31:00,P,0,0,0,4,4,20011,1,1|1
stn07,2016-03-25 10:35:00,P,0,2016-03-25 10:35:00,P,0,0,0,10,8,20011,1,1|1
stn06,2016-03-25 10:45:00,P,0,2016-03-25 10:45:00,P,0,0,0,10,7,20011,1,1|1
stn05,2016-03-25 10:55:00,P,0,2016-03-25 10:55:00,P,0,0,0,11,8,20011,1,1|1
stn04,2016-03-25 11:06:00,P,0,2016-03-25 11:06:00,P,0,0,0,6,6,20011,1,1|1
stn03,2016-03-25 11:12:00,P,0,2016-03-25 11:12:00,P,0,0,0,3,2,20011,1,1|1
stn02,2016-03-25 11:15:00,P,0,2016-03-25 11:15:00,P,0,0,0,5,5,20011,1,1|1
stn01,2016-03-25 11:20:00,P,0,2016-03-25 11:25:00,P,0,5,5,0,0,20011,1,1|1
stn01,2016-03-25 06:00:00,P,0,2016-03-25 06:00:00,P,0,0,0,4,4,20012,1,1|1
stn02,2016-03-25 06:04:00,P,0,2016-03-25 06:04:00,P,0,0,0,3,3,20012,1,1|1
stn03,2016-03-25 06:07:00,P,0,2016-03-25 06:07:00,P,0,0,0,6,6,20012,1,1|1
stn04,2016-03-25 06:13:00,P,0,2016-03-25 06:13:00,P,0,0,0,5,5,20012,1,1|1
stn05,2016-03-25 06:18:00,P,0,2016-03-25 06:18:00,P,0,0,0,5,5,20012,1,1|1
stn06,2016-03-25 06:23:00,P,0,2016-03-25 06:23:00,P,0,0,0,5,5,20012,1,1|1
stn07,2016-03-25 06:28:00,P,0,2016-03-25 06:28:00,P,0,0,0,4,4,20012,1,1|1
stn08,2016-03-25 06:32:00,P,0,2016-03-25 06:32:00,P,0,0,0,5,5,20012,1,1|1
stn09,2016-03-25 06:37:00,P,0,2016-03-25 06:37:00,P,0,0,0,5,5,20012,1,1|1
stn10,2016-03-25 06:42:00,P,0,2016-03-25 06:42:00,P,0,0,0,4,4,20012,1,1|1
stn11,2016-03-25 06:46:00,P,0,2016-03-25 06:46:00,P,0,0,0,4,4,20012,1,1|1
stn12,2016-03-25 06:50:00,P,0,2016-03-25 06:50:00,P,0,0,0,4,4,20012,1,1|1
stn13,2016-03-25 06:54:00,P,0,2016-03-25 06:54:00,P,0,0,0,4,4,20012,1,1|1
stn14,2016-03-25 06:58:00,P,0,2016-03-25 06:58:00,P,0,0,0,5,5,20012,1,1|1
stn15,2016-03-25 07:03:00,P,0,2016-03-25 07:03:00,P,0,0,0,5,5,20012,1,1|1
stn16,2016-03-25 07:08:00,P,0,2016-03-25 07:08:00,P,0,0,0,7,7,20012,1,1|1
stn17,2016-03-25 07:15:00,P,0,2016-03-25 07:17:00,P,0,2,2,7,7,20012,1,1|1
stn18,2016-03-25 07:24:00,P,0,2016-03-25 07:24:00,P,0,0,0,4,4,20012,1,1|1
stn19,2016-03-25 07:28:00,P,0,2016-03-25 07:28:00,P,0,0,0,4,4,20012,1,1|1
stn20,2016-03-25 07:32:00,P,0,2016-03-25 07:32:00,P,0,0,0,5,5,20012,1,1|1
stn21,2016-03-25 07:37:00,P,0,2016-03-25 07:37:00,P,0,0,0,4,4,20012,1,1|1
stn22,2016-03-25 07:41:00,P,0,2016-03-25 07:41:00,P,0,0,0,5,5,20012,1,1|1
stn23,2016-03-25 07:46:00,P,0,2016-03-25 07:46:00,P,0,0,0,5,5,20012,1,1|1
stn24,2016-03-25 07:51:00,P,0,2016-03-25 07:51:00,P,0,0,0,5,5,20012,1,1|1
stn25,2016-03-25 07:56:00,P,0,2016-03-25 07:56:00,P,0,0,0,4,4,20012,1,1|1
stn26,2016-03-25 08:00:00,P,0,2016-03-25 08:00:00,P,0,0,0,21,7,20012,1,1|1
stn27,2016-03-25 08:21:00,P,0,2016-03-25 08:21:00,P,0,0,0,0,0,20012,1,1|1
stn27,2016-03-25 18:23:00,P,0,2016-03-25 18:23:00,P,0,0,0,7,7,20013,1,1|1
stn26,2016-03-25 18:30:00,P,0,2016-03-25 18:30:00,P,0,0,0,4,4,20013,1,1|1
stn25,2016-03-25 18:34:00,P,0,2016-03-25 18:34:00,P,0,0,0,5,5,20013,1,1|1
stn24,2016-03-25 18:39:00,P,0,2016-03-25 18:39:00,P,0,0,0,5,5,20013,1,1|1
stn23,2016-03-25 18:44:00,P,0,2016-03-25 18:44:00,P,0,0,0,5,5,20013,1,1|1
stn22,2016-03-25 18:49:00,P,0,2016-03-25 18:49:00,P,0,0,0,4,4,20013,1,1|1
stn21,2016-03-25 18:53:00,P,0,2016-03-25 18:53:00,P,0,0,0,5,5,20013,1,1|1
stn20,2016-03-25 18:58:00,P,0,2016-03-25 18:58:00,P,0,0,0,4,4,20013,1,1|1
stn19,2016-03-25 19:02:00,P,0,2016-03-25 19:02:00,P,0,0,0,4,4,20013,1,1|1
stn18,2016-03-25 19:06:00,P,0,2016-03-25 19:06:00,P,0,0,0,6,6,20013,1,1|1
stn17,2016-03-25 19:12:00,P,0,2016-03-25 19:14:00,P,0,2,2,8,8,20013,1,1|1
stn16,2016-03-25 19:22:00,P,0,2016-03-25 19:22:00,P,0,0,0,5,5,20013,1,1|1
stn15,2016-03-25 19:27:00,P,0,2016-03-25 19:27:00,P,0,0,0,5,5,20013,1,1|1
stn14,2016-03-25 19:32:00,P,0,2016-03-25 19:32:00,P,0,0,0,4,4,20013,1,1|1
stn13,2016-03-25 19:36:00,P,0,2016-03-25 19:36:00,P,0,0,0,4,4,20013,1,1|1
stn12,2016-03-25 19:40:00,P,0,2016-03-25 19:40:00,P,0,0,0,4,4,20013,1,1|1
stn11,2016-03-25 19:44:00,P,0,2016-03-25 19:44:00,P,0,0,0,4,4,20013,1,1|1
stn10,2016-03-25 19:48:00,P,0,2016-03-25 19:48:00,P,0,0,0,5,5,20013,1,1|1
stn09,2016-03-25 19:53:00,P,0,2016-03-25 19:53:00,P,0,0,0,5,5,20013,1,1|1
stn08,2016-03-25 19:58:00,P,0,2016-03-25 19:58:00,P,0,0,0,4,4,20013,1,1|1
stn07,2016-03-25 20:02:00,P,0,2016-03-25 20:02:00,P,0,0,0,8,8,20013,1,1|1
stn06,2016-03-25 20:10:00,P,0,2016-03-25 20:10:00,P,0,0,0,10,7,20013,1,1|1
stn05,2016-03-25 20:20:00,P,0,2016-03-25 20:20:00,P,0,0,0,11,8,20013,1,1|1
stn04,2016-03-25 20:31:00,P,0,2016-03-25 20:31:00,P,0,0,0,6,5,20013,1,1|1
stn03,2016-03-25 20:37:00,P,0,2016-03-25 20:37:00,P,0,0,0,3,2,20013,1,1|1
stn02,2016-03-25 20:40:00,P,0,2016-03-25 20:40:00,P,0,0,0,5,5,20013,1,1|1
stn01,2016-03-25 20:45:00,P,0,2016-03-25 20:45:00,P,0,0,0,0,0,20013,1,1|1
stn03,2016-03-25 15:20:00,P,0,2016-03-25 15:20:00,P,0,0,0,2,2,20014,1,1|1
stn02,2016-03-25 15:22:00,P,0,2016-03-25 15:22:00,P,0,0,0,13,4,20014,1,1|1
stn01,2016-03-25 15:35:00,P,0,2016-03-25 15:45:00,P,0,10,10,0,0,20014,1,1|1
stn01,2016-03-25 17:25:00,P,0,2016-03-25 17:30:00,P,0,5,5,7,7,20015,1,1|1
stn02,2016-03-25 17:37:00,P,0,2016-03-25 17:37:00,P,0,0,0,3,3,20015,1,1|1
stn03,2016-03-25 17:40:00,P,0,2016-03-25 17:40:00,P,0,0,0,6,6,20015,1,1|1
stn04,2016-03-25 17:46:00,P,0,2016-03-25 17:47:00,P,0,1,1,8,8,20015,1,1|1
stn05,2016-03-25 17:55:00,P,0,2016-03-25 17:55:00,P,0,0,0,6,6,20015,1,1|1
stn06,2016-03-25 18:01:00,P,0,2016-03-25 18:01:00,P,0,0,0,8,8,20015,1,1|1
stn07,2016-03-25 18:09:00,P,0,2016-03-25 18:10:00,P,0,1,1,7,7,20015,1,1|1
stn08,2016-03-25 18:17:00,P,0,2016-03-25 18:17:00,P,0,0,0,7,7,20015,1,1|1
stn09,2016-03-25 18:24:00,P,0,2016-03-25 18:25:00,P,0,1,1,8,8,20015,1,1|1
stn10,2016-03-25 18:33:00,P,0,2016-03-25 18:33:00,P,0,0,0,6,6,20015,1,1|1
stn11,2016-03-25 18:39:00,P,0,2016-03-25 18:40:00,P,0,1,1,7,7,20015,1,1|1
stn12,2016-03-25 18:47:00,P,0,2016-03-25 18:47:00,P,0,0,0,5,5,20015,1,1|1
stn13,2016-03-25 18:52:00,P,0,2016-03-25 18:52:00,P,0,0,0,6,6,20015,1,1|1
stn14,2016-03-25 18:58:00,P,0,2016-03-25 18:58:00,P,0,0,0,7,7,20015,1,1|1
stn15,2016-03-25 19:05:00,P,0,2016-03-25 19:06:00,P,0,1,1,8,8,20015,1,1|1
stn16,2016-03-25 19:14:00,P,0,2016-03-25 19:14:00,P,0,0,0,7,7,20015,1,1|1
stn17,2016-03-25 19:21:00,P,0,2016-03-25 19:22:00,P,0,1,1,7,7,20015,1,1|1
stn18,2016-03-25 19:29:00,P,0,2016-03-25 19:29:00,P,0,0,0,4,4,20015,1,1|1
stn19,2016-03-25 19:33:00,P,0,2016-03-25 19:33:00,P,0,0,0,5,5,20015,1,1|1
stn20,2016-03-25 19:38:00,P,0,2016-03-25 19:38:00,P,0,0,0,6,6,20015,1,1|1
stn21,2016-03-25 19:44:00,P,0,2016-03-25 19:44:00,P,0,0,0,5,5,20015,1,1|1
stn22,2016-03-25 19:49:00,P,0,2016-03-25 19:49:00,P,0,0,0,7,7,20015,1,1|1
stn23,2016-03-25 19:56:00,P,0,2016-03-25 19:57:00,P,0,1,1,8,8,20015,1,1|1
stn24,2016-03-25 20:05:00,P,0,2016-03-25 20:05:00,P,0,0,0,7,7,20015,1,1|1
stn25,2016-03-25 20:12:00,P,0,2016-03-25 20:13:00,P,0,1,1,6,6,20015,1,1|1
stn26,2016-03-25 20:19:00,P,0,2016-03-25 20:19:00,P,0,0,0,29,10,20015,1,1|1
stn27,2016-03-25 20:48:00,P,0,2016-03-25 20:50:00,P,0,2,2,0,0,20015,1,1|1
stn27,2016-03-25 06:53:00,P,0,2016-03-25 06:55:00,P,0,2,2,9,9,20016,1,1|1
stn26,2016-03-25 07:04:00,P,0,2016-03-25 07:04:00,P,0,0,0,5,5,20016,1,1|1
stn25,2016-03-25 07:09:00,P,0,2016-03-25 07:10:00,P,0,1,1,8,8,20016,1,1|1
stn24,2016-03-25 07:18:00,P,0,2016-03-25 07:18:00,P,0,0,0,7,7,20016,1,1|1
stn23,2016-03-25 07:25:00,P,0,2016-03-25 07:26:00,P,0,1,1,8,8,20016,1,1|1
stn22,2016-03-25 07:34:00,P,0,2016-03-25 07:34:00,P,0,0,0,5,5,20016,1,1|1
stn21,2016-03-25 07:39:00,P,0,2016-03-25 07:39:00,P,0,0,0,6,6,20016,1,1|1
stn20,2016-03-25 07:45:00,P,0,2016-03-25 07:45:00,P,0,0,0,5,5,20016,1,1|1
stn19,2016-03-25 07:50:00,P,0,2016-03-25 07:50:00,P,0,0,0,4,4,20016,1,1|1
stn18,2016-03-25 07:54:00,P,0,2016-03-25 07:54:00,P,0,0,0,6,6,20016,1,1|1
stn17,2016-03-25 08:00:00,P,0,2016-03-25 08:01:00,P,0,1,1,8,8,20016,1,1|1
stn16,2016-03-25 08:09:00,P,0,2016-03-25 08:09:00,P,0,0,0,7,7,20016,1,1|1
stn15,2016-03-25 08:16:00,P,0,2016-03-25 08:17:00,P,0,1,1,8,8,20016,1,1|1
stn14,2016-03-25 08:25:00,P,0,2016-03-25 08:25:00,P,0,0,0,6,6,20016,1,1|1
stn13,2016-03-25 08:31:00,P,0,2016-03-25 08:31:00,P,0,0,0,5,5,20016,1,1|1
stn12,2016-03-25 08:36:00,P,0,2016-03-25 08:36:00,P,0,0,0,6,6,20016,1,1|1
stn11,2016-03-25 08:42:00,P,0,2016-03-25 08:43:00,P,0,1,1,7,7,20016,1,1|1
stn10,2016-03-25 08:50:00,P,0,2016-03-25 08:50:00,P,0,0,0,7,7,20016,1,1|1
stn09,2016-03-25 08:57:00,P,0,2016-03-25 08:58:00,P,0,1,1,8,8,20016,1,1|1
stn08,2016-03-25 09:06:00,P,0,2016-03-25 09:06:00,P,0,0,0,7,7,20016,1,1|1
stn07,2016-03-25 09:13:00,P,0,2016-03-25 09:14:00,P,0,1,1,9,9,20016,1,1|1
stn06,2016-03-25 09:23:00,P,0,2016-03-25 09:23:00,P,0,0,0,6,6,20016,1,1|1
stn05,2016-03-25 09:29:00,P,0,2016-03-25 09:29:00,P,0,0,0,7,7,20016,1,1|1
stn04,2016-03-25 09:36:00,P,0,2016-03-25 09:37:00,P,0,1,1,17,17,20016,1,1|1
stn03,2016-03-25 09:54:00,P,0,2016-03-25 09:54:00,P,0,0,0,11,3,20016,1,1|1
stn02,2016-03-25 10:05:00,P,0,2016-03-25 10:05:00,P,0,0,0,10,5,20016,1,1|1
stn01,2016-03-25 10:15:00,P,0,2016-03-25 10:20:00,P,0,5,5,0,0,20016,1,1|1
stn03,2016-03-25 03:40:00,P,0,2016-03-25 03:40:00,P,0,0,0,3,3,20017,1,1|1
stn02,2016-03-25 03:43:00,P,0,2016-03-25 03:43:00,P,0,0,0,17,17,20017,1,1|1
stn01,2016-03-25 04:00:00,P,0,2016-03-25 04:05:00,P,0,5,5,0,0,20017,1,1|1
stn01,2016-03-25 00:45:00,P,0,2016-03-25 00:50:00,P,0,5,5,5,5,20018,1,1|1
stn02,2016-03-25 00:55:00,P,0,2016-03-25 00:55:00,P,0,0,0,3,3,20018,1,1|1
stn03,2016-03-25 00:58:00,P,0,2016-03-25 00:58:00,P,0,0,0,17,17,20018,1,1|1
stn04,2016-03-25 01:15:00,P,0,2016-03-25 01:15:00,P,0,0,0,6,6,20018,1,1|1
stn05,2016-03-25 01:21:00,P,0,2016-03-25 01:21:00,P,0,0,0,6,6,20018,1,1|1
stn06,2016-03-25 01:27:00,P,0,2016-03-25 01:27:00,P,0,0,0,7,7,20018,1,1|1
stn07,2016-03-25 01:34:00,P,0,2016-03-25 01:34:00,P,0,0,0,5,5,20018,1,1|1
stn08,2016-03-25 01:39:00,P,0,2016-03-25 01:39:00,P,0,0,0,6,6,20018,1,1|1
stn09,2016-03-25 01:45:00,P,0,2016-03-25 01:45:00,P,0,0,0,6,6,20018,1,1|1
stn10,2016-03-25 01:51:00,P,0,2016-03-25 01:51:00,P,0,0,0,5,5,20018,1,1|1
stn11,2016-03-25 01:56:00,P,0,2016-03-25 01:56:00,P,0,0,0,5,5,20018,1,1|1
stn12,2016-03-25 02:01:00,P,0,2016-03-25 02:01:00,P,0,0,0,5,5,20018,1,1|1
stn13,2016-03-25 02:06:00,P,0,2016-03-25 02:06:00,P,0,0,0,6,6,20018,1,1|1
stn14,2016-03-25 02:12:00,P,0,2016-03-25 02:12:00,P,0,0,0,6,6,20018,1,1|1
stn15,2016-03-25 02:18:00,P,0,2016-03-25 02:18:00,P,0,0,0,6,6,20018,1,1|1
stn16,2016-03-25 02:24:00,P,0,2016-03-25 02:24:00,P,0,0,0,8,8,20018,1,1|1
stn17,2016-03-25 02:32:00,P,0,2016-03-25 02:34:00,P,0,2,2,8,8,20018,1,1|1
stn18,2016-03-25 02:42:00,P,0,2016-03-25 02:42:00,P,0,0,0,4,4,20018,1,1|1
stn19,2016-03-25 02:46:00,P,0,2016-03-25 02:46:00,P,0,0,0,5,5,20018,1,1|1
stn20,2016-03-25 02:51:00,P,0,2016-03-25 02:51:00,P,0,0,0,6,6,20018,1,1|1
stn21,2016-03-25 02:57:00,P,0,2016-03-25 02:57:00,P,0,0,0,5,5,20018,1,1|1
stn22,2016-03-25 03:02:00,P,0,2016-03-25 03:02:00,P,0,0,0,6,6,20018,1,1|1
stn23,2016-03-25 03:08:00,P,0,2016-03-25 03:08:00,P,0,0,0,6,6,20018,1,1|1
stn24,2016-03-25 03:14:00,P,0,2016-03-25 03:14:00,P,0,0,0,6,6,20018,1,1|1
stn25,2016-03-25 03:20:00,P,0,2016-03-25 03:20:00,P,0,0,0,4,4,20018,1,1|1
stn26,2016-03-25 03:24:00,P,0,2016-03-25 03:24:00,P,0,0,0,26,8,20018,1,1|1
stn27,2016-03-25 03:50:00,P,0,2016-03-25 03:50:00,P,0,0,0,0,0,20018,1,1|1
stn27,2016-03-24 22:45:00,P,0,2016-03-24 22:45:00,P,0,0,0,7,7,20019,1,1|1
stn26,2016-03-24 22:52:00,P,0,2016-03-24 22:52:00,P,0,0,0,4,4,20019,1,1|1
stn25,2016-03-24 22:56:00,P,0,2016-03-24 22:56:00,P,0,0,0,6,6,20019,1,1|1
stn24,2016-03-24 23:02:00,P,0,2016-03-24 23:02:00,P,0,0,0,6,6,20019,1,1|1
stn23,2016-03-24 23:08:00,P,0,2016-03-24 23:08:00,P,0,0,0,6,6,20019,1,1|1
stn22,2016-03-24 23:14:00,P,0,2016-03-24 23:14:00,P,0,0,0,5,5,20019,1,1|1
stn21,2016-03-24 23:19:00,P,0,2016-03-24 23:19:00,P,0,0,0,6,6,20019,1,1|1
stn20,2016-03-24 23:25:00,P,0,2016-03-24 23:25:00,P,0,0,0,5,5,20019,1,1|1
stn19,2016-03-24 23:30:00,P,0,2016-03-24 23:30:00,P,0,0,0,4,4,20019,1,1|1
stn18,2016-03-24 23:34:00,P,0,2016-03-24 23:34:00,P,0,0,0,7,7,20019,1,1|1
stn17,2016-03-24 23:41:00,P,0,2016-03-24 23:43:00,P,0,2,2,9,9,20019,1,1|1
stn16,2016-03-24 23:52:00,P,0,2016-03-24 23:52:00,P,0,0,0,6,6,20019,1,1|1
stn15,2016-03-24 23:58:00,P,0,2016-03-24 23:58:00,P,0,0,0,6,6,20019,1,1|1
stn14,2016-03-25 00:04:00,P,0,2016-03-25 00:04:00,P,0,0,0,5,5,20019,1,1|1
stn13,2016-03-25 00:09:00,P,0,2016-03-25 00:09:00,P,0,0,0,5,5,20019,1,1|1
stn12,2016-03-25 00:14:00,P,0,2016-03-25 00:14:00,P,0,0,0,5,5,20019,1,1|1
stn11,2016-03-25 00:19:00,P,0,2016-03-25 00:19:00,P,0,0,0,5,5,20019,1,1|1
stn10,2016-03-25 00:24:00,P,0,2016-03-25 00:24:00,P,0,0,0,6,6,20019,1,1|1
stn09,2016-03-25 00:30:00,P,0,2016-03-25 00:30:00,P,0,0,0,6,6,20019,1,1|1
stn08,2016-03-25 00:36:00,P,0,2016-03-25 00:36:00,P,0,0,0,5,5,20019,1,1|1
stn07,2016-03-25 00:41:00,P,0,2016-03-25 00:41:00,P,0,0,0,14,11,20019,1,1|1
stn06,2016-03-25 00:55:00,P,0,2016-03-25 00:55:00,P,0,0,0,10,9,20019,1,1|1
stn05,2016-03-25 01:05:00,P,0,2016-03-25 01:05:00,P,0,0,0,14,10,20019,1,1|1
stn04,2016-03-25 01:19:00,P,0,2016-03-25 01:19:00,P,0,0,0,4,4,20019,1,1|1
stn03,2016-03-25 01:23:00,P,0,2016-03-25 01:23:00,P,0,0,0,3,3,20019,1,1|1
stn02,2016-03-25 01:26:00,P,0,2016-03-25 01:26:00,P,0,0,0,9,9,20019,1,1|1
