Station,TTArrTime,ArrFlag,Loop,TTDepTime,DepFlag,Secn,TTHaltTime,MinHaltTime,TTRunTime,MinRunTime,TrainID,Priority,SubNetwork
D,2023-06-14 00:55:22,P,0,2023-06-14 01:07:22,P,0,12,4,6,4,10008,1,1|1
F,2023-06-14 01:13:22,P,0,2023-06-14 01:21:22,P,0,8,4,6,4,10008,1,1|1
G,2023-06-14 01:28:22,P,0,2023-06-14 01:38:22,P,0,10,4,7,4,10008,1,1|1
I,2023-06-14 01:44:22,P,0,2023-06-14 01:56:22,P,0,12,4,6,4,10008,1,1|1
Z,2023-06-14 02:02:22,P,0,2023-06-14 02:12:22,P,0,10,4,6,4,10008,1,1|1
N,2023-06-14 00:15:22,P,0,2023-06-14 00:20:22,P,0,5,4,5,4,10009,1,1|1
M,2023-06-14 00:26:22,P,0,2023-06-14 00:35:22,P,0,9,4,6,4,10009,1,1|1
L,2023-06-14 00:41:22,P,0,2023-06-14 00:53:22,P,0,12,4,6,4,10009,1,1|1
A,2023-06-14 01:00:22,P,0,2023-06-14 01:10:22,P,0,10,4,7,4,10009,1,1|1
B,2023-06-14 01:16:22,P,0,2023-06-14 01:25:22,P,0,9,4,6,4,10009,1,1|1
C,2023-06-14 01:32:22,P,0,2023-06-14 01:43:22,P,0,11,4,7,4,10009,1,1|1
D,2023-06-14 01:47:22,P,0,2023-06-14 01:54:22,P,0,7,4,4,4,10009,1,1|1
F,2023-06-14 01:58:22,P,0,2023-06-14 02:10:22,P,0,12,4,4,4,10009,1,1|1
G,2023-06-14 02:16:22,P,0,2023-06-14 02:27:22,P,0,11,4,6,4,10009,1,1|1
I,2023-06-14 02:33:22,P,0,2023-06-14 02:39:22,P,0,6,4,6,4,10009,1,1|1
Z,2023-06-14 02:44:22,P,0,2023-06-14 02:53:22,P,0,9,4,5,4,10009,1,1|1
Q,2023-06-14 00:15:22,P,0,2023-06-14 00:20:22,P,0,5,4,5,4,100010,1,1|1
N,2023-06-14 00:25:22,P,0,2023-06-14 00:32:22,P,0,7,4,5,4,100010,1,1|1
M,2023-06-14 00:39:22,P,0,2023-06-14 00:51:22,P,0,12,4,7,4,100010,1,1|1
L,2023-06-14 00:58:22,P,0,2023-06-14 01:04:22,P,0,6,4,7,4,100010,1,1|1
A,2023-06-14 01:11:22,P,0,2023-06-14 01:17:22,P,0,6,4,7,4,100010,1,1|1
B,2023-06-14 01:23:22,P,0,2023-06-14 01:31:22,P,0,8,4,6,4,100010,1,1|1
C,2023-06-14 01:35:22,P,0,2023-06-14 01:46:22,P,0,11,4,4,4,100010,1,1|1
Q,2023-06-14 00:15:22,P,0,2023-06-14 00:20:22,P,0,5,4,5,4,100011,1,1|1
N,2023-06-14 00:26:22,P,0,2023-06-14 00:35:22,P,0,9,4,6,4,100011,1,1|1
M,2023-06-14 00:41:22,P,0,2023-06-14 00:51:22,P,0,10,4,6,4,100011,1,1|1
L,2023-06-14 00:57:22,P,0,2023-06-14 01:08:22,P,0,11,4,6,4,100011,1,1|1
A,2023-06-14 01:15:22,P,0,2023-06-14 01:23:22,P,0,8,4,7,4,100011,1,1|1
B,2023-06-14 01:27:22,P,0,2023-06-14 01:37:22,P,0,10,4,4,4,100011,1,1|1
C,2023-06-14 01:43:22,P,0,2023-06-14 01:50:22,P,0,7,4,6,4,100011,1,1|1
D,2023-06-14 01:56:22,P,0,2023-06-14 02:04:22,P,0,8,4,6,4,100011,1,1|1
F,2023-06-14 02:08:22,P,0,2023-06-14 02:19:22,P,0,11,4,4,4,100011,1,1|1
G,2023-06-14 02:26:22,P,0,2023-06-14 02:35:22,P,0,9,4,7,4,100011,1,1|1
I,2023-06-14 02:40:22,P,0,2023-06-14 02:47:22,P,0,7,4,5,4,100011,1,1|1
Z,2023-06-14 02:51:22,P,0,2023-06-14 03:02:22,P,0,11,4,4,4,100011,1,1|1
Q,2023-06-14 00:15:22,P,0,2023-06-14 00:20:22,P,0,5,4,5,4,100012,1,1|1
N,2023-06-14 00:24:22,P,0,2023-06-14 00:32:22,P,0,8,4,4,4,100012,1,1|1
M,2023-06-14 00:36:22,P,0,2023-06-14 00:42:22,P,0,6,4,4,4,100012,1,1|1
L,2023-06-14 00:47:22,P,0,2023-06-14 00:54:22,P,0,7,4,5,4,100012,1,1|1
A,2023-06-14 01:00:22,P,0,2023-06-14 01:08:22,P,0,8,4,6,4,100012,1,1|1
B,2023-06-14 01:15:22,P,0,2023-06-14 01:24:22,P,0,9,4,7,4,100012,1,1|1
C,2023-06-14 01:29:22,P,0,2023-06-14 01:35:22,P,0,6,4,5,4,100012,1,1|1
Q,2023-06-14 00:15:22,P,0,2023-06-14 00:20:22,P,0,5,4,5,4,100013,1,1|1
N,2023-06-14 00:27:22,P,0,2023-06-14 00:38:22,P,0,11,4,7,4,100013,1,1|1
M,2023-06-14 00:43:22,P,0,2023-06-14 00:53:22,P,0,10,4,5,4,100013,1,1|1
L,2023-06-14 00:58:22,P,0,2023-06-14 01:06:22,P,0,8,4,5,4,100013,1,1|1
A,2023-06-14 01:12:22,P,0,2023-06-14 01:18:22,P,0,6,4,6,4,100013,1,1|1
B,2023-06-14 01:24:22,P,0,2023-06-14 01:31:22,P,0,7,4,6,4,100013,1,1|1
C,2023-06-14 01:37:22,P,0,2023-06-14 01:44:22,P,0,7,4,6,4,100013,1,1|1
N,2023-06-14 00:15:22,P,0,2023-06-14 00:20:22,P,0,5,4,5,4,100014,1,1|1
M,2023-06-14 00:26:22,P,0,2023-06-14 00:35:22,P,0,9,4,6,4,100014,1,1|1
L,2023-06-14 00:41:22,P,0,2023-06-14 00:51:22,P,0,10,4,6,4,100014,1,1|1
A,2023-06-14 00:58:22,P,0,2023-06-14 01:04:22,P,0,6,4,7,4,100014,1,1|1
B,2023-06-14 01:10:22,P,0,2023-06-14 01:18:22,P,0,8,4,6,4,100014,1,1|1
C,2023-06-14 01:24:22,P,0,2023-06-14 01:31:22,P,0,7,4,6,4,100014,1,1|1
D,2023-06-14 01:35:22,P,0,2023-06-14 01:42:22,P,0,7,4,4,4,100014,1,1|1
F,2023-06-14 01:49:22,P,0,2023-06-14 01:56:22,P,0,7,4,7,4,100014,1,1|1
G,2023-06-14 02:01:22,P,0,2023-06-14 02:10:22,P,0,9,4,5,4,100014,1,1|1
I,2023-06-14 02:14:22,P,0,2023-06-14 02:22:22,P,0,8,4,4,4,100014,1,1|1
Z,2023-06-14 02:28:22,P,0,2023-06-14 02:38:22,P,0,10,4,6,4,100014,1,1|1
Q,2023-06-14 00:15:22,P,0,2023-06-14 00:20:22,P,0,5,4,5,4,100015,1,1|1
N,2023-06-14 00:26:22,P,0,2023-06-14 00:37:22,P,0,11,4,6,4,100015,1,1|1
M,2023-06-14 00:42:22,P,0,2023-06-14 00:52:22,P,0,10,4,5,4,100015,1,1|1
L,2023-06-14 00:58:22,P,0,2023-06-14 01:06:22,P,0,8,4,6,4,100015,1,1|1
A,2023-06-14 01:11:22,P,0,2023-06-14 01:20:22,P,0,9,4,5,4,100015,1,1|1
B,2023-06-14 01:24:22,P,0,2023-06-14 01:30:22,P,0,6,4,4,4,100015,1,1|1
C,2023-06-14 01:35:22,P,0,2023-06-14 01:42:22,P,0,7,4,5,4,100015,1,1|1
D,2023-06-14 01:49:22,P,0,2023-06-14 01:58:22,P,0,9,4,7,4,100015,1,1|1
F,2023-06-14 02:05:22,P,0,2023-06-14 02:16:22,P,0,11,4,7,4,100015,1,1|1
G,2023-06-14 02:20:22,P,0,2023-06-14 02:29:22,P,0,9,4,4,4,100015,1,1|1
I,2023-06-14 02:35:22,P,0,2023-06-14 02:45:22,P,0,10,4,6,4,100015,1,1|1
Z,2023-06-14 02:51:22,P,0,2023-06-14 02:57:22,P,0,6,4,6,4,100015,1,1|1
N,2023-06-14 00:15:22,P,0,2023-06-14 00:20:22,P,0,5,4,5,4,100016,1,1|1
M,2023-06-14 00:27:22,P,0,2023-06-14 00:35:22,P,0,8,4,7,4,100016,1,1|1
L,2023-06-14 00:41:22,P,0,2023-06-14 00:50:22,P,0,9,4,6,4,100016,1,1|1
A,2023-06-14 00:56:22,P,0,2023-06-14 01:07:22,P,0,11,4,6,4,100016,1,1|1
B,2023-06-14 01:12:22,P,0,2023-06-14 01:23:22,P,0,11,4,5,4,100016,1,1|1
C,2023-06-14 01:29:22,P,0,2023-06-14 01:38:22,P,0,9,4,6,4,100016,1,1|1
D,2023-06-14 01:44:22,P,0,2023-06-14 01:52:22,P,0,8,4,6,4,100016,1,1|1
F,2023-06-14 01:59:22,P,0,2023-06-14 02:11:22,P,0,12,4,7,4,100016,1,1|1
G,2023-06-14 02:15:22,P,0,2023-06-14 02:25:22,P,0,10,4,4,4,100016,1,1|1
I,2023-06-14 02:31:22,P,0,2023-06-14 02:39:22,P,0,8,4,6,4,100016,1,1|1
Z,2023-06-14 02:44:22,P,0,2023-06-14 02:51:22,P,0,7,4,5,4,100016,1,1|1
Q,2023-06-14 00:15:22,P,0,2023-06-14 00:20:22,P,0,5,4,5,4,100017,1,1|1
N,2023-06-14 00:24:22,P,0,2023-06-14 00:33:22,P,0,9,4,4,4,100017,1,1|1
M,2023-06-14 00:39:22,P,0,2023-06-14 00:47:22,P,0,8,4,6,4,100017,1,1|1
L,2023-06-14 00:54:22,P,0,2023-06-14 01:05:22,P,0,11,4,7,4,100017,1,1|1
A,2023-06-14 01:11:22,P,0,2023-06-14 01:17:22,P,0,6,4,6,4,100017,1,1|1
B,2023-06-14 01:24:22,P,0,2023-06-14 01:30:22,P,0,6,4,7,4,100017,1,1|1
C,2023-06-14 01:34:22,P,0,2023-06-14 01:40:22,P,0,6,4,4,4,100017,1,1|1
D,2023-06-14 01:46:22,P,0,2023-06-14 01:58:22,P,0,12,4,6,4,100017,1,1|1
F,2023-06-14 02:04:22,P,0,2023-06-14 02:13:22,P,0,9,4,6,4,100017,1,1|1
G,2023-06-14 02:17:22,P,0,2023-06-14 02:26:22,P,0,9,4,4,4,100017,1,1|1
I,2023-06-14 02:33:22,P,0,2023-06-14 02:44:22,P,0,11,4,7,4,100017,1,1|1
Z,2023-06-14 02:51:22,P,0,2023-06-14 03:03:22,P,0,12,4,7,4,100017,1,1|1
Q,2023-06-14 00:15:22,P,0,2023-06-14 00:20:22,P,0,5,4,5,4,100018,1,1|1
N,2023-06-14 00:24:22,P,0,2023-06-14 00:32:22,P,0,8,4,4,4,100018,1,1|1
M,2023-06-14 00:39:22,P,0,2023-06-14 00:49:22,P,0,10,4,7,4,100018,1,1|1
L,2023-06-14 00:53:22,P,0,2023-06-14 01:05:22,P,0,12,4,4,4,100018,1,1|1
A,2023-06-14 01:09:22,P,0,2023-06-14 01:18:22,P,0,9,4,4,4,100018,1,1|1
B,2023-06-14 01:24:22,P,0,2023-06-14 01:34:22,P,0,10,4,6,4,100018,1,1|1
C,2023-06-14 01:40:22,P,0,2023-06-14 01:48:22,P,0,8,4,6,4,100018,1,1|1
D,2023-06-14 01:53:22,P,0,2023-06-14 02:01:22,P,0,8,4,5,4,100018,1,1|1
F,2023-06-14 02:05:22,P,0,2023-06-14 02:16:22,P,0,11,4,4,4,100018,1,1|1
G,2023-06-14 02:23:22,P,0,2023-06-14 02:35:22,P,0,12,4,7,4,100018,1,1|1
I,2023-06-14 02:41:22,P,0,2023-06-14 02:53:22,P,0,12,4,6,4,100018,1,1|1
Z,2023-06-14 03:00:22,P,0,2023-06-14 03:09:22,P,0,9,4,7,4,100018,1,1|1
Q,2023-06-14 00:15:22,P,0,2023-06-14 00:20:22,P,0,5,4,5,4,100019,1,1|1
N,2023-06-14 00:26:22,P,0,2023-06-14 00:35:22,P,0,9,4,6,4,100019,1,1|1
M,2023-06-14 00:39:22,P,0,2023-06-14 00:45:22,P,0,6,4,4,4,100019,1,1|1
L,2023-06-14 00:50:22,P,0,2023-06-14 01:00:22,P,0,10,4,5,4,100019,1,1|1
A,2023-06-14 01:04:22,P,0,2023-06-14 01:12:22,P,0,8,4,4,4,100019,1,1|1
B,2023-06-14 01:19:22,P,0,2023-06-14 01:29:22,P,0,10,4,7,4,100019,1,1|1
C,2023-06-14 01:33:22,P,0,2023-06-14 01:44:22,P,0,11,4,4,4,100019,1,1|1
Q,2023-06-14 00:15:22,P,0,2023-06-14 00:20:22,P,0,5,4,5,4,100020,1,1|1
N,2023-06-14 00:24:22,P,0,2023-06-14 00:34:22,P,0,10,4,4,4,100020,1,1|1
M,2023-06-14 00:41:22,P,0,2023-06-14 00:51:22,P,0,10,4,7,4,100020,1,1|1
L,2023-06-14 00:55:22,P,0,2023-06-14 01:04:22,P,0,9,4,4,4,100020,1,1|1
A,2023-06-14 01:11:22,P,0,2023-06-14 01:23:22,P,0,12,4,7,4,100020,1,1|1
B,2023-06-14 01:27:22,P,0,2023-06-14 01:36:22,P,0,9,4,4,4,100020,1,1|1
C,2023-06-14 01:43:22,P,0,2023-06-14 01:52:22,P,0,9,4,7,4,100020,1,1|1
Q,2023-06-14 00:15:22,P,0,2023-06-14 00:20:22,P,0,5,4,5,4,100021,1,1|1
N,2023-06-14 00:24:22,P,0,2023-06-14 00:30:22,P,0,6,4,4,4,100021,1,1|1
M,2023-06-14 00:37:22,P,0,2023-06-14 00:47:22,P,0,10,4,7,4,100021,1,1|1
L,2023-06-14 00:54:22,P,0,2023-06-14 01:01:22,P,0,7,4,7,4,100021,1,1|1
A,2023-06-14 01:08:22,P,0,2023-06-14 01:19:22,P,0,11,4,7,4,100021,1,1|1
B,2023-06-14 01:25:22,P,0,2023-06-14 01:35:22,P,0,10,4,6,4,100021,1,1|1
C,2023-06-14 01:39:22,P,0,2023-06-14 01:45:22,P,0,6,4,4,4,100021,1,1|1
Q,2023-06-14 00:15:22,P,0,2023-06-14 00:20:22,P,0,5,4,5,4,100022,1,1|1
N,2023-06-14 00:27:22,P,0,2023-06-14 00:35:22,P,0,8,4,7,4,100022,1,1|1
M,2023-06-14 00:42:22,P,0,2023-06-14 00:53:22,P,0,11,4,7,4,100022,1,1|1
L,2023-06-14 01:00:22,P,0,2023-06-14 01:11:22,P,0,11,4,7,4,100022,1,1|1
A,2023-06-14 01:18:22,P,0,2023-06-14 01:24:22,P,0,6,4,7,4,100022,1,1|1
B,2023-06-14 01:30:22,P,0,2023-06-14 01:37:22,P,0,7,4,6,4,100022,1,1|1
C,2023-06-14 01:42:22,P,0,2023-06-14 01:49:22,P,0,7,4,5,4,100022,1,1|1
D,2023-06-14 01:56:22,P,0,2023-06-14 02:02:22,P,0,6,4,7,4,100022,1,1|1
F,2023-06-14 02:09:22,P,0,2023-06-14 02:16:22,P,0,7,4,7,4,100022,1,1|1
G,2023-06-14 02:22:22,P,0,2023-06-14 02:32:22,P,0,10,4,6,4,100022,1,1|1
I,2023-06-14 02:39:22,P,0,2023-06-14 02:49:22,P,0,10,4,7,4,100022,1,1|1
Z,2023-06-14 02:53:22,P,0,2023-06-14 03:02:22,P,0,9,4,4,4,100022,1,1|1
Q,2023-06-14 00:15:22,P,0,2023-06-14 00:20:22,P,0,5,4,5,4,100023,1,1|1
N,2023-06-14 00:24:22,P,0,2023-06-14 00:34:22,P,0,10,4,4,4,100023,1,1|1
M,2023-06-14 00:41:22,P,0,2023-06-14 00:48:22,P,0,7,4,7,4,100023,1,1|1
L,2023-06-14 00:53:22,P,0,2023-06-14 01:04:22,P,0,11,4,5,4,100023,1,1|1
A,2023-06-14 01:11:22,P,0,2023-06-14 01:19:22,P,0,8,4,7,4,100023,1,1|1
B,2023-06-14 01:24:22,P,0,2023-06-14 01:32:22,P,0,8,4,5,4,100023,1,1|1
C,2023-06-14 01:39:22,P,0,2023-06-14 01:50:22,P,0,11,4,7,4,100023,1,1|1
N,2023-06-14 00:15:22,P,0,2023-06-14 00:20:22,P,0,5,4,5,4,100024,1,1|1
M,2023-06-14 00:24:22,P,0,2023-06-14 00:34:22,P,0,10,4,4,4,100024,1,1|1
L,2023-06-14 00:39:22,P,0,2023-06-14 00:48:22,P,0,9,4,5,4,100024,1,1|1
A,2023-06-14 00:53:22,P,0,2023-06-14 01:03:22,P,0,10,4,5,4,100024,1,1|1
B,2023-06-14 01:09:22,P,0,2023-06-14 01:16:22,P,0,7,4,6,4,100024,1,1|1
C,2023-06-14 01:20:22,P,0,2023-06-14 01:27:22,P,0,7,4,4,4,100024,1,1|1
D,2023-06-14 01:33:22,P,0,2023-06-14 01:45:22,P,0,12,4,6,4,100024,1,1|1
F,2023-06-14 01:49:22,P,0,2023-06-14 02:01:22,P,0,12,4,4,4,100024,1,1|1
G,2023-06-14 02:06:22,P,0,2023-06-14 02:13:22,P,0,7,4,5,4,100024,1,1|1
I,2023-06-14 02:20:22,P,0,2023-06-14 02:31:22,P,0,11,4,7,4,100024,1,1|1
Z,2023-06-14 02:36:22,P,0,2023-06-14 02:47:22,P,0,11,4,5,4,100024,1,1|1
Q,2023-06-14 00:15:22,P,0,2023-06-14 00:20:22,P,0,5,4,5,4,100025,1,1|1
N,2023-06-14 00:24:22,P,0,2023-06-14 00:30:22,P,0,6,4,4,4,100025,1,1|1
M,2023-06-14 00:36:22,P,0,2023-06-14 00:44:22,P,0,8,4,6,4,100025,1,1|1
L,2023-06-14 00:49:22,P,0,2023-06-14 00:57:22,P,0,8,4,5,4,100025,1,1|1
A,2023-06-14 01:03:22,P,0,2023-06-14 01:13:22,P,0,10,4,6,4,100025,1,1|1
B,2023-06-14 01:19:22,P,0,2023-06-14 01:26:22,P,0,7,4,6,4,100025,1,1|1
C,2023-06-14 01:33:22,P,0,2023-06-14 01:39:22,P,0,6,4,7,4,100025,1,1|1
Q,2023-06-14 00:15:22,P,0,2023-06-14 00:20:22,P,0,5,4,5,4,100026,1,1|1
N,2023-06-14 00:27:22,P,0,2023-06-14 00:34:22,P,0,7,4,7,4,100026,1,1|1
M,2023-06-14 00:41:22,P,0,2023-06-14 00:50:22,P,0,9,4,7,4,100026,1,1|1
L,2023-06-14 00:57:22,P,0,2023-06-14 01:04:22,P,0,7,4,7,4,100026,1,1|1
A,2023-06-14 01:10:22,P,0,2023-06-14 01:17:22,P,0,7,4,6,4,100026,1,1|1
B,2023-06-14 01:22:22,P,0,2023-06-14 01:33:22,P,0,11,4,5,4,100026,1,1|1
C,2023-06-14 01:39:22,P,0,2023-06-14 01:47:22,P,0,8,4,6,4,100026,1,1|1
Q,2023-06-14 00:15:22,P,0,2023-06-14 00:20:22,P,0,5,4,5,4,100027,1,1|1
N,2023-06-14 00:25:22,P,0,2023-06-14 00:33:22,P,0,8,4,5,4,100027,1,1|1
M,2023-06-14 00:40:22,P,0,2023-06-14 00:48:22,P,0,8,4,7,4,100027,1,1|1
L,2023-06-14 00:52:22,P,0,2023-06-14 01:04:22,P,0,12,4,4,4,100027,1,1|1
A,2023-06-14 01:09:22,P,0,2023-06-14 01:15:22,P,0,6,4,5,4,100027,1,1|1
B,2023-06-14 01:22:22,P,0,2023-06-14 01:28:22,P,0,6,4,7,4,100027,1,1|1
C,2023-06-14 01:34:22,P,0,2023-06-14 01:45:22,P,0,11,4,6,4,100027,1,1|1
D,2023-06-14 01:50:22,P,0,2023-06-14 02:00:22,P,0,10,4,5,4,100027,1,1|1
F,2023-06-14 02:04:22,P,0,2023-06-14 02:14:22,P,0,10,4,4,4,100027,1,1|1
G,2023-06-14 02:18:22,P,0,2023-06-14 02:25:22,P,0,7,4,4,4,100027,1,1|1
I,2023-06-14 02:31:22,P,0,2023-06-14 02:39:22,P,0,8,4,6,4,100027,1,1|1
Z,2023-06-14 02:43:22,P,0,2023-06-14 02:53:22,P,0,10,4,4,4,100027,1,1|1
Q,2023-06-14 00:15:22,P,0,2023-06-14 00:20:22,P,0,5,4,5,4,100028,1,1|1
N,2023-06-14 00:24:22,P,0,2023-06-14 00:30:22,P,0,6,4,4,4,100028,1,1|1
M,2023-06-14 00:36:22,P,0,2023-06-14 00:47:22,P,0,11,4,6,4,100028,1,1|1
L,2023-06-14 00:53:22,P,0,2023-06-14 01:03:22,P,0,10,4,6,4,100028,1,1|1
A,2023-06-14 01:07:22,P,0,2023-06-14 01:14:22,P,0,7,4,4,4,100028,1,1|1
