Station,TTArrTime,ArrFlag,Loop,TTDepTime,DepFlag,Secn,TTHaltTime,MinHaltTime,TTRunTime,MinRunTime,TrainID,Priority,SubNetwork
B,2023-06-14 00:44:32,P,0,2023-06-14 00:50:32,P,0,6,4,6,4,10008,1,1|1
A,2023-06-14 00:55:32,P,0,2023-06-14 01:07:32,P,0,12,4,5,4,10008,1,1|1
A,2023-06-14 00:15:32,P,0,2023-06-14 00:20:32,P,0,5,4,5,4,10009,1,1|1
B,2023-06-14 00:27:32,P,0,2023-06-14 00:37:32,P,0,10,4,7,4,10009,1,1|1
C,2023-06-14 00:42:32,P,0,2023-06-14 00:48:32,P,0,6,4,5,4,10009,1,1|1
D,2023-06-14 00:52:32,P,0,2023-06-14 01:02:32,P,0,10,4,4,4,10009,1,1|1
A,2023-06-14 00:15:32,P,0,2023-06-14 00:20:32,P,0,5,4,5,4,100010,1,1|1
B,2023-06-14 00:25:32,P,0,2023-06-14 00:33:32,P,0,8,4,5,4,100010,1,1|1
C,2023-06-14 00:39:32,P,0,2023-06-14 00:45:32,P,0,6,4,6,4,100010,1,1|1
D,2023-06-14 00:49:32,P,0,2023-06-14 00:57:32,P,0,8,4,4,4,100010,1,1|1
C,2023-06-14 00:15:32,P,0,2023-06-14 00:20:32,P,0,5,4,5,4,100011,1,1|1
B,2023-06-14 00:25:32,P,0,2023-06-14 00:36:32,P,0,11,4,5,4,100011,1,1|1
A,2023-06-14 00:40:32,P,0,2023-06-14 00:51:32,P,0,11,4,4,4,100011,1,1|1
D,2023-06-14 00:15:32,P,0,2023-06-14 00:20:32,P,0,5,4,5,4,100012,1,1|1
C,2023-06-14 00:26:32,P,0,2023-06-14 00:33:32,P,0,7,4,6,4,100012,1,1|1
B,2023-06-14 00:37:32,P,0,2023-06-14 00:44:32,P,0,7,4,4,4,100012,1,1|1
A,2023-06-14 00:50:32,P,0,2023-06-14 00:56:32,P,0,6,4,6,4,100012,1,1|1
D,2023-06-14 00:15:32,P,0,2023-06-14 00:20:32,P,0,5,4,5,4,100013,1,1|1
C,2023-06-14 00:27:32,P,0,2023-06-14 00:33:32,P,0,6,4,7,4,100013,1,1|1
B,2023-06-14 00:40:32,P,0,2023-06-14 00:46:32,P,0,6,4,7,4,100013,1,1|1
A,2023-06-14 00:50:32,P,0,2023-06-14 00:57:32,P,0,7,4,4,4,100013,1,1|1
D,2023-06-14 00:15:32,P,0,2023-06-14 00:20:32,P,0,5,4,5,4,100014,1,1|1
C,2023-06-14 00:25:32,P,0,2023-06-14 00:35:32,P,0,10,4,5,4,100014,1,1|1
B,2023-06-14 00:42:32,P,0,2023-06-14 00:53:32,P,0,11,4,7,4,100014,1,1|1
A,2023-06-14 01:00:32,P,0,2023-06-14 01:09:32,P,0,9,4,7,4,100014,1,1|1
D,2023-06-14 00:15:32,P,0,2023-06-14 00:20:32,P,0,5,4,5,4,100015,1,1|1
C,2023-06-14 00:26:32,P,0,2023-06-14 00:35:32,P,0,9,4,6,4,100015,1,1|1
B,2023-06-14 00:40:32,P,0,2023-06-14 00:47:32,P,0,7,4,5,4,100015,1,1|1
A,2023-06-14 00:51:32,P,0,2023-06-14 01:00:32,P,0,9,4,4,4,100015,1,1|1
D,2023-06-14 00:15:32,P,0,2023-06-14 00:20:32,P,0,5,4,5,4,100016,1,1|1
C,2023-06-14 00:24:32,P,0,2023-06-14 00:35:32,P,0,11,4,4,4,100016,1,1|1
B,2023-06-14 00:39:32,P,0,2023-06-14 00:45:32,P,0,6,4,4,4,100016,1,1|1
A,2023-06-14 00:49:32,P,0,2023-06-14 00:59:32,P,0,10,4,4,4,100016,1,1|1
A,2023-06-14 00:15:32,P,0,2023-06-14 00:20:32,P,0,5,4,5,4,100017,1,1|1
B,2023-06-14 00:26:32,P,0,2023-06-14 00:35:32,P,0,9,4,6,4,100017,1,1|1
C,2023-06-14 00:40:32,P,0,2023-06-14 00:49:32,P,0,9,4,5,4,100017,1,1|1
D,2023-06-14 00:56:32,P,0,2023-06-14 01:04:32,P,0,8,4,7,4,100017,1,1|1
A,2023-06-14 00:15:32,P,0,2023-06-14 00:20:32,P,0,5,4,5,4,100018,1,1|1
B,2023-06-14 00:27:32,P,0,2023-06-14 00:39:32,P,0,12,4,7,4,100018,1,1|1
C,2023-06-14 00:46:32,P,0,2023-06-14 00:55:32,P,0,9,4,7,4,100018,1,1|1
D,2023-06-14 00:59:32,P,0,2023-06-14 01:09:32,P,0,10,4,4,4,100018,1,1|1
D,2023-06-14 00:15:32,P,0,2023-06-14 00:20:32,P,0,5,4,5,4,100019,1,1|1
C,2023-06-14 00:26:32,P,0,2023-06-14 00:37:32,P,0,11,4,6,4,100019,1,1|1
B,2023-06-14 00:44:32,P,0,2023-06-14 00:55:32,P,0,11,4,7,4,100019,1,1|1
A,2023-06-14 01:00:32,P,0,2023-06-14 01:10:32,P,0,10,4,5,4,100019,1,1|1
A,2023-06-14 00:15:32,P,0,2023-06-14 00:20:32,P,0,5,4,5,4,100020,1,1|1
B,2023-06-14 00:27:32,P,0,2023-06-14 00:36:32,P,0,9,4,7,4,100020,1,1|1
C,2023-06-14 00:42:32,P,0,2023-06-14 00:51:32,P,0,9,4,6,4,100020,1,1|1
D,2023-06-14 00:56:32,P,0,2023-06-14 01:06:32,P,0,10,4,5,4,100020,1,1|1
A,2023-06-14 00:15:32,P,0,2023-06-14 00:20:32,P,0,5,4,5,4,100021,1,1|1
B,2023-06-14 00:26:32,P,0,2023-06-14 00:35:32,P,0,9,4,6,4,100021,1,1|1
C,2023-06-14 00:39:32,P,0,2023-06-14 00:49:32,P,0,10,4,4,4,100021,1,1|1
D,2023-06-14 00:56:32,P,0,2023-06-14 01:02:32,P,0,6,4,7,4,100021,1,1|1
A,2023-06-14 00:15:32,P,0,2023-06-14 00:20:32,P,0,5,4,5,4,100022,1,1|1
B,2023-06-14 00:24:32,P,0,2023-06-14 00:32:32,P,0,8,4,4,4,100022,1,1|1
C,2023-06-14 00:38:32,P,0,2023-06-14 00:47:32,P,0,9,4,6,4,100022,1,1|1
D,2023-06-14 00:53:32,P,0,2023-06-14 01:00:32,P,0,7,4,6,4,100022,1,1|1
D,2023-06-14 00:15:32,P,0,2023-06-14 00:20:32,P,0,5,4,5,4,100023,1,1|1
C,2023-06-14 00:27:32,P,0,2023-06-14 00:37:32,P,0,10,4,7,4,100023,1,1|1
B,2023-06-14 00:41:32,P,0,2023-06-14 00:48:32,P,0,7,4,4,4,100023,1,1|1
A,2023-06-14 00:53:32,P,0,2023-06-14 01:00:32,P,0,7,4,5,4,100023,1,1|1
C,2023-06-14 00:15:32,P,0,2023-06-14 00:20:32,P,0,5,4,5,4,100024,1,1|1
B,2023-06-14 00:27:32,P,0,2023-06-14 00:38:32,P,0,11,4,7,4,100024,1,1|1
A,2023-06-14 00:42:32,P,0,2023-06-14 00:49:32,P,0,7,4,4,4,100024,1,1|1
A,2023-06-14 00:15:32,P,0,2023-06-14 00:20:32,P,0,5,4,5,4,100025,1,1|1
B,2023-06-14 00:26:32,P,0,2023-06-14 00:32:32,P,0,6,4,6,4,100025,1,1|1
C,2023-06-14 00:37:32,P,0,2023-06-14 00:44:32,P,0,7,4,5,4,100025,1,1|1
D,2023-06-14 00:51:32,P,0,2023-06-14 00:59:32,P,0,8,4,7,4,100025,1,1|1
C,2023-06-14 00:15:32,P,0,2023-06-14 00:20:32,P,0,5,4,5,4,100026,1,1|1
B,2023-06-14 00:26:32,P,0,2023-06-14 00:37:32,P,0,11,4,6,4,100026,1,1|1
A,2023-06-14 00:41:32,P,0,2023-06-14 00:48:32,P,0,7,4,4,4,100026,1,1|1
D,2023-06-14 00:15:32,P,0,2023-06-14 00:20:32,P,0,5,4,5,4,100027,1,1|1
C,2023-06-14 00:24:32,P,0,2023-06-14 00:31:32,P,0,7,4,4,4,100027,1,1|1
B,2023-06-14 00:35:32,P,0,2023-06-14 00:45:32,P,0,10,4,4,4,100027,1,1|1
A,2023-06-14 00:52:32,P,0,2023-06-14 01:04:32,P,0,12,4,7,4,100027,1,1|1
D,2023-06-14 00:15:32,P,0,2023-06-14 00:20:32,P,0,5,4,5,4,100028,1,1|1
C,2023-06-14 00:25:32,P,0,2023-06-14 00:34:32,P,0,9,4,5,4,100028,1,1|1
B,2023-06-14 00:39:32,P,0,2023-06-14 00:47:32,P,0,8,4,5,4,100028,1,1|1
A,2023-06-14 00:52:32,P,0,2023-06-14 00:59:32,P,0,7,4,5,4,100028,1,1|1
A,2023-06-14 00:15:32,P,0,2023-06-14 00:20:32,P,0,5,4,5,4,100029,1,1|1
B,2023-06-14 00:24:32,P,0,2023-06-14 00:34:32,P,0,10,4,4,4,100029,1,1|1
C,2023-06-14 00:41:32,P,0,2023-06-14 00:51:32,P,0,10,4,7,4,100029,1,1|1
D,2023-06-14 00:58:32,P,0,2023-06-14 01:08:32,P,0,10,4,7,4,100029,1,1|1
D,2023-06-14 00:15:32,P,0,2023-06-14 00:20:32,P,0,5,4,5,4,100030,1,1|1
C,2023-06-14 00:24:32,P,0,2023-06-14 00:34:32,P,0,10,4,4,4,100030,1,1|1
B,2023-06-14 00:41:32,P,0,2023-06-14 00:47:32,P,0,6,4,7,4,100030,1,1|1
A,2023-06-14 00:51:32,P,0,2023-06-14 00:58:32,P,0,7,4,4,4,100030,1,1|1
D,2023-06-14 00:15:32,P,0,2023-06-14 00:20:32,P,0,5,4,5,4,100031,1,1|1
C,2023-06-14 00:27:32,P,0,2023-06-14 00:33:32,P,0,6,4,7,4,100031,1,1|1
B,2023-06-14 00:40:32,P,0,2023-06-14 00:52:32,P,0,12,4,7,4,100031,1,1|1
A,2023-06-14 00:59:32,P,0,2023-06-14 01:09:32,P,0,10,4,7,4,100031,1,1|1
A,2023-06-14 00:15:32,P,0,2023-06-14 00:20:32,P,0,5,4,5,4,100032,1,1|1
B,2023-06-14 00:27:32,P,0,2023-06-14 00:34:32,P,0,7,4,7,4,100032,1,1|1
C,2023-06-14 00:41:32,P,0,2023-06-14 00:52:32,P,0,11,4,7,4,100032,1,1|1
D,2023-06-14 00:56:32,P,0,2023-06-14 01:05:32,P,0,9,4,4,4,100032,1,1|1
C,2023-06-14 00:15:32,P,0,2023-06-14 00:20:32,P,0,5,4,5,4,100033,1,1|1
B,2023-06-14 00:25:32,P,0,2023-06-14 00:36:32,P,0,11,4,5,4,100033,1,1|1
A,2023-06-14 00:43:32,P,0,2023-06-14 00:54:32,P,0,11,4,7,4,100033,1,1|1
A,2023-06-14 00:15:32,P,0,2023-06-14 00:20:32,P,0,5,4,5,4,100034,1,1|1
B,2023-06-14 00:27:32,P,0,2023-06-14 00:37:32,P,0,10,4,7,4,100034,1,1|1
C,2023-06-14 00:44:32,P,0,2023-06-14 00:50:32,P,0,6,4,7,4,100034,1,1|1
D,2023-06-14 00:57:32,P,0,2023-06-14 01:03:32,P,0,6,4,7,4,100034,1,1|1
D,2023-06-14 00:15:32,P,0,2023-06-14 00:20:32,P,0,5,4,5,4,100035,1,1|1
C,2023-06-14 00:26:32,P,0,2023-06-14 00:34:32,P,0,8,4,6,4,100035,1,1|1
B,2023-06-14 00:41:32,P,0,2023-06-14 00:49:32,P,0,8,4,7,4,100035,1,1|1
A,2023-06-14 00:54:32,P,0,2023-06-14 01:04:32,P,0,10,4,5,4,100035,1,1|1
A,2023-06-14 00:15:32,P,0,2023-06-14 00:20:32,P,0,5,4,5,4,100036,1,1|1
B,2023-06-14 00:26:32,P,0,2023-06-14 00:33:32,P,0,7,4,6,4,100036,1,1|1
C,2023-06-14 00:40:32,P,0,2023-06-14 00:48:32,P,0,8,4,7,4,100036,1,1|1
D,2023-06-14 00:54:32,P,0,2023-06-14 01:04:32,P,0,10,4,6,4,100036,1,1|1
A,2023-06-14 00:15:32,P,0,2023-06-14 00:20:32,P,0,5,4,5,4,100037,1,1|1
B,2023-06-14 00:26:32,P,0,2023-06-14 00:36:32,P,0,10,4,6,4,100037,1,1|1
C,2023-06-14 00:40:32,P,0,2023-06-14 00:49:32,P,0,9,4,4,4,100037,1,1|1
D,2023-06-14 00:55:32,P,0,2023-06-14 01:03:32,P,0,8,4,6,4,100037,1,1|1
A,2023-06-14 00:15:32,P,0,2023-06-14 00:20:32,P,0,5,4,5,4,100038,1,1|1
B,2023-06-14 00:26:32,P,0,2023-06-14 00:36:32,P,0,10,4,6,4,100038,1,1|1
C,2023-06-14 00:43:32,P,0,2023-06-14 00:55:32,P,0,12,4,7,4,100038,1,1|1
D,2023-06-14 01:01:32,P,0,2023-06-14 01:08:32,P,0,7,4,6,4,100038,1,1|1
A,2023-06-14 00:15:32,P,0,2023-06-14 00:20:32,P,0,5,4,5,4,100039,1,1|1
B,2023-06-14 00:24:32,P,0,2023-06-14 00:32:32,P,0,8,4,4,4,100039,1,1|1
C,2023-06-14 00:37:32,P,0,2023-06-14 00:46:32,P,0,9,4,5,4,100039,1,1|1
D,2023-06-14 00:50:32,P,0,2023-06-14 00:57:32,P,0,7,4,4,4,100039,1,1|1
C,2023-06-14 00:15:32,P,0,2023-06-14 00:20:32,P,0,5,4,5,4,100040,1,1|1
B,2023-06-14 00:27:32,P,0,2023-06-14 00:34:32,P,0,7,4,7,4,100040,1,1|1
A,2023-06-14 00:40:32,P,0,2023-06-14 00:46:32,P,0,6,4,6,4,100040,1,1|1
A,2023-06-14 00:15:32,P,0,2023-06-14 00:20:32,P,0,5,4,5,4,100041,1,1|1
B,2023-06-14 00:27:32,P,0,2023-06-14 00:33:32,P,0,6,4,7,4,100041,1,1|1
C,2023-06-14 00:37:32,P,0,2023-06-14 00:46:32,P,0,9,4,4,4,100041,1,1|1
D,2023-06-14 00:52:32,P,0,2023-06-14 01:01:32,P,0,9,4,6,4,100041,1,1|1
C,2023-06-14 00:15:32,P,0,2023-06-14 00:20:32,P,0,5,4,5,4,100042,1,1|1
B,2023-06-14 00:27:32,P,0,2023-06-14 00:37:32,P,0,10,4,7,4,100042,1,1|1
A,2023-06-14 00:43:32,P,0,2023-06-14 00:51:32,P,0,8,4,6,4,100042,1,1|1
C,2023-06-14 00:15:32,P,0,2023-06-14 00:20:32,P,0,5,4,5,4,100043,1,1|1
B,2023-06-14 00:25:32,P,0,2023-06-14 00:35:32,P,0,10,4,5,4,100043,1,1|1
A,2023-06-14 00:41:32,P,0,2023-06-14 00:53:32,P,0,12,4,6,4,100043,1,1|1
C,2023-06-14 00:15:32,P,0,2023-06-14 00:20:32,P,0,5,4,5,4,100044,1,1|1
B,2023-06-14 00:24:32,P,0,2023-06-14 00:32:32,P,0,8,4,4,4,100044,1,1|1
A,2023-06-14 00:38:32,P,0,2023-06-14 00:44:32,P,0,6,4,6,4,100044,1,1|1
D,2023-06-14 00:15:32,P,0,2023-06-14 00:20:32,P,0,5,4,5,4,100045,1,1|1
C,2023-06-14 00:26:32,P,0,2023-06-14 00:34:32,P,0,8,4,6,4,100045,1,1|1
B,2023-06-14 00:39:32,P,0,2023-06-14 00:46:32,P,0,7,4,5,4,100045,1,1|1
A,2023-06-14 00:50:32,P,0,2023-06-14 01:02:32,P,0,12,4,4,4,100045,1,1|1
C,2023-06-14 00:15:32,P,0,2023-06-14 00:20:32,P,0,5,4,5,4,100046,1,1|1
B,2023-06-14 00:27:32,P,0,2023-06-14 00:36:32,P,0,9,4,7,4,100046,1,1|1
A,2023-06-14 00:40:32,P,0,2023-06-14 00:49:32,P,0,9,4,4,4,100046,1,1|1
A,2023-06-14 00:15:32,P,0,2023-06-14 00:20:32,P,0,5,4,5,4,100047,1,1|1
B,2023-06-14 00:27:32,P,0,2023-06-14 00:38:32,P,0,11,4,7,4,100047,1,1|1
C,2023-06-14 00:43:32,P,0,2023-06-14 00:53:32,P,0,10,4,5,4,100047,1,1|1
D,2023-06-14 00:58:32,P,0,2023-06-14 01:05:32,P,0,7,4,5,4,100047,1,1|1
A,2023-06-14 00:15:32,P,0,2023-06-14 00:20:32,P,0,5,4,5,4,100048,1,1|1
B,2023-06-14 00:26:32,P,0,2023-06-14 00:38:32,P,0,12,4,6,4,100048,1,1|1
C,2023-06-14 00:44:32,P,0,2023-06-14 00:51:32,P,0,7,4,6,4,100048,1,1|1
D,2023-06-14 00:56:32,P,0,2023-06-14 01:02:32,P,0,6,4,5,4,100048,1,1|1
A,2023-06-14 00:15:32,P,0,2023-06-14 00:20:32,P,0,5,4,5,4,100049,1,1|1
B,2023-06-14 00:24:32,P,0,2023-06-14 00:32:32,P,0,8,4,4,4,100049,1,1|1
C,2023-06-14 00:39:32,P,0,2023-06-14 00:50:32,P,0,11,4,7,4,100049,1,1|1
D,2023-06-14 00:56:32,P,0,2023-06-14 01:06:32,P,0,10,4,6,4,100049,1,1|1
D,2023-06-14 00:15:32,P,0,2023-06-14 00:20:32,P,0,5,4,5,4,100050,1,1|1
C,2023-06-14 00:24:32,P,0,2023-06-14 00:30:32,P,0,6,4,4,4,100050,1,1|1
B,2023-06-14 00:34:32,P,0,2023-06-14 00:42:32,P,0,8,4,4,4,100050,1,1|1
A,2023-06-14 00:47:32,P,0,2023-06-14 00:59:32,P,0,12,4,5,4,100050,1,1|1
D,2023-06-14 00:15:32,P,0,2023-06-14 00:20:32,P,0,5,4,5,4,100051,1,1|1
C,2023-06-14 00:27:32,P,0,2023-06-14 00:33:32,P,0,6,4,7,4,100051,1,1|1
B,2023-06-14 00:39:32,P,0,2023-06-14 00:50:32,P,0,11,4,6,4,100051,1,1|1
A,2023-06-14 00:56:32,P,0,2023-06-14 01:03:32,P,0,7,4,6,4,100051,1,1|1
D,2023-06-14 00:15:32,P,0,2023-06-14 00:20:32,P,0,5,4,5,4,100052,1,1|1
C,2023-06-14 00:24:32,P,0,2023-06-14 00:30:32,P,0,6,4,4,4,100052,1,1|1
B,2023-06-14 00:35:32,P,0,2023-06-14 00:45:32,P,0,10,4,5,4,100052,1,1|1
A,2023-06-14 00:49:32,P,0,2023-06-14 00:58:32,P,0,9,4,4,4,100052,1,1|1
D,2023-06-14 00:15:32,P,0,2023-06-14 00:20:32,P,0,5,4,5,4,100053,1,1|1
C,2023-06-14 00:26:32,P,0,2023-06-14 00:32:32,P,0,6,4,6,4,100053,1,1|1
B,2023-06-14 00:38:32,P,0,2023-06-14 00:44:32,P,0,6,4,6,4,100053,1,1|1
A,2023-06-14 00:49:32,P,0,2023-06-14 00:55:32,P,0,6,4,5,4,100053,1,1|1
C,2023-06-14 00:15:32,P,0,2023-06-14 00:20:32,P,0,5,4,5,4,100054,1,1|1
B,2023-06-14 00:25:32,P,0,2023-06-14 00:36:32,P,0,11,4,5,4,100054,1,1|1
A,2023-06-14 00:41:32,P,0,2023-06-14 00:52:32,P,0,11,4,5,4,100054,1,1|1
A,2023-06-14 00:15:32,P,0,2023-06-14 00:20:32,P,0,5,4,5,4,100055,1,1|1
B,2023-06-14 00:25:32,P,0,2023-06-14 00:34:32,P,0,9,4,5,4,100055,1,1|1
C,2023-06-14 00:40:32,P,0,2023-06-14 00:50:32,P,0,10,4,6,4,100055,1,1|1
D,2023-06-14 00:57:32,P,0,2023-06-14 01:05:32,P,0,8,4,7,4,100055,1,1|1
A,2023-06-14 00:15:32,P,0,2023-06-14 00:20:32,P,0,5,4,5,4,100056,1,1|1
B,2023-06-14 00:24:32,P,0,2023-06-14 00:31:32,P,0,7,4,4,4,100056,1,1|1
C,2023-06-14 00:37:32,P,0,2023-06-14 00:49:32,P,0,12,4,6,4,100056,1,1|1
D,2023-06-14 00:53:32,P,0,2023-06-14 01:03:32,P,0,10,4,4,4,100056,1,1|1
D,2023-06-14 00:15:32,P,0,2023-06-14 00:20:32,P,0,5,4,5,4,100057,1,1|1
C,2023-06-14 00:25:32,P,0,2023-06-14 00:35:32,P,0,10,4,5,4,100057,1,1|1
B,2023-06-14 00:40:32,P,0,2023-06-14 00:49:32,P,0,9,4,5,4,100057,1,1|1
A,2023-06-14 00:55:32,P,0,2023-06-14 01:01:32,P,0,6,4,6,4,100057,1,1|1
C,2023-06-14 00:15:32,P,0,2023-06-14 00:20:32,P,0,5,4,5,4,100058,1,1|1
B,2023-06-14 00:25:32,P,0,2023-06-14 00:35:32,P,0,10,4,5,4,100058,1,1|1
A,2023-06-14 00:42:32,P,0,2023-06-14 00:53:32,P,0,11,4,7,4,100058,1,1|1
D,2023-06-14 00:15:32,P,0,2023-06-14 00:20:32,P,0,5,4,5,4,100059,1,1|1
C,2023-06-14 00:25:32,P,0,2023-06-14 00:34:32,P,0,9,4,5,4,100059,1,1|1
B,2023-06-14 00:40:32,P,0,2023-06-14 00:46:32,P,0,6,4,6,4,100059,1,1|1
A,2023-06-14 00:50:32,P,0,2023-06-14 00:59:32,P,0,9,4,4,4,100059,1,1|1
C,2023-06-14 00:15:32,P,0,2023-06-14 00:20:32,P,0,5,4,5,4,100060,1,1|1
B,2023-06-14 00:27:32,P,0,2023-06-14 00:35:32,P,0,8,4,7,4,100060,1,1|1
A,2023-06-14 00:39:32,P,0,2023-06-14 00:48:32,P,0,9,4,4,4,100060,1,1|1
D,2023-06-14 00:15:32,P,0,2023-06-14 00:20:32,P,0,5,4,5,4,100061,1,1|1
C,2023-06-14 00:24:32,P,0,2023-06-14 00:34:32,P,0,10,4,4,4,100061,1,1|1
B,2023-06-14 00:38:32,P,0,2023-06-14 00:44:32,P,0,6,4,4,4,100061,1,1|1
A,2023-06-14 00:49:32,P,0,2023-06-14 00:57:32,P,0,8,4,5,4,100061,1,1|1
D,2023-06-14 00:15:32,P,0,2023-06-14 00:20:32,P,0,5,4,5,4,100062,1,1|1
C,2023-06-14 00:25:32,P,0,2023-06-14 00:33:32,P,0,8,4,5,4,100062,1,1|1
B,2023-06-14 00:39:32,P,0,2023-06-14 00:50:32,P,0,11,4,6,4,100062,1,1|1
A,2023-06-14 00:54:32,P,0,2023-06-14 01:05:32,P,0,11,4,4,4,100062,1,1|1
C,2023-06-14 00:15:32,P,0,2023-06-14 00:20:32,P,0,5,4,5,4,100063,1,1|1
B,2023-06-14 00:26:32,P,0,2023-06-14 00:37:32,P,0,11,4,6,4,100063,1,1|1
A,2023-06-14 00:44:32,P,0,2023-06-14 00:51:32,P,0,7,4,7,4,100063,1,1|1
C,2023-06-14 00:15:32,P,0,2023-06-14 00:20:32,P,0,5,4,5,4,100064,1,1|1
B,2023-06-14 00:26:32,P,0,2023-06-14 00:34:32,P,0,8,4,6,4,100064,1,1|1
A,2023-06-14 00:40:32,P,0,2023-06-14 00:50:32,P,0,10,4,6,4,100064,1,1|1
C,2023-06-14 00:15:32,P,0,2023-06-14 00:20:32,P,0,5,4,5,4,100065,1,1|1
B,2023-06-14 00:25:32,P,0,2023-06-14 00:33:32,P,0,8,4,5,4,100065,1,1|1
A,2023-06-14 00:39:32,P,0,2023-06-14 00:47:32,P,0,8,4,6,4,100065,1,1|1
A,2023-06-14 00:15:32,P,0,2023-06-14 00:20:32,P,0,5,4,5,4,100066,1,1|1
B,2023-06-14 00:25:32,P,0,2023-06-14 00:33:32,P,0,8,4,5,4,100066,1,1|1
C,2023-06-14 00:39:32,P,0,2023-06-14 00:50:32,P,0,11,4,6,4,100066,1,1|1
D,2023-06-14 00:54:32,P,0,2023-06-14 01:03:32,P,0,9,4,4,4,100066,1,1|1
A,2023-06-14 00:15:32,P,0,2023-06-14 00:20:32,P,0,5,4,5,4,100067,1,1|1
B,2023-06-14 00:26:32,P,0,2023-06-14 00:35:32,P,0,9,4,6,4,100067,1,1|1
C,2023-06-14 00:39:32,P,0,2023-06-14 00:48:32,P,0,9,4,4,4,100067,1,1|1
D,2023-06-14 00:52:32,P,0,2023-06-14 01:04:32,P,0,12,4,4,4,100067,1,1|1
C,2023-06-14 00:15:32,P,0,2023-06-14 00:20:32,P,0,5,4,5,4,100068,1,1|1
B,2023-06-14 00:26:32,P,0,2023-06-14 00:37:32,P,0,11,4,6,4,100068,1,1|1
A,2023-06-14 00:44:32,P,0,2023-06-14 00:51:32,P,0,7,4,7,4,100068,1,1|1
C,2023-06-14 00:15:32,P,0,2023-06-14 00:20:32,P,0,5,4,5,4,100069,1,1|1
B,2023-06-14 00:26:32,P,0,2023-06-14 00:37:32,P,0,11,4,6,4,100069,1,1|1
A,2023-06-14 00:44:32,P,0,2023-06-14 00:51:32,P,0,7,4,7,4,100069,1,1|1
D,2023-06-14 00:15:32,P,0,2023-06-14 00:20:32,P,0,5,4,5,4,100070,1,1|1
C,2023-06-14 00:26:32,P,0,2023-06-14 00:34:32,P,0,8,4,6,4,100070,1,1|1
B,2023-06-14 00:41:32,P,0,2023-06-14 00:47:32,P,0,6,4,7,4,100070,1,1|1
A,2023-06-14 00:52:32,P,0,2023-06-14 00:58:32,P,0,6,4,5,4,100070,1,1|1
D,2023-06-14 00:15:32,P,0,2023-06-14 00:20:32,P,0,5,4,5,4,100071,1,1|1
